N,q,split,plane,z_mm,pos_med_um,pos_p95_um,slope_med_mrad,x_med_um,y_med_um,tx_med_mrad,ty_med_mrad
64,8,val,47,6450.646875,1005.1319505118972,4786.7929696511665,0.8474318517598944,908.8623597986043,252.72435893951695,0.8192423644906577,0.06711916636320536
64,8,val,48,6531.55,1060.338098289435,5029.218372765551,0.8817321182451321,963.6878008691951,260.07563217177676,0.8583654654225059,0.06829599531390368
64,8,val,49,6612.453125,1118.693134876139,5225.485189603742,0.9154911267944543,1029.8915790514798,267.98920411329163,0.8904601895073777,0.07016227040721953
64,8,val,50,6693.35625,1182.9407283470346,5536.094716963333,0.9455490243996667,1097.7541813125526,276.9494485074233,0.9291497973596963,0.07133867849063585
64,8,val,51,6774.259375,1232.5353098595997,5787.871581363344,0.9723596191348813,1159.7099515939249,286.91243856280835,0.9557369902775531,0.07297596985660418
64,8,val,52,6855.1625,1308.8891038291877,6066.716471559311,0.9929459575327392,1232.4366170482506,293.0735966219231,0.9771693090547817,0.07629488708130183
64,8,val,53,6936.065625,1382.8714445003243,6455.930326286587,1.0289900097761318,1312.3135852684413,296.8700960822446,1.002395282367785,0.07894408205443015
64,8,val,54,7016.96875,1466.4597522910299,6828.541785297048,1.0532984349055328,1378.6692253551678,305.2054540019071,1.025257828438042,0.08239965419704412
64,8,val,55,7097.871875,1540.0747402257764,7166.935656302053,1.0687676708111686,1450.8391554171567,313.3802277138358,1.0457993357458757,0.08319212360743694
64,8,val,56,7178.775,1626.736663676212,7446.795383561432,1.0798824813719743,1531.6395827128417,317.8352631531602,1.0566136547493499,0.08600977614463962
64,8,val,57,7259.678125,1692.5688969798784,7731.571414367897,1.0943277878949706,1608.6628145615123,324.16656153222334,1.0728753476424435,0.08831413795137855
64,8,val,58,7340.58125,1774.3440693071761,8194.724488771317,1.11188438535903,1678.9120949126755,327.2659000064735,1.093027404537858,0.09064453804039085
64,8,val,59,7421.484375,1846.0360726132876,8490.32707466578,1.1213107631704577,1763.5639348964105,338.2538633062211,1.101779485422838,0.09288693298527273
64,8,val,60,7502.3875,1897.7758874694928,8796.638916781485,1.1261507501014179,1838.3794476688777,344.30937503678297,1.098485891454573,0.09283348330785951
64,8,val,61,7583.290625,1978.567601660643,9089.906438273127,1.1303349497891746,1907.4558233718335,348.5347044894045,1.1133515384293968,0.09377306004763192
64,8,val,62,7664.19375,2083.5771884458154,9439.100655946464,1.135603980108174,1997.4480287381198,352.8222794553244,1.1151845374155132,0.09469390212747328
64,8,val,63,7745.096875,2172.8890620590278,9752.094197239825,1.1472393541354653,2077.1166013941097,361.0982882858025,1.12787859702701,0.09488091295083156
64,8,val,64,7826.0,2256.2338673504883,10133.407132180959,1.1587397702039481,2169.683698630024,364.18297197954706,1.1388961369802608,0.09531978666965993
64,8,test,0,2648.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8,test,1,2729.1031249999996,5.993498604052405,9.872059968718366,0.004553158423157427,5.986167583500901,0.8956879897432657,0.0033780875647159564,0.0018394900552021545
64,8,test,2,2810.00625,12.50194241138658,21.43476980109398,0.00931062636682343,12.433590307956877,2.3303990329459623,0.006897088415683261,0.0037332352824811198
64,8,test,3,2890.9093749999997,20.255303564709948,34.25088144088592,0.01455185857729413,20.180690976459914,4.048264961998171,0.011459967769116702,0.005964595726294045
64,8,test,4,2971.8125,28.9727572211973,49.59631994817152,0.02108394238381863,28.797784378561175,6.106397628890647,0.01613378091331122,0.008610803125606858
64,8,test,5,3052.715625,39.42145248586826,67.5958599927668,0.02805429140792951,39.10690649255599,8.068093459669967,0.021426823182452495,0.01122836425666851
64,8,test,6,3133.6187499999996,50.145615159195245,84.68877886900266,0.03388372760270309,49.69840062606323,9.09432594335513,0.026640396700083023,0.013544401297110875
64,8,test,7,3214.521875,62.08898388931061,107.73018787583347,0.04051766023463032,61.29789505813221,10.965841104159324,0.03330191782326304,0.01601672421910373
64,8,test,8,3295.4249999999997,73.20690353642422,135.93257657538268,0.047354781217551906,72.41449842917191,11.905128169324541,0.03954804228043646,0.017380084579087657
64,8,test,9,3376.328125,88.66659086089169,165.78906531497356,0.05591299475439168,87.7628809191826,14.038412448645232,0.04681442041588879,0.01938636068231532
64,8,test,10,3457.23125,102.4050270186514,198.0555571485583,0.06350995601301421,100.6251867042316,14.754619740884323,0.0523224739272677,0.021914174302475498
64,8,test,11,3538.1343749999996,118.76480197468098,238.3569939764776,0.07148288375494541,117.02052821037512,16.26209714974225,0.059237593936034214,0.02447894390645959
64,8,test,12,3619.0375,133.56612969878512,279.24196170255374,0.07821299530961362,132.4672115818757,17.430001129241646,0.06449875747968278,0.026803035832649938
64,8,test,13,3699.940625,147.2184638845242,329.25142993454455,0.08453109876148737,144.50011466965407,17.718062584208383,0.06874047691163288,0.02905581681753467
64,8,test,14,3780.84375,160.33084186184965,386.7249595774269,0.08976586280079468,156.4582606661169,17.756623336900645,0.0724328943030976,0.030707906375718012
64,8,test,15,3861.746875,173.44602428789813,446.1926493020039,0.09557244234360482,168.85902701132414,19.716222806437145,0.07637841471163243,0.032320151969980615
64,8,test,16,3942.6499999999996,185.6643577411745,510.2103642574681,0.10046764740730477,179.63482061302471,21.65061681018088,0.08164780979434683,0.033743384657163034
64,8,test,17,4023.553125,199.02681550326662,575.3243572689308,0.10520110357921386,191.6960049529992,25.132922245106215,0.08680783440363402,0.03564072832154368
64,8,test,18,4104.45625,212.99483256293783,646.7054822418236,0.11178163692467363,204.20738779248637,29.133562518268263,0.09428045339577792,0.03535604624082048
64,8,test,19,4185.359375,223.6857594300119,717.601356059171,0.11968245686102674,213.03138336734406,32.48345234224814,0.10206023314122611,0.0372678270878328
64,8,test,20,4266.2625,235.71699407693814,802.8825529412153,0.1303329154820278,223.6774587017578,37.613441990352214,0.11010750514730064,0.03742084768581372
64,8,test,21,4347.165625,248.0375843034004,885.4146963045174,0.13848653997476992,235.0360754797407,41.96151036901341,0.11779198411523972,0.03780842424567707
64,8,test,22,4428.06875,259.674575970406,973.2186220661519,0.1469219063550296,244.34787847233963,47.07272168705856,0.12281286874044062,0.039203988492161196
64,8,test,23,4508.971875,274.9804298847991,1047.5114863545855,0.1588561669890881,258.95347103988047,52.658620077835394,0.1336207450780627,0.040063083770771474
64,8,test,24,4589.875,291.235060584226,1116.595074350733,0.17573875609269707,272.74235793444393,57.86735116688746,0.15152089781830802,0.04028321184226108
64,8,test,25,4670.778125,307.7566786165562,1218.3095258936855,0.19251322609210864,288.78891252021964,64.89114539549945,0.1718827023999836,0.04219897594743942
64,8,test,26,4751.68125,326.4447162853088,1303.962186383548,0.21311353858034787,303.63930880689617,72.1564864091988,0.1944709812562312,0.04294467972086255
64,8,test,27,4832.584375,345.26504013800263,1403.5203573095316,0.2395852154196583,317.1087927538778,79.61344023429007,0.21555785186509746,0.04344193341210452
64,8,test,28,4913.487499999999,365.35928589500344,1502.2165315112813,0.258923888592933,330.956346074629,85.43093734400742,0.23577570798636802,0.042451164043390624
64,8,test,29,4994.390625,380.40709570744013,1646.4233620150349,0.2847417400037161,344.06237827930397,92.76394471100957,0.26468783852317057,0.043878181730504145
64,8,test,30,5075.29375,396.1096080366566,1720.7636043702894,0.30967011695353164,358.13060207404135,99.16899690293235,0.2914317046680756,0.04537698176267633
64,8,test,31,5156.196875,418.54988896148825,1800.250456614108,0.34002749371713803,372.69480147608647,105.64047213648564,0.32119110529306094,0.04557853186592381
64,8,test,32,5237.1,437.4587997359427,1960.5574484820308,0.365848965994061,395.2954664168402,114.14647576051351,0.344662411848079,0.045593035190015854
64,8,test,33,5318.003124999999,465.16900636709124,2065.6785926635594,0.39487185424952503,414.63495626121903,122.58058683625705,0.37438236738401853,0.04661009611054215
64,8,test,34,5398.90625,493.3261762467751,2182.1051696507084,0.4247429336747439,436.40128004251545,129.5269080234398,0.4039645011193159,0.04667664023065349
64,8,test,35,5479.809375,521.8210300876294,2305.3437646776656,0.454841646821743,463.8969799006816,138.15311744815517,0.4309147795956217,0.048431002486620106
64,8,test,36,5560.7125,553.7593095902871,2472.078484343595,0.4871127694500571,498.5317154245514,144.8522333156319,0.46001853450829133,0.04809942716834867
64,8,test,37,5641.615625,590.8446685889928,2638.3136176306257,0.5161542746183467,528.3311853141299,154.76899389436838,0.48974678263852267,0.05049476202913933
64,8,test,38,5722.518749999999,624.6396120378961,2787.315266141708,0.5520764367274132,561.5500070835892,166.09581086659375,0.5285386778096641,0.051892030552135204
64,8,test,39,5803.421875,661.997892691292,2976.2963365204714,0.5886482015729638,593.6192233244242,176.77944886661834,0.5577823431093878,0.05290040239993091
64,8,test,40,5884.325,706.7902094074636,3174.0786692046636,0.6205493541223579,628.7770061493134,184.44601178950393,0.5907121419431033,0.05400496816317102
64,8,test,41,5965.228125,743.827551786211,3400.805006616704,0.6528474633626241,658.8126316319638,194.2654656445768,0.6173856845157824,0.05505695836350438
64,8,test,42,6046.13125,789.1616823538641,3711.710020397824,0.6800809637038872,697.5433032264675,202.12819974594254,0.6498299385418321,0.05610436830096911
64,8,test,43,6127.034374999999,824.4647438466985,3910.148964575822,0.7069700542055233,732.2817567223047,211.02786148803432,0.6802416939431128,0.057396837917550805
64,8,test,44,6207.9375,872.7815678822992,4073.4704339320647,0.7364886815815624,763.4874472468454,219.13031573969022,0.7053201484527525,0.05802610340893688
64,8,test,45,6288.840625,912.4263494629758,4255.739967335997,0.7787341260080682,816.2815673037045,226.7696089122353,0.7518191288454699,0.059857784743272066
64,8,test,46,6369.74375,961.028367347513,4464.7258648567185,0.8191954525185625,871.5864745672945,236.05375102133763,0.792086749279497,0.06179941540824206
64,8,test,47,6450.646875,1008.7359649734822,4693.359929160945,0.85233213583992,918.2622859040634,246.25083216634636,0.8238581450414582,0.06370847007146352
64,8,test,48,6531.55,1064.9725445465208,4924.469649433144,0.8868414632511173,961.3424982709802,257.22069812134407,0.8561645439969581,0.0647879791875472
64,8,test,49,6612.453125,1117.772342597064,5194.91875622439,0.9189889993591743,1017.2971975784328,265.9448791475896,0.8970384348501101,0.06713606417000967
64,8,test,50,6693.35625,1182.0300014278473,5549.542189592459,0.9485038474663643,1082.749968173645,273.6597102859264,0.9233457838083853,0.06884690075886507
64,8,test,51,6774.259375,1249.7887132206813,5854.3247460309385,0.9679323085817898,1155.7265557714516,282.0411178865072,0.9449050032479117,0.0720277936803273
64,8,test,52,6855.1625,1311.8632061177138,6165.948144949069,0.9881464887643299,1216.8511349281061,286.1337930998218,0.9694007424724954,0.07555043406183562
64,8,test,53,6936.065625,1369.2515945474497,6455.458216589738,1.005197385192433,1288.9069472361002,294.5757977715431,0.9836916431898066,0.07778878770876158
64,8,test,54,7016.96875,1434.903298080684,6717.065172739107,1.019886840859241,1344.0576939907203,299.1970574290548,1.005512404496995,0.08000853079820867
64,8,test,55,7097.871875,1517.3991102020743,6983.699353286195,1.0449424245299044,1424.5638109715878,304.54767871816557,1.0211116736989627,0.0823639428082952
64,8,test,56,7178.775,1594.220911594377,7247.790831438655,1.0590679020618388,1489.7330139438907,308.43490127476514,1.0343907495083058,0.08330097330449919
64,8,test,57,7259.678125,1659.935248447141,7455.998768056831,1.0776017747863644,1553.6126635483924,316.2140689635464,1.0563688680906291,0.08607287697934587
64,8,test,58,7340.58125,1742.6026995676693,7772.901628905508,1.0930206896094183,1638.59653135043,323.55809969065064,1.0671689062200644,0.08672020173555728
64,8,test,59,7421.484375,1817.5284626974867,8107.27013938231,1.0978777818009129,1703.8317804682777,327.7107408659816,1.0772664258627205,0.08847384882555882
64,8,test,60,7502.3875,1921.6537763037707,8514.964679158584,1.111604227072148,1787.9139227551805,334.6664936361705,1.0909141690371646,0.09009468835675764
64,8,test,61,7583.290625,1996.8794635005338,8810.230651549226,1.1209956625025663,1879.7839895692618,340.20826725222975,1.1044231819587051,0.09085512937791196
64,8,test,62,7664.19375,2070.470241425653,9096.626514672367,1.12813887926648,1968.7460605512968,340.15086255705114,1.1071007548495784,0.09251491771861825
64,8,test,63,7745.096875,2142.508002896295,9404.271950832135,1.136075513052996,2036.1608961147795,343.7836666967984,1.1142732269159226,0.09380915105522436
64,8,test,64,7826.0,2219.012884629965,9718.02900736129,1.1426366417046503,2118.876251504009,347.4449249591913,1.1212718474585825,0.09391058474770425
64,9,val,0,2648.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,9,val,1,2729.1031249999996,4.276250177227325,12.312243562149646,0.0038721632991643717,4.087569542207348,0.7710711849924223,0.002817015660155908,0.001785067062887169
64,9,val,2,2810.00625,9.519284078606916,25.225743600356047,0.008024099760195469,9.077107402958973,1.6764484877427321,0.005846914918731377,0.0033240209719735854
64,9,val,3,2890.9093749999997,16.177762954860953,41.74637951433046,0.012418641944726694,15.408319483041444,2.8746381888993255,0.00956127524187958,0.005112304076900637
64,9,val,4,2971.8125,24.026855591728236,60.2028515338105,0.017536267360444835,23.04234489963619,4.2358351381324155,0.013565592163068685,0.007025680243889776
64,9,val,5,3052.715625,32.93128845245974,82.65891362979822,0.023613956755423604,31.980856806590907,5.663733624459155,0.018531688834561022,0.00923366273879872
64,9,val,6,3133.6187499999996,43.1309462400975,105.57985002728567,0.030263679674034927,41.93214953029667,7.0696224144128905,0.02407188531222161,0.01159122561325554
64,9,val,7,3214.521875,54.05448570643756,131.73038105016983,0.037223833943243745,52.39319746526494,8.212172373646354,0.030428836347105817,0.01417447423679441
64,9,val,8,3295.4249999999997,65.26785653352363,165.3292412759867,0.04415416622755627,63.55947113490856,9.521274686292713,0.03553701166505302,0.017145746762012998
64,9,val,9,3376.328125,78.79920158256759,197.91607786882537,0.05170319170338944,76.42112465563144,10.746705728280403,0.04245359691744388,0.020259222132543164
64,9,val,10,3457.23125,91.1910894066068,233.05849589438577,0.05847938988158552,88.34984946621915,12.384340064954813,0.04804129761521586,0.02328872189939768
64,9,val,11,3538.1343749999996,103.13133187487722,271.9635533314289,0.0644960416502291,99.34514461571098,13.844192962455537,0.052939031187818064,0.026237348306992758
64,9,val,12,3619.0375,116.39158082538526,316.37324583365387,0.07130041933765124,112.3348102719035,16.165297213944996,0.05839421281564512,0.028377792040533423
64,9,val,13,3699.940625,128.35662752315358,352.70262662839116,0.07934407676777472,123.43741365102049,18.340061852178735,0.0664768602668675,0.029933779648376457
64,9,val,14,3780.84375,142.4638707039776,406.9308136700605,0.08783864086040621,135.4282474863311,21.13806389797901,0.07299301474498338,0.0320228408264428
64,9,val,15,3861.746875,154.59203964900325,454.19232712613353,0.09599232413024308,147.91874951241368,24.487400461822517,0.08064963197780203,0.034318258998536355
64,9,val,16,3942.6499999999996,167.6337609499967,496.8619001502359,0.10377186425136742,160.37281040243556,26.43100774372442,0.08610534978423928,0.037212558961080555
64,9,val,17,4023.553125,181.04350985987594,551.2400784087986,0.11090148580762682,174.72558355200363,28.99919399862938,0.09309857171015817,0.036926896621183175
64,9,val,18,4104.45625,195.9225734031662,612.8637510331139,0.11713937373643117,188.0083952815772,31.478120176387847,0.09776315675122382,0.03941995702785861
64,9,val,19,4185.359375,211.46165155980157,664.4690833574205,0.12546033896320472,201.7053746061208,34.3175926215622,0.10186437047495639,0.04339714890884416
64,9,val,20,4266.2625,230.80083714242505,735.6144468552003,0.13989557867745417,219.60706682915543,37.427096121103176,0.11630145716097148,0.04801648153312382
64,9,val,21,4347.165625,249.16938428489033,823.6092258499967,0.15234765562179356,234.9958954457918,40.34578377459752,0.12613791960500165,0.04799635388765683
64,9,val,22,4428.06875,267.1676494313644,899.0088134206636,0.16268075155907724,251.20615997350382,43.92205124401016,0.13843654462505212,0.04891620910291855
64,9,val,23,4508.971875,285.61537075932364,969.5759378990133,0.17530321835838944,269.0016846687229,47.57144231263055,0.14792223289310236,0.05065664628306488
64,9,val,24,4589.875,307.3535792029105,1040.2454351635274,0.19555309013319713,289.2947342896903,51.07404390491865,0.166265677247604,0.05248887307909844
64,9,val,25,4670.778125,329.2635305940621,1127.9469532455603,0.21449660312404528,307.41973123679145,54.825349485355446,0.18419379166229044,0.05481455884304501
64,9,val,26,4751.68125,350.72995166075316,1216.031144126315,0.23478773899125727,328.3721199003935,59.302188081233,0.20144116223403535,0.05536391964550656
64,9,val,27,4832.584375,372.49427013330205,1303.6869630758301,0.25733655205630035,349.91221513014636,63.582410907002895,0.22614746428810395,0.05720807061959654
64,9,val,28,4913.487499999999,396.67173971889724,1394.584642524091,0.27781031360199493,373.47136691994365,69.41993741725128,0.25096952334427436,0.06001079486036773
64,9,val,29,4994.390625,425.66176958058577,1508.0170329655107,0.30425454780312783,396.55240233150835,73.83042238124915,0.27478925380540475,0.06006909856633158
64,9,val,30,5075.29375,452.5469262502142,1626.3162702960633,0.3278012531233443,418.3825866741131,77.86829811072593,0.3015907686475805,0.060560191573147404
64,9,val,31,5156.196875,476.47966527411256,1725.1955655843844,0.35588627278536344,446.36348746644217,81.98543572387962,0.32893793829809337,0.06314836480427952
64,9,val,32,5237.1,508.44096101940295,1858.1976526561893,0.3825563803964982,465.1726608177569,87.24150166469258,0.3571305493399596,0.06616463665910094
64,9,val,33,5318.003124999999,534.9446928913721,2005.8119370502702,0.41244821870456416,493.30201474003843,93.78095058698932,0.38872603652000975,0.0658828459259922
64,9,val,34,5398.90625,573.851918476521,2139.5505630163934,0.44402584168098946,519.8361971138752,98.44524755186512,0.41881139182745747,0.06737216591168327
64,9,val,35,5479.809375,610.1670960110823,2298.569286835804,0.470093297687553,550.46240482352,102.9153862449732,0.4506763329605312,0.0681406833101944
64,9,val,36,5560.7125,649.4842089381336,2450.4169859390436,0.5091720630943097,601.1155050961179,107.29196527461227,0.4855846506395464,0.06929398645237617
64,9,val,37,5641.615625,681.9296077755084,2605.5938050855602,0.5416138726861766,634.1407237675583,112.47488247011006,0.5261606303763877,0.06925544959013319
64,9,val,38,5722.518749999999,714.8659302839064,2737.1856475145664,0.5850541656445274,671.4542213596815,116.79325642901972,0.5671225133332471,0.0700822188744038
64,9,val,39,5803.421875,755.8172235118832,2917.1380093731623,0.6208350842653587,711.2477555700707,122.11618709332583,0.6041496924081846,0.0715617079955766
64,9,val,40,5884.325,787.3122112064266,3141.688836360859,0.6520128397004277,745.2633220715068,127.23631291680704,0.6392427472659834,0.0715523635884674
64,9,val,41,5965.228125,822.6478545841474,3362.9059210323217,0.6913328771976229,786.5234687490101,133.06891460467796,0.6792505968815643,0.0726698338324866
64,9,val,42,6046.13125,875.8227595690755,3544.96565049214,0.7223941859981486,821.065238049016,141.9205061117168,0.7112959382066242,0.07420911519617768
64,9,val,43,6127.034374999999,921.2395382580212,3772.386853902199,0.7541839067591316,863.3277769664573,147.18728344382725,0.7416703896433661,0.07435083211061733
64,9,val,44,6207.9375,973.5268842059668,4005.2309846258204,0.795136372835098,908.2366132325888,151.33601889283455,0.7790243778161843,0.07447772235953665
64,9,val,45,6288.840625,1013.8067091876337,4265.728472677133,0.8263048407224916,951.9478352240753,158.57933697818538,0.8098749447356945,0.07651396568774532
64,9,val,46,6369.74375,1066.9435854952667,4507.617086154816,0.861131850403915,994.2160973604359,164.435848891344,0.8460407079491916,0.07868878605880696
64,9,val,47,6450.646875,1120.3199740365476,4777.505782517606,0.8970881771485362,1040.0987071192135,171.79288992713282,0.876051097184416,0.07863665031503098
64,9,val,48,6531.55,1172.436582110322,5018.383442222963,0.9235611799387755,1101.9156290856813,178.42734876018085,0.9029829824747648,0.08012597324917603
64,9,val,49,6612.453125,1243.6667136415736,5295.858713777446,0.9500794215722697,1154.5825786856767,186.50217130675628,0.9368003025015115,0.08099625764833307
64,9,val,50,6693.35625,1318.4027358911408,5581.099331592157,0.9898067284331777,1217.7689890173156,190.75779998854614,0.9728187332033178,0.08405786496979567
64,9,val,51,6774.259375,1381.035223110672,5818.627972283845,1.0133088001063606,1273.3327120772628,194.77260918563744,0.9883068728977762,0.08553515386359317
64,9,val,52,6855.1625,1445.0568697608333,6177.694865881462,1.0485902069622688,1336.1885699713412,199.0827149317056,1.020252338560637,0.0892292704440939
64,9,val,53,6936.065625,1504.8183224172362,6543.24966683571,1.0678898154939664,1417.9483478446286,204.90478757896824,1.0441366203769176,0.09015826457064134
64,9,val,54,7016.96875,1577.1154717342597,6840.288946751814,1.0878103348656976,1487.6946573603789,208.963729180482,1.0637729745341662,0.09266712455028442
64,9,val,55,7097.871875,1642.4542372750182,7142.766453323098,1.1087014495267111,1562.680975188556,212.6391140637054,1.0840212786388803,0.09347587225008724
64,9,val,56,7178.775,1716.3202905655908,7473.8704846050405,1.1273947980494219,1642.3380435817876,217.86457234293266,1.0953328329739784,0.09416137385527545
64,9,val,57,7259.678125,1807.3689386634583,7810.39499401672,1.1510971591276176,1724.4972623772696,225.11256331063123,1.1140759593580296,0.09821780078656667
64,9,val,58,7340.58125,1891.323771961197,8079.719718403293,1.150726861030682,1806.6316319324756,230.1268257335778,1.1284930898770167,0.09733213404670982
64,9,val,59,7421.484375,1981.6091579883164,8380.686883026558,1.1558607170797375,1880.0742831077173,241.39684903701664,1.1365875920565094,0.09838879534808387
64,9,val,60,7502.3875,2070.422935606075,8655.117313612569,1.1676323203351213,1968.4735426462225,245.45390764205877,1.1337807321174092,0.0990167741991429
64,9,val,61,7583.290625,2152.388833908219,8886.769570967836,1.1841202050472885,2024.026707089149,255.70633870387383,1.14706106387924,0.10012156705006825
64,9,val,62,7664.19375,2240.43874149757,9332.913487136304,1.1837229794679216,2127.3851345903267,263.0614119079553,1.1568471182701323,0.10063187089770498
64,9,val,63,7745.096875,2317.8077166181765,9729.480333941608,1.1873120651600955,2215.6350772272617,269.3644310938339,1.165712104720329,0.10111213904655941
64,9,val,64,7826.0,2402.52125147876,10084.444613802047,1.20019476903796,2298.807596437655,277.7718984494584,1.1627945294916953,0.10263635972844465
64,9,test,0,2648.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,9,test,1,2729.1031249999996,4.228677035072792,11.08786365360004,0.003807898555224787,4.011212123110397,0.7609881295600474,0.0029037140230228457,0.0017535121728633196
64,9,test,2,2810.00625,9.442581797070915,22.706906337714376,0.008015512324066956,8.98204163855354,1.673803396073481,0.006104844919818837,0.003158896757744084
64,9,test,3,2890.9093749999997,15.918185917485062,37.977700503201106,0.012640996215361466,15.169278582586543,2.774952836968936,0.009834711100257902,0.004901070330391765
64,9,test,4,2971.8125,23.713875772696014,53.302341866660214,0.017516206852218053,22.994846631576138,4.128372419245352,0.013997180245171187,0.006739410507715891
64,9,test,5,3052.715625,32.5541957350417,73.69828112210541,0.023259620554013857,32.148671776582205,5.631939935593522,0.01898895078423536,0.008902220778900238
64,9,test,6,3133.6187499999996,42.769194246437436,93.9269013389212,0.029853016808554372,42.25935922426416,6.958082982198022,0.024639844427760266,0.011284220810299159
64,9,test,7,3214.521875,53.19367493455829,120.82968329954105,0.03705843472670209,52.300011579148986,7.753810303952946,0.031208625859351774,0.014540069771439013
64,9,test,8,3295.4249999999997,64.50853016409042,150.3587349438462,0.043739357894784225,63.2062507523079,9.072266087862602,0.037221315829597326,0.017283448318108213
64,9,test,9,3376.328125,77.56118385887135,181.60855723745627,0.0523244715908114,76.29273446530505,10.497218462774072,0.043717843047989355,0.02039940185445715
64,9,test,10,3457.23125,90.23686592326108,214.79536092242319,0.06017633434341266,88.17715481102972,11.872533226686244,0.04989241133717976,0.023540456770939494
64,9,test,11,3538.1343749999996,101.64795709792962,253.06751392439688,0.06657575265444499,99.39672955809442,13.251516948454167,0.05459638208042336,0.026387232094324774
64,9,test,12,3619.0375,115.21406221241648,296.54133799072406,0.07395246752243782,112.31325904586242,15.472624117386147,0.0605574447881535,0.028797004582655546
64,9,test,13,3699.940625,128.09546155776408,342.17917919318603,0.08079694260063747,124.38384933819258,17.076041433981004,0.0670420379741618,0.03091209156817461
64,9,test,14,3780.84375,141.83357829077892,386.58288132299754,0.08822128926412251,137.104067336427,19.17965491556828,0.0742215607541976,0.03282268313723781
64,9,test,15,3861.746875,154.4041623939316,434.63419233378073,0.0964103298526118,149.36549870138904,23.160020361487454,0.08192088838923249,0.035761332472631496
64,9,test,16,3942.6499999999996,168.7576365752328,488.4098242799652,0.10485907581728876,163.53589662030998,24.49913316462471,0.08873167719980653,0.03819953616327615
64,9,test,17,4023.553125,183.19285540755772,552.3678364493761,0.11342165621239762,176.5418960966052,26.58852431750347,0.09482848297680926,0.0402353403000915
64,9,test,18,4104.45625,198.7464956168452,621.7189922622149,0.12173436914729441,190.1871696736652,29.837744176312242,0.10168051600654981,0.04178424804283237
64,9,test,19,4185.359375,214.48247068244086,703.9706151460763,0.13094000181815194,205.2840888585088,31.67610274550725,0.10691969543720481,0.045985177178822084
64,9,test,20,4266.2625,234.4113730038373,775.8440897113665,0.14492913839289007,222.43800729040686,35.119063342420986,0.11669854009219681,0.048363618198404845
64,9,test,21,4347.165625,251.17579894344644,867.7323763707136,0.1575596049815664,238.58762644583288,37.93623116090572,0.12901471819965274,0.04894904811136684
64,9,test,22,4428.06875,265.7822998736492,940.971339747626,0.16889244404783876,251.79962500075703,41.92980532997126,0.14151804476419255,0.04875490510892859
64,9,test,23,4508.971875,279.68334263049144,1014.8896348300497,0.17965639724029647,266.1952658978777,44.864109964301235,0.15323998952274792,0.04949019866050397
64,9,test,24,4589.875,300.67228531578394,1115.0523530650883,0.19858882192374427,285.60603914715443,48.78012089345418,0.17018445839207808,0.051236314712368655
64,9,test,25,4670.778125,320.14815556175336,1222.7353029075987,0.21849244134241122,303.20419970831836,53.13522049408448,0.1879929350436932,0.052581270001605604
64,9,test,26,4751.68125,340.6433015915518,1324.6443601910357,0.23873177604846058,321.5512973938495,57.40713294828481,0.20721766540007097,0.05382945617370745
64,9,test,27,4832.584375,365.14699617248425,1411.5059968881676,0.25913985666864425,340.40620482615935,61.37789633085333,0.2318086035550766,0.0537312978724884
64,9,test,28,4913.487499999999,386.2265300923582,1518.8355560211699,0.2841245817458461,360.099316201989,63.78752779838237,0.2605834102224237,0.054273946914627086
64,9,test,29,4994.390625,410.8195927370417,1617.7466947545627,0.3103735232876381,382.6750671033068,67.49474707839909,0.28285339599421616,0.0540790787611229
64,9,test,30,5075.29375,434.93402962895124,1715.9217436086917,0.3329964807419067,407.5623935975443,72.89725478044318,0.3098181693684046,0.05538084508936551
64,9,test,31,5156.196875,463.2150419566301,1849.5214146491244,0.3597213683669137,431.389842061785,75.8619821881581,0.33418486127635705,0.056258056976178986
64,9,test,32,5237.1,492.3839550887301,1989.5364788929228,0.39211713690263594,456.0007266809123,80.02600481364652,0.36059184232815555,0.05795694924815194
64,9,test,33,5318.003124999999,520.5091480543445,2140.967211061381,0.41657661063727175,486.44327262472586,85.71469395118925,0.394798650823959,0.06004902004564175
64,9,test,34,5398.90625,546.9548560261401,2247.6458432554214,0.4523098809819867,507.43055804156967,91.07028858069555,0.42555408850729337,0.05967242943141077
64,9,test,35,5479.809375,570.1101428967128,2369.410571437393,0.4832340490746323,530.1270856799789,95.13515575633846,0.45496465657220847,0.06079263347689816
64,9,test,36,5560.7125,595.5821632312137,2523.636177830332,0.5150539467798513,563.0317568013368,99.63305356087915,0.48810527134765525,0.06211246739512913
64,9,test,37,5641.615625,632.1046497365135,2684.3008124867547,0.5485229511401312,587.2084232911163,104.35953786302576,0.5175275435355917,0.06234968507001136
64,9,test,38,5722.518749999999,668.8696274299773,2864.641092170466,0.5754315284134149,628.4878452956093,110.47301637582052,0.5496804626747703,0.06312661173184014
64,9,test,39,5803.421875,703.7488623084158,3078.761322801407,0.6054799169713209,668.994928334655,117.147493780422,0.5810369079130712,0.06375141345910107
64,9,test,40,5884.325,749.2341154437128,3308.4193641932484,0.6379315623504384,698.3294656478485,121.44322563142396,0.6127259157842901,0.06429737075522302
64,9,test,41,5965.228125,795.3994964919353,3463.733752807501,0.676160682216008,745.7575023175309,127.54298690447285,0.647856607743351,0.06501213171506912
