N,q,split,comparator,component,unit,med,p95,mean,bias,qop_max_abs_change,qop_passthrough_max_abs_change
64,14,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
64,14,test,vs_rk6_endpoint,x,um,2329.1536073432794,9952.552664937937,3234.653193197557,-102.40905946717332,0.0,0.0
64,14,test,vs_rk6_endpoint,y,um,452.57302995111814,2554.814973845652,776.8934911406914,-56.72922350056368,0.0,0.0
64,14,test,vs_rk6_endpoint,tx,mrad,1.2006259205210452,4.728831009680571,1.5875456470352627,-0.08519354994746643,0.0,0.0
64,14,test,vs_rk6_endpoint,ty,mrad,0.12901752495051225,0.9561270428407915,0.2725507375102205,0.02920960220006165,0.0,0.0
64,14,test,vs_real_scifi_state,x,um,3209.1426867211794,15387.51425911651,4991.464569104276,-141.32415369162098,0.0,0.0
64,14,test,vs_real_scifi_state,y,um,995.3936156817917,5421.814335425731,1726.4496152927354,36.758918136291804,0.0,0.0
64,14,test,vs_real_scifi_state,tx,mrad,1.3978436374081014,6.403520261268466,2.188907253731221,-0.09392112968426752,0.0,0.0
64,14,test,vs_real_scifi_state,ty,mrad,0.28260172467253153,1.789600550420282,0.5303591858147683,0.07581186119382458,0.0,0.0
64,14,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
64,14,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
64,14,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
64,14,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
64,14,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
64,14,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
64,14,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
64,14,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
64,15,val,vs_rk6_endpoint,x,um,2343.6181240905967,10476.32809715777,3403.2774636583513,5.9731490376942595,0.0,0.0
64,15,val,vs_rk6_endpoint,y,um,396.61686718891787,3111.8947749227214,876.7861409951181,-248.75527391072788,0.0,0.0
64,15,val,vs_rk6_endpoint,tx,mrad,1.1665046198246487,5.154084616957204,1.654074172165042,-0.13487676792744263,0.0,0.0
64,15,val,vs_rk6_endpoint,ty,mrad,0.12677661544799151,0.9993315586226014,0.27250349634229476,-0.02190973808958356,0.0,0.0
64,15,val,vs_real_scifi_state,x,um,3183.759089489172,16580.681856105097,5465.622725547971,-41.5129701151673,0.0,0.0
64,15,val,vs_real_scifi_state,y,um,954.1729369559846,7151.210184860053,2300.221452856349,-315.1930784394023,0.0,0.0
64,15,val,vs_real_scifi_state,tx,mrad,1.3822236276215816,7.206315580909317,2.3330220856918436,-0.14579260129359115,0.0,0.0
64,15,val,vs_real_scifi_state,ty,mrad,0.2836328601849569,2.0617112947737866,0.6547442898111894,0.0037570554924935538,0.0,0.0
64,15,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
64,15,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
64,15,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
64,15,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
64,15,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
64,15,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
64,15,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
64,15,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
64,15,test,vs_rk6_endpoint,x,um,2442.154439916635,9980.558249794636,3391.3922028289094,145.920292756523,0.0,0.0
64,15,test,vs_rk6_endpoint,y,um,390.02110511852095,2941.4077036888348,830.2153844233319,-169.84495601076227,0.0,0.0
64,15,test,vs_rk6_endpoint,tx,mrad,1.2400153195253685,4.9031105078586545,1.640861505956641,-0.061261351316275144,0.0,0.0
64,15,test,vs_rk6_endpoint,ty,mrad,0.12111414359762193,0.7934893154979393,0.24876706823285732,0.01337706435647143,0.0,0.0
64,15,test,vs_real_scifi_state,x,um,3060.285496882827,15475.699767803872,5015.118206084083,106.97122993077883,0.0,0.0
64,15,test,vs_real_scifi_state,y,um,897.3363466683679,6160.484823409332,1782.233261939236,-76.32125301787543,0.0,0.0
64,15,test,vs_real_scifi_state,tx,mrad,1.3874352707705928,6.449327169640943,2.2055103457931216,-0.06998568329494782,0.0,0.0
64,15,test,vs_real_scifi_state,ty,mrad,0.27973692077258017,1.7758459945792326,0.526306418335105,0.059975668568937254,0.0,0.0
64,15,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
64,15,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
64,15,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
64,15,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
64,15,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
64,15,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
64,15,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
64,15,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
64,16,val,vs_rk6_endpoint,x,um,2216.3241300137456,10678.467715794244,3185.100515532715,-38.39391998632332,0.0,0.0
64,16,val,vs_rk6_endpoint,y,um,497.2465114344402,2726.693276110347,876.3676964423854,-66.48555906055093,0.0,0.0
64,16,val,vs_rk6_endpoint,tx,mrad,1.2223647988112984,5.113361060541489,1.6467364134949056,-0.08871685659613314,0.0,0.0
