arm,network,mode,seed,width,depth,converged,particle,n_legs,step,cum_dz_mm,p_GeV,end_err_um,slope_err_mrad
residual,residual_w50_physics_s3,physics,3,50,4,True,4347,4,0,25.0,1.3307980298995972,0.2736446987090524,0.06972902590773877
residual,residual_w50_physics_s3,physics,3,50,4,True,4347,4,1,126.28200000000001,1.3307980298995972,9.142060340117553,0.36382070751893314
residual,residual_w50_physics_s3,physics,3,50,4,True,4347,4,2,2322.487,1.3307980298995972,706.9697620729585,0.4614925873450901
residual,residual_w50_physics_s3,physics,3,50,4,True,4347,4,3,2377.487,1.3307980298995972,721.7063073820782,1.4759798826208501
residual,residual_w50_physics_s3,physics,3,50,4,True,4350,4,0,69.80299999999988,3.7394959926605225,2.927639568355289,0.021592569141665185
residual,residual_w50_physics_s3,physics,3,50,4,True,4350,4,1,545.0280000000002,3.7394959926605225,114.41383387199267,0.2593190105200094
residual,residual_w50_physics_s3,physics,3,50,4,True,4350,4,2,614.8320000000003,3.7394959926605225,134.91026928738847,0.2584873109956476
residual,residual_w50_physics_s3,physics,3,50,4,True,4350,4,3,685.0370000000003,3.7394959926605225,155.40027993637295,0.2562501016786789
residual,residual_w50_physics_s3,physics,3,50,4,True,4363,4,0,26.281999999999996,1.4858328104019165,0.1789529271434276,0.02059134485318803
residual,residual_w50_physics_s3,physics,3,50,4,True,4363,4,1,76.282,1.4858328104019165,1.5165518110435983,0.05806456412718597
residual,residual_w50_physics_s3,physics,3,50,4,True,4363,4,2,101.282,1.4858328104019165,2.8271355347087024,0.07918274964160976
residual,residual_w50_physics_s3,physics,3,50,4,True,4363,4,3,126.28200000000001,1.4858328104019165,4.695696117351211,0.10080724122568663
residual,residual_w50_physics_s3,physics,3,50,4,True,4371,4,0,26.281999999999996,5.708105087280273,0.5871623963624728,0.005635890779426278
residual,residual_w50_physics_s3,physics,3,50,4,True,4371,4,1,51.282,5.708105087280273,1.0387591026361775,0.011270588357023548
residual,residual_w50_physics_s3,physics,3,50,4,True,4371,4,2,76.282,5.708105087280273,1.3428725101025663,0.01719837140258529
residual,residual_w50_physics_s3,physics,3,50,4,True,4371,4,3,101.282,5.708105087280273,1.4911722174306696,0.023449334865616178
residual,residual_w50_physics_s3,physics,3,50,4,True,4385,4,0,25.0,1.7395926713943481,0.528241367113047,0.026069065708267045
residual,residual_w50_physics_s3,physics,3,50,4,True,4385,4,1,98.718,1.7395926713943481,1.8662121712065272,0.1040616743411514
residual,residual_w50_physics_s3,physics,3,50,4,True,4385,4,2,100.00000000000001,1.7395926713943481,1.2444365436201643,0.1057157718618671
residual,residual_w50_physics_s3,physics,3,50,4,True,4385,4,3,173.71800000000002,1.7395926713943481,9.630547104595655,0.19570635961452426
residual,residual_w50_physics_s3,physics,3,50,4,True,4420,4,0,25.0,22.502099990844727,0.7100800604940005,0.00046910369261299323
residual,residual_w50_physics_s3,physics,3,50,4,True,4420,4,1,49.99999999999997,22.502099990844727,1.4052959845569646,0.0009710740257844186
residual,residual_w50_physics_s3,physics,3,50,4,True,4420,4,2,74.99999999999997,22.502099990844727,2.084841376854385,0.0015060230649753537
residual,residual_w50_physics_s3,physics,3,50,4,True,4420,4,3,149.99999999999997,22.502099990844727,2.5123189899249887,0.003343290989350073
residual,residual_w50_physics_s3,physics,3,50,4,True,4502,4,0,25.0,5.368376731872559,0.591443205284925,0.010076848798210025
residual,residual_w50_physics_s3,physics,3,50,4,True,4502,4,1,2521.295,5.368376731872559,2276.5759061635436,1.159307344645144
residual,residual_w50_physics_s3,physics,3,50,4,True,4502,4,2,2576.295,5.368376731872559,2207.8312395294406,1.4143922498379564
residual,residual_w50_physics_s3,physics,3,50,4,True,4502,4,3,7738.786,5.368376731872559,6075.236886556922,1.0365212588768768
residual,residual_w50_physics_s3,physics,3,50,4,True,4522,4,0,69.66299999999956,1.0126090049743652,33.26660447808649,1.7458969415454773
residual,residual_w50_physics_s3,physics,3,50,4,True,4522,4,1,540.9339999999993,1.0126090049743652,1755.1890395705527,9.298628676508436
residual,residual_w50_physics_s3,physics,3,50,4,True,4522,4,2,750.3249999999989,1.0126090049743652,3751.0622194376992,10.600571624108879
residual,residual_w50_physics_s3,physics,3,50,4,True,4522,4,3,1224.5920000000006,1.0126090049743652,8648.596186511668,10.919192615382766
residual,residual_w50_physics_s3,physics,3,50,4,True,0,5,0,225.0,16.077775955200195,24.48169347681528,0.2856360627839713
residual,residual_w50_physics_s3,physics,3,50,4,True,0,5,1,280.0,16.077775955200195,42.288380446407814,0.39223793792060246
residual,residual_w50_physics_s3,physics,3,50,4,True,0,5,2,5449.686,16.077775955200195,2088.984973060519,0.7799771562460589
residual,residual_w50_physics_s3,physics,3,50,4,True,0,5,3,6886.562999999999,16.077775955200195,3120.7968668659305,0.8413396382735278
residual,residual_w50_physics_s3,physics,3,50,4,True,0,5,4,7026.571999999999,16.077775955200195,3002.9503623140954,0.8619465414274469
residual,residual_w50_physics_s3,physics,3,50,4,True,4,5,0,25.0,3.2702088356018066,0.6925491484111035,0.014532507047776422
residual,residual_w50_physics_s3,physics,3,50,4,True,4,5,1,226.28199999999998,3.2702088356018066,3.8338039373542188,0.13342838311611316
residual,residual_w50_physics_s3,physics,3,50,4,True,4,5,2,250.0,3.2702088356018066,6.390241136362107,0.15374312541506507
residual,residual_w50_physics_s3,physics,3,50,4,True,4,5,3,251.282,3.2702088356018066,5.8017345239136375,0.15495678673108082
residual,residual_w50_physics_s3,physics,3,50,4,True,4,5,4,275.0,3.2702088356018066,8.881682276487446,0.17611988613207286
residual,residual_w50_physics_s3,physics,3,50,4,True,13,5,0,23.71799999999999,1.602966070175171,0.527828648308637,0.011698267685404315
residual,residual_w50_physics_s3,physics,3,50,4,True,13,5,1,24.99999999999997,1.602966070175171,1.2437854808289295,0.012371637107726555
residual,residual_w50_physics_s3,physics,3,50,4,True,13,5,2,48.71799999999999,1.602966070175171,1.4647325560037672,0.024612431718657596
residual,residual_w50_physics_s3,physics,3,50,4,True,13,5,3,223.718,1.602966070175171,6.192914294455953,0.10643631248713395
residual,residual_w50_physics_s3,physics,3,50,4,True,13,5,4,248.718,1.602966070175171,8.512242940112769,0.1250469272763956
residual,residual_w50_physics_s3,physics,3,50,4,True,42,5,0,25.0,2.2290139198303223,0.33901102214173306,0.06824315035103279
residual,residual_w50_physics_s3,physics,3,50,4,True,42,5,1,2416.205,2.2290139198303223,3944.76927976109,0.6135717284075082
residual,residual_w50_physics_s3,physics,3,50,4,True,42,5,2,7602.025,2.2290139198303223,12698.763074062299,2.3445379210653288
residual,residual_w50_physics_s3,physics,3,50,4,True,42,5,3,8424.158,2.2290139198303223,12406.477993300996,16.662438343431578
residual,residual_w50_physics_s3,physics,3,50,4,True,42,5,4,8493.969,2.2290139198303223,12761.268467527316,17.075869632711584
residual,residual_w50_physics_s3,physics,3,50,4,True,68,5,0,69.84000000000015,1.0508967638015747,8.709550511980524,0.9271521012724215
residual,residual_w50_physics_s3,physics,3,50,4,True,68,5,1,140.08100000000013,1.0508967638015747,82.15935024804821,1.8272874211421875
residual,residual_w50_physics_s3,physics,3,50,4,True,68,5,2,209.92100000000028,1.0508967638015747,218.17544062639627,2.693804815640466
residual,residual_w50_physics_s3,physics,3,50,4,True,68,5,3,892.3140000000003,1.0508967638015747,3245.5892556886283,7.8454510269471145
residual,residual_w50_physics_s3,physics,3,50,4,True,68,5,4,1367.7900000000009,1.0508967638015747,7245.101332478043,10.048804600180484
residual,residual_w50_physics_s3,physics,3,50,4,True,97,5,0,69.80399999999918,57.342864990234375,0.33536024834290856,0.03188382636795835
residual,residual_w50_physics_s3,physics,3,50,4,True,97,5,1,682.0370000000003,57.342864990234375,30.449811469509314,0.20770860003024688
residual,residual_w50_physics_s3,physics,3,50,4,True,97,5,2,751.8400000000001,57.342864990234375,45.098867349025795,0.22473697514567917
residual,residual_w50_physics_s3,physics,3,50,4,True,97,5,3,1296.8689999999988,57.342864990234375,171.26523006794514,0.3087619712926915
residual,residual_w50_physics_s3,physics,3,50,4,True,97,5,4,1367.0730000000003,57.342864990234375,193.0085249508977,0.31755644092482627
residual,residual_w50_physics_s3,physics,3,50,4,True,104,5,0,69.76899999999841,1.486868143081665,2.0878317065928798,0.05024942452842851
residual,residual_w50_physics_s3,physics,3,50,4,True,104,5,1,139.9380000000001,1.486868143081665,7.705779489711517,0.10013677783486663
residual,residual_w50_physics_s3,physics,3,50,4,True,104,5,2,209.70799999999872,1.486868143081665,16.740937245536713,0.14931875188765875
residual,residual_w50_physics_s3,physics,3,50,4,True,104,5,3,684.6959999999999,1.486868143081665,133.65861208168894,0.8701389055845721
residual,residual_w50_physics_s3,physics,3,50,4,True,104,5,4,754.4659999999985,1.486868143081665,140.78675971933308,0.9383078738537942
residual,residual_w50_physics_s3,physics,3,50,4,True,111,5,0,5185.793,12.020215034484863,720.4275110078129,0.3112309594330981
residual,residual_w50_physics_s3,physics,3,50,4,True,111,5,1,5395.634999999999,12.020215034484863,749.1950313777807,0.23190997912528322
residual,residual_w50_physics_s3,physics,3,50,4,True,111,5,2,5867.926999999999,12.020215034484863,871.1166161319852,0.15679253203709081
residual,residual_w50_physics_s3,physics,3,50,4,True,111,5,3,6693.092,12.020215034484863,1215.4515613926264,0.24977287091740297
residual,residual_w50_physics_s3,physics,3,50,4,True,111,5,4,6762.906,12.020215034484863,1233.6793953812162,0.2574966519285071
residual,residual_w50_physics_s3,physics,3,50,4,True,185,5,0,25.000000000000007,2.552316665649414,0.3677277096105769,0.017589401833689733
residual,residual_w50_physics_s3,physics,3,50,4,True,185,5,1,48.717999999999996,2.552316665649414,0.3338586247103592,0.03478685142047078
residual,residual_w50_physics_s3,physics,3,50,4,True,185,5,2,73.71800000000002,2.552316665649414,0.20534769045710277,0.053445325733897375
residual,residual_w50_physics_s3,physics,3,50,4,True,185,5,3,2265.013,2.552316665649414,98.28157245783586,0.4120535745571752
residual,residual_w50_physics_s3,physics,3,50,4,True,185,5,4,2320.013,2.552316665649414,124.36598683865441,0.5342701404814076
residual,residual_w50_physics_s3,physics,3,50,4,True,208,5,0,25.0,2.758086919784546,0.4378869942183172,0.0350865141661022
residual,residual_w50_physics_s3,physics,3,50,4,True,208,5,1,50.0,2.758086919784546,0.042368883142351876,0.0714185901847103
residual,residual_w50_physics_s3,physics,3,50,4,True,208,5,2,2510.013,2.758086919784546,2622.012326304485,0.3166401038138811
residual,residual_w50_physics_s3,physics,3,50,4,True,208,5,3,7687.017999999999,2.758086919784546,1290.2510608189743,1.0188172628183487
residual,residual_w50_physics_s3,physics,3,50,4,True,208,5,4,7756.811,2.758086919784546,1365.0458518494872,1.1039300889378947
residual,residual_w50_physics_s3,physics,3,50,4,True,226,5,0,55.0,1.3137011528015137,22.82562738966476,0.3583594958510017
residual,residual_w50_physics_s3,physics,3,50,4,True,226,5,1,301.308,1.3137011528015137,527.1946745211267,1.4069738934745502
residual,residual_w50_physics_s3,physics,3,50,4,True,226,5,2,341.308,1.3137011528015137,600.7012113623773,1.6211054626825705
residual,residual_w50_physics_s3,physics,3,50,4,True,226,5,3,6405.406,1.3137011528015137,3596899.5214717835,2571.2228820993514
residual,residual_w50_physics_s3,physics,3,50,4,True,226,5,4,6880.362,1.3137011528015137,4819159.346481141,2575.1402726933293
residual,residual_w50_physics_s3,physics,3,50,4,True,264,5,0,246.308,3.886200428009033,58.2062187807999,0.7937111200510845
residual,residual_w50_physics_s3,physics,3,50,4,True,264,5,1,295.0,3.886200428009033,98.75767594675366,0.9757652623560986
residual,residual_w50_physics_s3,physics,3,50,4,True,264,5,2,5469.329,3.886200428009033,10101.231495580578,1.2614443772036021
residual,residual_w50_physics_s3,physics,3,50,4,True,264,5,3,6361.664,3.886200428009033,8999.77987588909,7.101660920862174
residual,residual_w50_physics_s3,physics,3,50,4,True,264,5,4,6837.143999999999,3.886200428009033,9295.652651502905,8.551786320779797
residual,residual_w50_physics_s3,physics,3,50,4,True,276,5,0,69.91599999999926,1.303252100944519,41.48591967191351,1.1375845198833279
residual,residual_w50_physics_s3,physics,3,50,4,True,276,5,1,210.14699999999903,1.303252100944519,341.5736032507084,3.0855631624244206
residual,residual_w50_physics_s3,physics,3,50,4,True,276,5,2,686.1170000000002,1.303252100944519,3011.214725121363,7.591455950575421
residual,residual_w50_physics_s3,physics,3,50,4,True,276,5,3,826.3449999999993,1.303252100944519,4133.408442261725,8.35286513959188
residual,residual_w50_physics_s3,physics,3,50,4,True,276,5,4,896.2600000000002,1.303252100944519,4728.9332839743565,8.660253607446878
residual,residual_w50_physics_s3,physics,3,50,4,True,310,5,0,25.0,3.0607082843780518,0.4173551586497126,0.03084697993135932
residual,residual_w50_physics_s3,physics,3,50,4,True,310,5,1,75.00000000000003,3.0607082843780518,1.4868394838956078,0.09252230301159958
residual,residual_w50_physics_s3,physics,3,50,4,True,310,5,2,125.00000000000003,3.0607082843780518,6.522022916087167,0.15683639093841406
residual,residual_w50_physics_s3,physics,3,50,4,True,310,5,3,2118.705,3.0607082843780518,409.7855143160132,0.40646938517037434
residual,residual_w50_physics_s3,physics,3,50,4,True,310,5,4,2173.705,3.0607082843780518,436.1806782063695,0.44255486917560427
residual,residual_w50_physics_s3,physics,3,50,4,True,345,5,0,25.0,13.639840126037598,0.66303228130149,0.0020448155299696014
residual,residual_w50_physics_s3,physics,3,50,4,True,345,5,1,2134.987,13.639840126037598,184.15522917777594,0.39864857945468707
residual,residual_w50_physics_s3,physics,3,50,4,True,345,5,2,2189.987,13.639840126037598,207.24547720702446,0.4346889803988688
residual,residual_w50_physics_s3,physics,3,50,4,True,345,5,3,2421.295,13.639840126037598,329.90255559263915,0.6333786403126471
residual,residual_w50_physics_s3,physics,3,50,4,True,345,5,4,2476.295,13.639840126037598,366.8178707252423,0.6960587718466069
residual,residual_w50_physics_s3,physics,3,50,4,True,376,5,0,69.79899999999998,20.43154525756836,3.222768024272682,0.046984046402666346
residual,residual_w50_physics_s3,physics,3,50,4,True,376,5,1,139.9989999999998,20.43154525756836,9.600421733921394,0.09186613031486601
residual,residual_w50_physics_s3,physics,3,50,4,True,376,5,2,209.79899999999998,20.43154525756836,18.93404998833148,0.13458181787071727
residual,residual_w50_physics_s3,physics,3,50,4,True,376,5,3,1366.9850000000006,20.43154525756836,753.7629536348902,0.4159309751933793
residual,residual_w50_physics_s3,physics,3,50,4,True,376,5,4,1436.7839999999997,20.43154525756836,784.0440064836685,0.43519435481424035
residual,residual_w50_physics_s3,physics,3,50,4,True,429,5,0,69.80000000000018,2.384213447570801,7.110542090913441,0.286935802108812
residual,residual_w50_physics_s3,physics,3,50,4,True,429,5,1,611.8020000000006,2.384213447570801,194.34379709969107,0.5312527266020975
residual,residual_w50_physics_s3,physics,3,50,4,True,429,5,2,682.0019999999995,2.384213447570801,162.34662139777356,0.5652775506608431
residual,residual_w50_physics_s3,physics,3,50,4,True,429,5,3,751.8030000000008,2.384213447570801,142.09680953035786,0.599215304893361
residual,residual_w50_physics_s3,physics,3,50,4,True,429,5,4,1227.004,2.384213447570801,260.586739258903,0.9083230708893012
residual,residual_w50_physics_s3,physics,3,50,4,True,459,5,0,472.3040000000001,2.997593879699707,52.38182131569147,0.28428466495195037
residual,residual_w50_physics_s3,physics,3,50,4,True,459,5,1,612.3369999999995,2.997593879699707,88.08646992326885,0.2951897933934147
residual,residual_w50_physics_s3,physics,3,50,4,True,459,5,2,682.152,2.997593879699707,109.56086017469602,0.3265910941092423
residual,residual_w50_physics_s3,physics,3,50,4,True,459,5,3,1297.485999999999,2.997593879699707,326.87996392928653,0.8575114637974779
residual,residual_w50_physics_s3,physics,3,50,4,True,459,5,4,1367.2999999999993,2.997593879699707,386.7763224328655,0.8573154000065253
residual,residual_w50_physics_s3,physics,3,50,4,True,558,5,0,55.0,2.0698487758636475,5.531239147849476,0.08957629540370243
residual,residual_w50_physics_s3,physics,3,50,4,True,558,5,1,5233.842000000001,2.0698487758636475,7811.805853216356,3.3997828312786993
residual,residual_w50_physics_s3,physics,3,50,4,True,558,5,2,5303.646000000001,2.0698487758636475,7929.283042712086,4.0753626985163205
residual,residual_w50_physics_s3,physics,3,50,4,True,558,5,3,5373.851000000001,2.0698487758636475,7994.660225595453,4.7307015572212245
residual,residual_w50_physics_s3,physics,3,50,4,True,558,5,4,5443.655000000001,2.0698487758636475,8010.839946024134,5.357799424827789
residual,residual_w50_physics_s3,physics,3,50,4,True,607,5,0,50.0,6.54994535446167,0.14899466356244062,0.03035058580476424
residual,residual_w50_physics_s3,physics,3,50,4,True,607,5,1,225.0,6.54994535446167,6.900806145970773,0.13365715479104687
residual,residual_w50_physics_s3,physics,3,50,4,True,607,5,2,236.21799999999996,6.54994535446167,7.636372310643402,0.14289656446657764
residual,residual_w50_physics_s3,physics,3,50,4,True,607,5,3,336.218,6.54994535446167,22.739495826042067,0.2208546898187745
residual,residual_w50_physics_s3,physics,3,50,4,True,607,5,4,386.218,6.54994535446167,34.02529059493187,0.26651789800679826
residual,residual_w50_physics_s3,physics,3,50,4,True,621,5,0,1563.795,17.15477180480957,239.49878121079848,0.37639493546371905
residual,residual_w50_physics_s3,physics,3,50,4,True,621,5,1,1898.795,17.15477180480957,125.9375294673859,1.47625318991396
residual,residual_w50_physics_s3,physics,3,50,4,True,621,5,2,7077.174000000001,17.15477180480957,8831.188717795896,1.7185972589272152
residual,residual_w50_physics_s3,physics,3,50,4,True,621,5,3,7899.2210000000005,17.15477180480957,10654.810066418975,1.9163200719954503
residual,residual_w50_physics_s3,physics,3,50,4,True,621,5,4,7969.025000000001,17.15477180480957,10790.40193238592,1.9301301285868377
residual,residual_w50_physics_s3,physics,3,50,4,True,651,5,0,5164.111000000001,7.587927341461182,248.45102456788482,0.14651646695826304
residual,residual_w50_physics_s3,physics,3,50,4,True,651,5,1,5846.211,7.587927341461182,633.6961313819529,0.2486316172449765
residual,residual_w50_physics_s3,physics,3,50,4,True,651,5,2,5916.022,7.587927341461182,653.5157501318736,0.2683301492097667
residual,residual_w50_physics_s3,physics,3,50,4,True,651,5,3,6601.122,7.587927341461182,1123.9192649728693,0.5190004397943038
residual,residual_w50_physics_s3,physics,3,50,4,True,651,5,4,6671.333,7.587927341461182,1161.7837592140177,0.5302951797539479
residual,residual_w50_physics_s3,physics,3,50,4,True,774,5,0,69.79899999999907,4.130241394042969,1.4714971252942632,0.10970521285685875
residual,residual_w50_physics_s3,physics,3,50,4,True,774,5,1,544.9879999999994,4.130241394042969,37.06289924379291,0.48264537202435953
residual,residual_w50_physics_s3,physics,3,50,4,True,774,5,2,614.7869999999984,4.130241394042969,42.71196839501812,0.5814401477389763
residual,residual_w50_physics_s3,physics,3,50,4,True,774,5,3,685.3179999999993,4.130241394042969,53.12548421079555,0.6784097688692925
residual,residual_w50_physics_s3,physics,3,50,4,True,774,5,4,754.7860000000001,4.130241394042969,99.05648586027382,0.7711548262150925
residual,residual_w50_physics_s3,physics,3,50,4,True,818,5,0,25.0,19.314390182495117,0.6189625469747995,0.0015777992789060835
residual,residual_w50_physics_s3,physics,3,50,4,True,818,5,1,124.99999999999997,19.314390182495117,0.2004024682502603,0.008711134439717827
residual,residual_w50_physics_s3,physics,3,50,4,True,818,5,2,199.99999999999997,19.314390182495117,0.4045558095882029,0.015089530923956956
residual,residual_w50_physics_s3,physics,3,50,4,True,818,5,3,201.282,19.314390182495117,0.23831581767019827,0.01478243132756532
residual,residual_w50_physics_s3,physics,3,50,4,True,818,5,4,301.28200000000004,19.314390182495117,1.651808334006688,0.024847373078219076
residual,residual_w50_physics_s3,physics,3,50,4,True,824,5,0,50.0,2.047304630279541,1.444550437260439,0.04504642447348932
residual,residual_w50_physics_s3,physics,3,50,4,True,824,5,1,1998.795,2.047304630279541,2049.2790991883894,0.7983110337905115
residual,residual_w50_physics_s3,physics,3,50,4,True,824,5,2,7177.808999999999,2.047304630279541,8915.055646911469,2.207552113157485
residual,residual_w50_physics_s3,physics,3,50,4,True,824,5,3,8544.949999999999,2.047304630279541,39942.44522953022,32.600946129227815
residual,residual_w50_physics_s3,physics,3,50,4,True,824,5,4,8614.756,2.047304630279541,42239.40274524193,33.114233372273596
residual,residual_w50_physics_s3,physics,3,50,4,True,830,5,0,24.999999999999986,1.8017840385437012,0.16566001029261201,0.020273517463920143
residual,residual_w50_physics_s3,physics,3,50,4,True,830,5,1,2263.705,1.8017840385437012,744.3670054786367,1.8262591721225074
residual,residual_w50_physics_s3,physics,3,50,4,True,830,5,2,2473.705,1.8017840385437012,465.755100283161,1.2575205591470184
residual,residual_w50_physics_s3,physics,3,50,4,True,830,5,3,2528.705,1.8017840385437012,417.2033037006031,1.0782721065108192
residual,residual_w50_physics_s3,physics,3,50,4,True,830,5,4,7709.571,1.8017840385437012,179972.89035908307,77.74601464279773
residual,residual_w50_physics_s3,physics,3,50,4,True,872,5,0,24.99999999999997,1.171695590019226,0.2102550002667236,0.0751091322102721
residual,residual_w50_physics_s3,physics,3,50,4,True,872,5,1,401.2819999999999,1.171695590019226,105.2871323628386,0.8313936299885799
residual,residual_w50_physics_s3,physics,3,50,4,True,872,5,2,451.2819999999999,1.171695590019226,149.28993105314836,1.018392313228053
residual,residual_w50_physics_s3,physics,3,50,4,True,872,5,3,2127.487,1.171695590019226,1306.1590850032055,0.4739270919343237
residual,residual_w50_physics_s3,physics,3,50,4,True,872,5,4,2352.487,1.171695590019226,1524.9331875398545,0.4242733540631288
residual,residual_w50_physics_s3,physics,3,50,4,True,880,5,0,70.19999999999982,2.490408182144165,5.71588821117075,0.07976519639474322
residual,residual_w50_physics_s3,physics,3,50,4,True,880,5,1,612.192,2.490408182144165,344.9955157364002,1.7568329359229362
residual,residual_w50_physics_s3,physics,3,50,4,True,880,5,2,681.9919999999993,2.490408182144165,471.9489988663099,1.7954159638101652
residual,residual_w50_physics_s3,physics,3,50,4,True,880,5,3,1297.1850000000004,2.490408182144165,1838.7731204375086,2.9254428227298845
residual,residual_w50_physics_s3,physics,3,50,4,True,880,5,4,1366.9849999999997,2.490408182144165,2045.6176508641875,2.8984915990832305
residual,residual_w50_physics_s3,physics,3,50,4,True,937,5,0,69.78999999999996,3.786709785461426,0.6283946603389268,0.08756398221709816
residual,residual_w50_physics_s3,physics,3,50,4,True,937,5,1,1226.8199999999997,3.786709785461426,623.9571783766564,0.8040308267519003
residual,residual_w50_physics_s3,physics,3,50,4,True,937,5,2,1296.6100000000006,3.786709785461426,680.1355696707674,0.7949274739835823
residual,residual_w50_physics_s3,physics,3,50,4,True,937,5,3,1366.7999999999993,3.786709785461426,735.9677554551922,0.7855599664983379
residual,residual_w50_physics_s3,physics,3,50,4,True,937,5,4,1436.5900000000001,3.786709785461426,790.8006201574267,0.776066027570306
residual,residual_w50_physics_s3,physics,3,50,4,True,947,5,0,69.78499999999985,2.778813600540161,4.209620209167042,0.1745088326383648
residual,residual_w50_physics_s3,physics,3,50,4,True,947,5,1,541.8869999999988,2.778813600540161,206.0839855746508,0.4917672247578553
residual,residual_w50_physics_s3,physics,3,50,4,True,947,5,2,611.6729999999989,2.778813600540161,240.67388244066024,0.5589436837383222
residual,residual_w50_physics_s3,physics,3,50,4,True,947,5,3,681.8590000000004,2.778813600540161,279.91184186839746,0.62083417827552
residual,residual_w50_physics_s3,physics,3,50,4,True,947,5,4,751.6450000000004,2.778813600540161,323.0349035304698,0.6778690587689873
residual,residual_w50_physics_s3,physics,3,50,4,True,951,5,0,70.22299999999996,8.063037872314453,2.510032298033593,0.08021756577365757
residual,residual_w50_physics_s3,physics,3,50,4,True,951,5,1,140.04700000000048,8.063037872314453,10.678815079998571,0.15738115435316724
residual,residual_w50_physics_s3,physics,3,50,4,True,951,5,2,612.4040000000005,8.063037872314453,189.8186081351838,0.8142494401766065
residual,residual_w50_physics_s3,physics,3,50,4,True,951,5,3,1437.683000000001,8.063037872314453,1035.618851043182,1.50664122353672
residual,residual_w50_physics_s3,physics,3,50,4,True,951,5,4,1507.5059999999994,8.063037872314453,1142.552829695859,1.5374942753495353
residual,residual_w50_physics_s3,physics,3,50,4,True,995,5,0,25.0,4.64847469329834,0.4660829963683,0.007628265161513381
residual,residual_w50_physics_s3,physics,3,50,4,True,995,5,1,2161.205,4.64847469329834,690.3799666807515,0.5775387989622044
residual,residual_w50_physics_s3,physics,3,50,4,True,995,5,2,2386.205,4.64847469329834,509.90546307937734,0.9474947224662258
residual,residual_w50_physics_s3,physics,3,50,4,True,995,5,3,2441.205,4.64847469329834,452.71708162268,1.0908520913047102
residual,residual_w50_physics_s3,physics,3,50,4,True,995,5,4,7624.77,4.64847469329834,5500.057645564425,0.34988113414058386
residual,residual_w50_physics_s3,physics,3,50,4,True,1070,5,0,472.6849999999995,1.3652268648147583,913.9597625269289,6.23047051365061
residual,residual_w50_physics_s3,physics,3,50,4,True,1070,5,1,542.5569999999989,1.3652268648147583,1359.1343405914813,6.683457535025195
residual,residual_w50_physics_s3,physics,3,50,4,True,1070,5,2,612.8289999999997,1.3652268648147583,1837.2321403716114,7.075099511733018
residual,residual_w50_physics_s3,physics,3,50,4,True,1070,5,3,1228.2659999999996,1.3652268648147583,6641.805157585395,9.669045545397992
residual,residual_w50_physics_s3,physics,3,50,4,True,1070,5,4,1298.5470000000005,1.3652268648147583,7320.575939564151,9.680826066191472
residual,residual_w50_physics_s3,physics,3,50,4,True,1080,5,0,24.99999999999997,7.606433868408203,0.7081508497845945,0.014284913440021363
residual,residual_w50_physics_s3,physics,3,50,4,True,1080,5,1,74.99999999999997,7.606433868408203,0.22943614795867262,0.04350120975715743
residual,residual_w50_physics_s3,physics,3,50,4,True,1080,5,2,149.99999999999997,7.606433868408203,3.2565072478494272,0.08984766414755
residual,residual_w50_physics_s3,physics,3,50,4,True,1080,5,3,351.2819999999999,7.606433868408203,23.45459424783769,0.21621598644445267
residual,residual_w50_physics_s3,physics,3,50,4,True,1080,5,4,400.0,7.606433868408203,34.16649036238972,0.26015168329153116
residual,residual_w50_physics_s3,physics,3,50,4,True,1114,5,0,25.0,1.8716634511947632,0.3374911094038424,0.018462031248944744
residual,residual_w50_physics_s3,physics,3,50,4,True,1114,5,1,2347.487,1.8716634511947632,715.1402049248645,0.5761218374983612
residual,residual_w50_physics_s3,physics,3,50,4,True,1114,5,2,2402.487,1.8716634511947632,745.6651876968294,0.5086631668909658
residual,residual_w50_physics_s3,physics,3,50,4,True,1114,5,3,2612.487,1.8716634511947632,829.9056596637797,0.6953336401952503
residual,residual_w50_physics_s3,physics,3,50,4,True,1114,5,4,2667.487,1.8716634511947632,837.950020023527,1.026733677510494
residual,residual_w50_physics_s3,physics,3,50,4,True,1156,5,0,69.73400000000038,3.3231585025787354,17.1278675522899,0.25671436370894307
residual,residual_w50_physics_s3,physics,3,50,4,True,1156,5,1,751.0840000000007,3.3231585025787354,1148.4171146739754,1.7943769161875567
residual,residual_w50_physics_s3,physics,3,50,4,True,1156,5,2,821.219000000001,3.3231585025787354,1245.7908039223184,1.813896965968509
residual,residual_w50_physics_s3,physics,3,50,4,True,1156,5,3,1505.5720000000001,3.3231585025787354,2565.0328099109174,1.7045398976346937
residual,residual_w50_physics_s3,physics,3,50,4,True,1156,5,4,1575.3060000000005,3.3231585025787354,2682.35400935464,1.654353511398421
residual,residual_w50_physics_s3,physics,3,50,4,True,1255,5,0,210.0,5.3507280349731445,40.54668504153369,0.24361642054573918
residual,residual_w50_physics_s3,physics,3,50,4,True,1255,5,1,265.0,5.3507280349731445,58.35430895240279,0.3418724533077455
residual,residual_w50_physics_s3,physics,3,50,4,True,1255,5,2,5450.466,5.3507280349731445,4097.479709371726,2.0958974828594497
residual,residual_w50_physics_s3,physics,3,50,4,True,1255,5,3,6817.688,5.3507280349731445,8932.716743828336,4.77815185299326
