width,depth,q,mode,seed,split,stratum,direction,converged,median,p95,slope,rho,straight_line,n,tag
128,2,2,data,2,test,5-20 mm,backward,True,0.013070441980289615,0.2044155018054994,0.04222076088184054,3.4626018533265937e-14,1.3915581564276636,1006,w128_d2_q02_data_s2
128,2,2,data,2,test,50-200 mm,all,True,2.555388106799228,36.77967682059488,0.23777319975151756,8.477154807431072e-11,141.05070694597543,2000,w128_d2_q02_data_s2
128,2,2,data,2,test,50-200 mm,forward,True,2.8253976827414817,36.74414432299642,0.20519708288341265,1.0544539469868893e-10,143.455285236044,968,w128_d2_q02_data_s2
128,2,2,data,2,test,50-200 mm,backward,True,2.332719685654183,36.7265621720065,0.2664061518627015,7.026837261730337e-11,140.25341367157296,1032,w128_d2_q02_data_s2
128,2,2,data,2,test,500-2000 mm,all,True,369.77717443848235,5617.947530626051,0.7050437390983475,1.7339064780678004e-06,15985.931709538963,2000,w128_d2_q02_data_s2
128,2,2,data,2,test,500-2000 mm,forward,True,340.11608622774145,5552.040300933177,0.6528206512272772,1.442704673417019e-06,16359.267616175515,988,w128_d2_q02_data_s2
128,2,2,data,2,test,500-2000 mm,backward,True,402.77229105361556,5692.488301590787,0.7539424363317282,2.4296404001635066e-06,15658.961022059259,1012,w128_d2_q02_data_s2
128,2,2,data,2,test,full crossing,all,True,3679.658230875447,50270.97560210356,1.2078495611389655,0.00019881975336870052,456075.1746171858,2000,w128_d2_q02_data_s2
128,2,2,data,2,test,full crossing,forward,True,3318.6615575206133,39381.94950903491,1.1553941587971253,3.913716439808854e-05,461912.954381598,1001,w128_d2_q02_data_s2
128,2,2,data,2,test,full crossing,backward,True,4212.616243139081,58793.410887206555,1.267858036340135,0.0008604051958544611,449115.8207340198,999,w128_d2_q02_data_s2
128,2,2,physics,0,val,all,all,True,1.4148795596895525,21002.510607665306,0.2172218555701981,3.353182164464213e-11,11.660928643891566,12000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,all,forward,True,1.1289112180143945,7597.6026512449,0.21156586608688313,2.2757263451544795e-11,9.735130103429412,5984,w128_d2_q02_physics_s0
128,2,2,physics,0,val,all,backward,True,1.7389940417942285,36009.15979810231,0.22250968495440665,5.079201065428317e-11,16.376053191527795,6016,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.05-0.2 mm,all,True,1.608934496744041e-05,0.00011670489428183826,0.0027890638368208154,7.066798056711683e-17,0.00013977896173855697,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.05-0.2 mm,forward,True,1.5916796769488428e-05,0.00011525761038910787,0.0028497889515144426,7.075748099767898e-17,0.00013516631724996842,983,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.05-0.2 mm,backward,True,1.6367152966267895e-05,0.00011674163715724716,0.0027379126686724597,7.058618304942144e-17,0.0001464744912027527,1017,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.5-2 mm,all,True,0.0015830203548006239,0.011725425710551459,0.026502163002558796,7.722956710554675e-15,0.013709354546698194,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.5-2 mm,forward,True,0.001564437994261425,0.012530814822753176,0.027111341003228928,7.346406793714817e-15,0.013378662334417868,1014,w128_d2_q02_physics_s0
128,2,2,physics,0,val,0.5-2 mm,backward,True,0.0016048767079723802,0.011370815930278333,0.026179689325160627,8.403360364443507e-15,0.01395275811333363,986,w128_d2_q02_physics_s0
128,2,2,physics,0,val,5-20 mm,all,True,0.1656047091387336,1.1078865580614659,0.24007787120269852,1.0431874518292318e-12,1.3815279362461297,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,5-20 mm,forward,True,0.16957641868486917,1.0301857012119162,0.23997045698469222,1.0969168334883307e-12,1.3562850019077644,1030,w128_d2_q02_physics_s0
128,2,2,physics,0,val,5-20 mm,backward,True,0.16190010572358915,1.1384926817328278,0.24045205106967837,9.85185613351734e-13,1.4107756143744155,970,w128_d2_q02_physics_s0
128,2,2,physics,0,val,50-200 mm,all,True,13.154864733849081,93.46969755094712,0.41862125927324967,3.0066733603009118e-09,129.96536147640825,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,50-200 mm,forward,True,14.51592090916165,105.06330802310221,0.40746227052015915,3.6041591145711916e-09,124.33531501326911,989,w128_d2_q02_physics_s0
128,2,2,physics,0,val,50-200 mm,backward,True,11.825363663945154,81.39983987278754,0.42901555453192863,2.402717679506201e-09,134.8384062812329,1011,w128_d2_q02_physics_s0
128,2,2,physics,0,val,500-2000 mm,all,True,460.41396707909144,4121.760627248483,0.46150662337246345,2.6485200104363563e-06,15408.515420144415,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,500-2000 mm,forward,True,452.4159484159469,4027.2215918676347,0.4299268877946544,2.5354784561181614e-06,16137.757478396765,975,w128_d2_q02_physics_s0
128,2,2,physics,0,val,500-2000 mm,backward,True,465.27529412938406,4278.461989328252,0.5069848157145257,2.80760522016904e-06,14492.363104850454,1025,w128_d2_q02_physics_s0
128,2,2,physics,0,val,full crossing,all,True,9709.951299820466,56712.657109347565,3.7246073715152814,0.0014525909284715567,418003.17999508075,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,val,full crossing,forward,True,5204.367521543816,21132.32220846339,3.7853702916929577,7.646893339341628e-05,422725.11157961754,993,w128_d2_q02_physics_s0
128,2,2,physics,0,val,full crossing,backward,True,23406.901227846723,64760.778168191115,3.696034066379375,0.023833417188270683,412962.7382011377,1007,w128_d2_q02_physics_s0
128,2,2,physics,0,test,all,all,True,1.4849631485027714,23045.770067274072,0.23032123473414046,4.191785295953638e-11,12.07131072872647,12000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,all,forward,True,1.3189037477392418,7879.029463961748,0.22125663815567886,3.550212082986326e-11,10.075976668844078,5968,w128_d2_q02_physics_s0
128,2,2,physics,0,test,all,backward,True,1.574569630406586,36164.93361602675,0.23880061018833817,4.748023382914854e-11,13.706558166376226,6032,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.05-0.2 mm,all,True,1.634315083265392e-05,0.00011471986738342821,0.00279834740062046,7.095755870827816e-17,0.0001305794636863311,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.05-0.2 mm,forward,True,1.5856471691222396e-05,0.00011365941645635754,0.002944969517200413,7.245149307940428e-17,0.0001273499492526753,1017,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.05-0.2 mm,backward,True,1.689156192696828e-05,0.00011482350714686618,0.0026719437429267856,6.770477563877298e-17,0.00013178674862501794,983,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.5-2 mm,all,True,0.001694013191944066,0.011668354421345834,0.02813569624871004,7.791831092241732e-15,0.013896570703053612,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.5-2 mm,forward,True,0.0017072142313168115,0.01129854728674215,0.030040303050399286,8.732304082721003e-15,0.014008352798633439,1000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,0.5-2 mm,backward,True,0.0016709802679315544,0.011668354421345834,0.026437917904478803,6.823249336453128e-15,0.013845175832472023,1000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,5-20 mm,all,True,0.17603129634213843,1.1870116003265703,0.24561301885241485,1.2964995976220041e-12,1.4150646893398289,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,5-20 mm,forward,True,0.17596290969024153,1.2754155003520387,0.25964467810624114,1.3300314546321466e-12,1.4635983336042102,994,w128_d2_q02_physics_s0
128,2,2,physics,0,test,5-20 mm,backward,True,0.1761195091996015,1.067388705621397,0.23291998534696878,1.2558934452500924e-12,1.3915581564276636,1006,w128_d2_q02_physics_s0
128,2,2,physics,0,test,50-200 mm,all,True,15.021596189907171,106.31866854823782,0.44057696492737913,3.094884158107969e-09,141.05070694597543,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,50-200 mm,forward,True,17.2609918607165,127.75353243351046,0.4594387874297563,4.284298021623251e-09,143.455285236044,968,w128_d2_q02_physics_s0
128,2,2,physics,0,test,50-200 mm,backward,True,13.21841204617158,84.9002850264525,0.42252353300131773,2.441313906693859e-09,140.25341367157296,1032,w128_d2_q02_physics_s0
128,2,2,physics,0,test,500-2000 mm,all,True,481.2351585118753,3923.741324221815,0.503433351940986,2.7840878264791892e-06,15985.931709538963,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,500-2000 mm,forward,True,503.1507695025823,3856.133251740616,0.46045099593741007,2.6061702800607317e-06,16359.267616175515,988,w128_d2_q02_physics_s0
128,2,2,physics,0,test,500-2000 mm,backward,True,459.98355410732825,4089.156913584468,0.5454716898321424,3.012324483253843e-06,15658.961022059259,1012,w128_d2_q02_physics_s0
128,2,2,physics,0,test,full crossing,all,True,9855.79744986238,57420.16066836189,4.001333398239729,0.0012960324996904751,456075.1746171858,2000,w128_d2_q02_physics_s0
128,2,2,physics,0,test,full crossing,forward,True,5412.3422634414455,21412.10144812385,3.9824668700646217,7.875541038150498e-05,461912.954381598,1001,w128_d2_q02_physics_s0
128,2,2,physics,0,test,full crossing,backward,True,25127.755746522056,65264.038322035776,4.033073627809393,0.0241588218292461,449115.8207340198,999,w128_d2_q02_physics_s0
128,2,2,physics,1,val,all,all,True,0.9920265506053738,20578.677755002303,0.2181612111923359,1.7422073423452717e-11,11.660928643891566,12000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,all,forward,True,0.7959880400143504,7379.557721309386,0.21901044451859766,1.1587355877314343e-11,9.735130103429412,5984,w128_d2_q02_physics_s1
128,2,2,physics,1,val,all,backward,True,1.1422996469248048,36103.17565591326,0.2163605602114333,2.4515670395492562e-11,16.376053191527795,6016,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.05-0.2 mm,all,True,9.404335088447624e-06,7.266763546454057e-05,0.0028283274736140562,7.535627791047434e-17,0.00013977896173855697,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.05-0.2 mm,forward,True,9.178421578326379e-06,8.039357908273807e-05,0.0027858162620214566,6.366468556915707e-17,0.00013516631724996842,983,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.05-0.2 mm,backward,True,9.603240869182628e-06,6.825471245974767e-05,0.0028800084537483617,8.386432806363243e-17,0.0001464744912027527,1017,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.5-2 mm,all,True,0.0009069846143572313,0.00783949391731653,0.02678729113061301,7.94699312808599e-15,0.013709354546698194,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.5-2 mm,forward,True,0.0008883628197509097,0.00787911980566491,0.02640392733980687,6.777734568837746e-15,0.013378662334417868,1014,w128_d2_q02_physics_s1
128,2,2,physics,1,val,0.5-2 mm,backward,True,0.0009117189900820222,0.007673330868485095,0.027284820490483745,9.6482849747483e-15,0.01395275811333363,986,w128_d2_q02_physics_s1
128,2,2,physics,1,val,5-20 mm,all,True,0.09212081747023149,0.7645645361577632,0.23302140425023737,8.495596954615298e-13,1.3815279362461297,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,5-20 mm,forward,True,0.09841195156923277,0.8100022536901004,0.22189628314562768,8.224281993394905e-13,1.3562850019077644,1030,w128_d2_q02_physics_s1
128,2,2,physics,1,val,5-20 mm,backward,True,0.08638433120822242,0.7512316552762854,0.24681180988751772,8.854615444673215e-13,1.4107756143744155,970,w128_d2_q02_physics_s1
128,2,2,physics,1,val,50-200 mm,all,True,9.031950710507886,81.94956869932636,0.36774825853043425,1.2594869517887136e-09,129.96536147640825,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,50-200 mm,forward,True,9.800698664243157,90.78211353541968,0.400862075266295,1.4586691965174805e-09,124.33531501326911,989,w128_d2_q02_physics_s1
128,2,2,physics,1,val,50-200 mm,backward,True,8.185991459527031,68.03907418753141,0.3447398782547746,8.966361322357058e-10,134.8384062812329,1011,w128_d2_q02_physics_s1
128,2,2,physics,1,val,500-2000 mm,all,True,524.6826271382404,4381.674590475068,0.5144413826767419,3.5046876598831486e-06,15408.515420144415,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,500-2000 mm,forward,True,531.5894774983292,4241.856702407536,0.5410511514023775,3.214578728143598e-06,16137.757478396765,975,w128_d2_q02_physics_s1
128,2,2,physics,1,val,500-2000 mm,backward,True,522.8334023094021,4467.396354205037,0.4974080442257528,4.021603608629044e-06,14492.363104850454,1025,w128_d2_q02_physics_s1
128,2,2,physics,1,val,full crossing,all,True,9829.293852888293,56141.65522577775,3.7532701686942014,0.0014074735273087863,418003.17999508075,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,val,full crossing,forward,True,5229.03075297188,21371.087190052116,3.8241999621940574,7.996762187584347e-05,422725.11157961754,993,w128_d2_q02_physics_s1
128,2,2,physics,1,val,full crossing,backward,True,23694.04326281419,64059.811270571576,3.720289943686287,0.02360284063546811,412962.7382011377,1007,w128_d2_q02_physics_s1
128,2,2,physics,1,test,all,all,True,0.970693236670428,22616.32281688415,0.2205872608061986,1.9504055195582787e-11,12.07131072872647,12000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,all,forward,True,0.8671566520099816,7871.831042320092,0.2264777968014487,1.61641927778139e-11,10.075976668844078,5968,w128_d2_q02_physics_s1
128,2,2,physics,1,test,all,backward,True,1.0565626637841774,36613.102324863205,0.21648357318932276,2.2265018315271755e-11,13.706558166376226,6032,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.05-0.2 mm,all,True,8.98572238838824e-06,7.383493425550114e-05,0.002857016597732076,7.272007916588647e-17,0.0001305794636863311,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.05-0.2 mm,forward,True,8.850975063978694e-06,6.739497280250358e-05,0.002919344594808082,6.635215809438584e-17,0.0001273499492526753,1017,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.05-0.2 mm,backward,True,9.13031783511542e-06,7.750142572149343e-05,0.002747695999144595,8.036243326454259e-17,0.00013178674862501794,983,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.5-2 mm,all,True,0.00094521959681515,0.0073652750103292385,0.028275582123397577,7.54651554758023e-15,0.013896570703053612,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.5-2 mm,forward,True,0.0009399304410351306,0.0070547891510841475,0.028039941334656593,7.433246073765521e-15,0.014008352798633439,1000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,0.5-2 mm,backward,True,0.0009539665057900493,0.0075523022815104784,0.028511897617667856,7.686888697080591e-15,0.013845175832472023,1000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,5-20 mm,all,True,0.09356729973220013,0.6865295398242209,0.2452768962008245,9.151463336555522e-13,1.4150646893398289,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,5-20 mm,forward,True,0.10115988403924803,0.8199664884514837,0.24592926187284522,8.90118363955014e-13,1.4635983336042102,994,w128_d2_q02_physics_s1
128,2,2,physics,1,test,5-20 mm,backward,True,0.0876311157380627,0.5707563140617822,0.24509419414655426,9.382640570864793e-13,1.3915581564276636,1006,w128_d2_q02_physics_s1
128,2,2,physics,1,test,50-200 mm,all,True,9.79060110175567,81.75917090092068,0.3721984131704048,1.2829538081672831e-09,141.05070694597543,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,50-200 mm,forward,True,11.842498452807604,94.29739274999632,0.4054483452284943,1.587211983930673e-09,143.455285236044,968,w128_d2_q02_physics_s1
128,2,2,physics,1,test,50-200 mm,backward,True,8.570798054272188,68.46137371913696,0.35047985991476516,9.250521655732964e-10,140.25341367157296,1032,w128_d2_q02_physics_s1
128,2,2,physics,1,test,500-2000 mm,all,True,547.4333125937321,4140.69654157578,0.4860166081959497,4.233739512058138e-06,15985.931709538963,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,500-2000 mm,forward,True,568.0061965185388,4469.743075771656,0.4900151863176626,4.182751259942102e-06,16359.267616175515,988,w128_d2_q02_physics_s1
128,2,2,physics,1,test,500-2000 mm,backward,True,519.3650835467771,4052.348225304646,0.47926134604194326,4.315602076145374e-06,15658.961022059259,1012,w128_d2_q02_physics_s1
128,2,2,physics,1,test,full crossing,all,True,9759.952705218042,56669.15461271094,4.0307357422605214,0.00116185551119647,456075.1746171858,2000,w128_d2_q02_physics_s1
128,2,2,physics,1,test,full crossing,forward,True,5338.0194412138735,20208.732384142535,4.03568531638146,7.832215059362875e-05,461912.954381598,1001,w128_d2_q02_physics_s1
128,2,2,physics,1,test,full crossing,backward,True,25324.53771564775,64661.470226916266,4.027604409971401,0.024116868478057104,449115.8207340198,999,w128_d2_q02_physics_s1
128,2,2,physics,2,val,all,all,True,1.242211251280878,21292.963672840546,0.2146516402554803,2.7119855596196142e-11,11.660928643891566,12000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,all,forward,True,0.9088476268281909,7153.654591692806,0.2034167862847644,1.5840981460566043e-11,9.735130103429412,5984,w128_d2_q02_physics_s2
128,2,2,physics,2,val,all,backward,True,2.108594341763137,36440.51780423449,0.2247252402347022,5.772917629569764e-11,16.376053191527795,6016,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.05-0.2 mm,all,True,1.3164040524316079e-05,0.0001182566037982724,0.0027390276868925756,7.108232910326984e-17,0.00013977896173855697,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.05-0.2 mm,forward,True,1.3084928696116549e-05,0.00011906127355132411,0.0027104521367060652,6.455657969648458e-17,0.00013516631724996842,983,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.05-0.2 mm,backward,True,1.331079602095997e-05,0.00011424073704802135,0.002764944769917399,7.876286169886457e-17,0.0001464744912027527,1017,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.5-2 mm,all,True,0.0013258932476389873,0.01099485047859616,0.026596229931369342,7.909108350856421e-15,0.013709354546698194,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.5-2 mm,forward,True,0.0012836551261941054,0.011650437309640414,0.025811208298840566,6.848761276909774e-15,0.013378662334417868,1014,w128_d2_q02_physics_s2
128,2,2,physics,2,val,0.5-2 mm,backward,True,0.0013950735819889815,0.009939196459640698,0.027316941099045366,9.248419238681503e-15,0.01395275811333363,986,w128_d2_q02_physics_s2
128,2,2,physics,2,val,5-20 mm,all,True,0.13525614232889893,1.1479822827364923,0.23648504462529807,9.799200317959571e-13,1.3815279362461297,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,5-20 mm,forward,True,0.1312727022018123,1.1069308417461332,0.2279615083702058,9.66530320720981e-13,1.3562850019077644,1030,w128_d2_q02_physics_s2
128,2,2,physics,2,val,5-20 mm,backward,True,0.1383284452245448,1.1659396055407,0.24464399821728586,1.0082643661098595e-12,1.4107756143744155,970,w128_d2_q02_physics_s2
128,2,2,physics,2,val,50-200 mm,all,True,13.206542348598305,110.18435625703091,0.3683350118948818,2.261727131629578e-09,129.96536147640825,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,50-200 mm,forward,True,9.648455099068087,85.99301861501084,0.3877732585924956,1.2991358535078582e-09,124.33531501326911,989,w128_d2_q02_physics_s2
128,2,2,physics,2,val,50-200 mm,backward,True,16.56746998149572,124.67923633869304,0.35438752148705954,3.942339083297085e-09,134.8384062812329,1011,w128_d2_q02_physics_s2
128,2,2,physics,2,val,500-2000 mm,all,True,473.4199467286384,4223.9061025530245,0.4473994329290687,2.67667732175617e-06,15408.515420144415,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,500-2000 mm,forward,True,465.8559202171091,4294.911921000197,0.38830013812621994,1.967124260126337e-06,16137.757478396765,975,w128_d2_q02_physics_s2
128,2,2,physics,2,val,500-2000 mm,backward,True,483.46616599025083,3940.51753836461,0.5006811244394026,3.6880444774460814e-06,14492.363104850454,1025,w128_d2_q02_physics_s2
128,2,2,physics,2,val,full crossing,all,True,9704.059236320461,56808.26434379202,3.7179585726899305,0.00135516708200331,418003.17999508075,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,val,full crossing,forward,True,5163.202816299076,22756.211210389734,3.7490337532639084,7.67802114334888e-05,422725.11157961754,993,w128_d2_q02_physics_s2
128,2,2,physics,2,val,full crossing,backward,True,23539.470144875053,65058.439139483606,3.6727598043047522,0.024330699244418226,412962.7382011377,1007,w128_d2_q02_physics_s2
128,2,2,physics,2,test,all,all,True,1.220672725651184,22968.63597763275,0.22447440616926717,3.427141862241411e-11,12.07131072872647,12000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,all,forward,True,1.022207440186662,7539.314062104692,0.213933533238269,2.068078120095182e-11,10.075976668844078,5968,w128_d2_q02_physics_s2
128,2,2,physics,2,test,all,backward,True,1.8033653094562396,36470.71254344357,0.23606695663755395,5.175723017210259e-11,13.706558166376226,6032,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.05-0.2 mm,all,True,1.4114789337327238e-05,0.000110008231501979,0.0027825201493678065,7.3829117072787e-17,0.0001305794636863311,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.05-0.2 mm,forward,True,1.4130591807770543e-05,0.00010874074405364807,0.002837491910392953,6.75800401605227e-17,0.0001273499492526753,1017,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.05-0.2 mm,backward,True,1.4098986866883934e-05,0.0001139821705464782,0.00274316829756982,8.236991999242173e-17,0.00013178674862501794,983,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.5-2 mm,all,True,0.0014454834058597044,0.010942630814270158,0.028018721917643166,7.903489484462084e-15,0.013896570703053612,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.5-2 mm,forward,True,0.0014205835014990953,0.010470480979307686,0.02847303302188839,7.698737876869886e-15,0.014008352798633439,1000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,0.5-2 mm,backward,True,0.0014748781591578108,0.01124313017548672,0.02766155242114876,8.135505130560432e-15,0.013845175832472023,1000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,5-20 mm,all,True,0.14511867171052018,1.1673018669824842,0.24571385105050247,1.085215610110465e-12,1.4150646893398289,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,5-20 mm,forward,True,0.13538896597253824,1.16710655265706,0.2454033614285242,9.750298523873013e-13,1.4635983336042102,994,w128_d2_q02_physics_s2
128,2,2,physics,2,test,5-20 mm,backward,True,0.14995577246068592,1.1567134595793505,0.2462257964257926,1.1970798109134877e-12,1.3915581564276636,1006,w128_d2_q02_physics_s2
128,2,2,physics,2,test,50-200 mm,all,True,13.756181474363416,120.71596308739024,0.3959337091400464,2.1823278898056934e-09,141.05070694597543,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,50-200 mm,forward,True,10.422206957741764,97.81279397572004,0.41532291594131854,1.4893985718671403e-09,143.455285236044,968,w128_d2_q02_physics_s2
128,2,2,physics,2,test,50-200 mm,backward,True,17.803935617024536,148.47915670222676,0.3799854152332152,3.548948544209495e-09,140.25341367157296,1032,w128_d2_q02_physics_s2
128,2,2,physics,2,test,500-2000 mm,all,True,456.7351477174597,4304.347774096515,0.47327775458115995,2.8726103965421395e-06,15985.931709538963,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,500-2000 mm,forward,True,472.1405761153114,4711.3010163900335,0.3905600269766968,2.536544699829562e-06,16359.267616175515,988,w128_d2_q02_physics_s2
128,2,2,physics,2,test,500-2000 mm,backward,True,445.1792928743714,3865.4313214772287,0.5488842215553569,3.1884601354479305e-06,15658.961022059259,1012,w128_d2_q02_physics_s2
128,2,2,physics,2,test,full crossing,all,True,9992.767590441672,58590.1764904625,3.9407172282831944,0.0011486782366230575,456075.1746171858,2000,w128_d2_q02_physics_s2
128,2,2,physics,2,test,full crossing,forward,True,5486.547261058604,21602.82809865532,3.936569002493562,7.792289713816433e-05,461912.954381598,1001,w128_d2_q02_physics_s2
128,2,2,physics,2,test,full crossing,backward,True,25578.584413881003,66647.79948505115,3.971093002883782,0.024981569267472876,449115.8207340198,999,w128_d2_q02_physics_s2
128,2,4,data,0,val,all,all,True,0.1607802084748755,8818.254190888976,0.05990891955452715,1.0541782137235302e-12,11.660928643891566,12000,w128_d2_q04_data_s0
128,2,4,data,0,val,all,forward,True,0.1245492189241304,8518.096754640164,0.0659057328075141,7.577979709187975e-13,9.735130103429412,5984,w128_d2_q04_data_s0
128,2,4,data,0,val,all,backward,True,0.20722155250041396,9236.964190052007,0.056596856773656265,1.4097827374561667e-12,16.376053191527795,6016,w128_d2_q04_data_s0
128,2,4,data,0,val,0.05-0.2 mm,all,True,1.0550422757660272e-06,1.995913407881744e-05,0.002709875882332853,8.530067012406188e-17,0.00013977896173855697,2000,w128_d2_q04_data_s0
128,2,4,data,0,val,0.05-0.2 mm,forward,True,9.774794307304546e-07,1.8482532482266823e-05,0.002610913772767634,7.023574658933319e-17,0.00013516631724996842,983,w128_d2_q04_data_s0
128,2,4,data,0,val,0.05-0.2 mm,backward,True,1.134168314820272e-06,2.1984510567563097e-05,0.0028231480242377205,1.0074938566814471e-16,0.0001464744912027527,1017,w128_d2_q04_data_s0
128,2,4,data,0,val,0.5-2 mm,all,True,9.896601227410429e-05,0.002070924961117271,0.017907863504008914,4.577491171386665e-15,0.013709354546698194,2000,w128_d2_q04_data_s0
128,2,4,data,0,val,0.5-2 mm,forward,True,0.00010073097200802295,0.0020744863604704733,0.01637880828149127,3.1134847861568608e-15,0.013378662334417868,1014,w128_d2_q04_data_s0
128,2,4,data,0,val,0.5-2 mm,backward,True,9.824751767695261e-05,0.002038874470144947,0.01953620626096199,5.695422852972301e-15,0.01395275811333363,986,w128_d2_q04_data_s0
128,2,4,data,0,val,5-20 mm,all,True,0.010876707861484647,0.2339252654309119,0.023023158253032694,1.5897799663880933e-14,1.3815279362461297,2000,w128_d2_q04_data_s0
128,2,4,data,0,val,5-20 mm,forward,True,0.010910640224182089,0.21645183934424467,0.021482904080679863,1.4145459329279011e-14,1.3562850019077644,1030,w128_d2_q04_data_s0
