N,q,leg,z0,z1,converged,confirmed,confirm_attempts,restarts,n_stall,n_confirm,final_loss,last_stall_gain,stall_wall_s,confirm_wall_s,confirm_wall_ratio,confirm_gain,first_wall_s,n_quit_restarts,confirm_quit,stall_quit,own_test_um,straight_test_um,own_over_straight_test,own_train_um,own_over_straight_train,rho_median_test
128,14,83,6005.6796875,6046.13125,True,True,1,13,11,2,8.013211308417423e-09,0.00874462257635801,15.8,13.4,0.8481012658227848,0.008613919335290203,16.9,0,False,False,24.658966383356073,32.145921621614335,0.7670947087351769,25.468583883309748,0.7621561163520744,3.4515947712331816e-09
128,14,84,6046.13125,6086.582812500001,True,True,2,19,13,6,9.2647847789301e-09,0.005195138752270045,15.5,15.350000000000001,0.9903225806451614,0.011083099658643873,16.1,0,False,False,26.646404960856795,31.711037832789167,0.8402880126901571,27.631705376506943,0.8374347977421734,3.994355519686308e-09
128,14,85,6086.5828125,6127.034375,True,True,1,13,11,2,9.896524620234947e-09,0.008404998131229923,16.2,16.0,0.9876543209876544,0.011829032051329794,17.6,0,False,False,24.75192304632401,31.272933260702462,0.7914806980203309,25.601337083919873,0.7858702958940595,3.3119489544411236e-09
128,14,86,6127.034374999999,6167.4859375,True,True,1,15,13,2,9.15783721723483e-09,0.008554569811760745,17.5,0.1,0.005714285714285714,0.0,17.5,2,True,False,23.945545246704114,30.860683989306636,0.7759239962082938,24.769582919986988,0.7694581201650285,3.052728049826075e-09
128,14,87,6167.4859375,6207.9375,True,True,1,15,13,2,9.654119509470646e-09,0.008815002239434565,16.9,0.25,0.014792899408284025,5.389094290739477e-06,17.5,1,False,False,23.196725200307355,30.45210728838388,0.7617444986855104,23.927582436954253,0.7527569034724484,2.8136609104238644e-09
128,14,88,6207.9375,6248.3890625,True,True,1,14,12,2,9.916373849508475e-09,0.00852440544595994,16.6,0.2,0.012048192771084336,6.689158642522652e-06,17.2,1,False,False,23.32079026541578,30.031807432726154,0.7765363545852633,24.110338528494424,0.7688592106181326,2.7773119051697556e-09
128,14,89,6248.3890625,6288.840625000001,True,True,1,12,10,2,9.401869138226602e-09,0.008722435501071144,16.6,13.55,0.8162650602409638,0.011077874967938368,17.7,0,False,False,24.649071346345863,29.602298175277042,0.832674247127611,25.462415597985455,0.8234127558387827,3.045337891680477e-09
128,14,90,6288.840625,6329.2921875,True,True,1,13,11,2,8.849665686751004e-09,0.009026335052059629,16.0,14.7,0.91875,0.011554940965805017,17.7,0,False,False,24.562557149238273,29.172921101004334,0.8419642676232604,25.419234286399472,0.8336953351257349,2.981538721922959e-09
128,14,91,6329.292187499999,6369.74375,True,True,1,18,16,2,6.628304749110703e-09,0.008754432136971933,15.9,0.1,0.006289308176100629,0.0,16.2,2,True,False,21.86259749447572,28.723367586991344,0.7611432548172788,22.53259372415428,0.7502428287910325,2.370563218983033e-09
128,14,92,6369.74375,6410.1953125,True,True,1,13,11,2,7.73743216524455e-09,0.009009873436327469,17.2,15.6,0.9069767441860466,0.011616991877033932,17.8,0,False,False,23.393507633429067,28.268600201982963,0.8275438991064042,24.21378014693687,0.8186674996216572,2.565807941283692e-09
128,14,93,6410.1953125,6450.646875,True,True,1,15,13,2,7.948845918812274e-09,0.0089193023615378,16.9,2.25,0.13313609467455623,0.0020346452517928616,17.1,1,False,False,22.72956407438187,27.803541765564432,0.8175060668901238,23.53991418860346,0.8087443002031021,2.3885859013077492e-09
128,14,94,6450.646875,6491.098437500001,True,True,1,15,13,2,9.010762011034585e-09,0.008971289504280422,17.1,15.5,0.9064327485380116,0.009511230923985483,17.4,0,False,False,23.806089325262292,27.338769905185245,0.8707812900077512,24.74045425831406,0.8642590335072279,2.5092765305201468e-09
128,14,95,6491.0984375,6531.55,True,True,1,10,8,2,8.392777912285139e-09,0.008455121155815062,15.4,15.9,1.0324675324675325,0.009186021991796002,16.0,0,False,False,22.4550334122533,26.875215283467924,0.8355294339192265,23.23672220717299,0.825259721584227,2.2084986732299364e-09
128,14,96,6531.55,6572.001562500001,True,True,1,17,15,2,7.154977278097142e-09,0.008823119662518567,15.8,0.1,0.006329113924050633,0.0,17.2,2,True,False,21.876642662750356,26.399109461095804,0.8286886606909912,22.55011436119503,0.8158453890972641,2.055526035330821e-09
128,14,97,6572.0015625,6612.453125,True,True,1,17,15,2,5.929515782522951e-09,0.009034515902654847,16.4,0.1,0.006097560975609757,0.0,16.9,2,True,False,21.396430870396443,25.921067355341165,0.8254455951632563,22.24736280658135,0.8198352721939641,1.915709578171553e-09
128,14,98,6612.453125,6652.9046875,True,True,1,15,13,2,6.276427410707795e-09,0.009076956525048549,16.0,16.1,1.00625,0.007833776723525422,16.7,0,False,False,21.731425567963925,25.433168106332005,0.8544521656566069,22.534686572299734,0.8464633137741472,1.910872036946652e-09
128,14,99,6652.9046875,6693.356250000001,True,True,1,21,19,2,5.684863233656972e-09,0.009502333660517117,16.7,0.1,0.005988023952095809,0.0,16.5,2,True,False,20.352156882530892,24.93872592268076,0.8160864731273794,21.05288910257741,0.8066003926290837,1.669659836995915e-09
128,14,100,6693.35625,6733.8078125,True,True,1,21,19,2,6.6370089535770306e-09,0.009113922702325226,15.7,0.5,0.03184713375796178,0.00010138871712328777,17.0,1,False,False,20.76822845975812,24.446406157956346,0.8495411687741626,21.746725238614317,0.8511803340690541,1.7109063888011947e-09
128,14,101,6733.8078125,6774.259375000001,True,True,1,17,15,2,6.808661407359116e-09,0.008609977649316427,16.3,1.85,0.11349693251533742,0.000558348508489106,17.0,1,False,False,20.80592038191753,23.949828089122605,0.8687294248833062,21.81754629739885,0.8735353843903808,1.6907425660792884e-09
128,14,102,6774.259375,6814.7109375,True,True,1,21,19,2,6.051852517540037e-09,0.008917247358641286,15.8,0.2,0.012658227848101266,2.3802398360619614e-05,18.2,1,False,False,20.10630189391094,23.452118677042222,0.8573341355974556,21.089210433643757,0.8633453419524908,1.5493654097355012e-09
128,14,103,6814.7109375,6855.1625,True,True,1,23,21,2,7.259456451475435e-09,0.009557249268760434,17.5,1.5,0.08571428571428572,0.00048420811659474137,16.3,1,False,False,20.797248864226958,22.952988454335355,0.9060802215625555,21.725996020512284,0.9106773959947783,1.6263489544335776e-09
128,14,104,6855.1625,6895.614062500001,True,True,1,18,16,2,6.633152908540502e-09,0.008732994929707649,13.9,0.1,0.007194244604316547,0.0,15.1,2,True,False,20.58981886080602,22.45026693167773,0.9171302472022466,21.387848760895167,0.9176131615705655,1.561424902203043e-09
128,14,105,6895.6140625,6936.065625,True,True,1,22,20,2,6.4621498892911345e-09,0.009715761653797943,14.6,0.1,0.006849315068493151,0.0,14.6,2,True,False,20.66316781002797,21.945988680357686,0.941546453476581,21.397885821556883,0.9402094478670201,1.519148121731251e-09
128,14,106,6936.065625,6976.517187500001,True,True,1,19,17,2,7.154788644299482e-09,0.009490440345387792,15.4,14.25,0.9253246753246753,0.006405620272842491,14.5,0,False,False,21.084555663207993,21.41133692968822,0.9847379326403891,21.830948089345938,0.9827565864691546,1.53530467839051e-09
128,14,107,6976.5171875,7016.96875,True,True,1,18,16,2,6.501264036238999e-09,0.00901334284728035,15.1,0.2,0.013245033112582783,1.932960839869761e-05,15.4,1,False,False,20.770484249169385,20.8964847254407,0.9939702549052227,21.624309102804773,1.0003021175200917,1.4698494854989056e-09
128,14,108,7016.96875,7057.4203125,True,True,1,18,16,2,5.719572217585249e-09,0.008579748680793621,14.0,0.3,0.02142857142857143,5.688438322601478e-05,15.2,1,False,False,20.268798586755565,20.306350332873535,0.9981507387835628,21.122641167181655,1.0028371559934355,1.3690398370477278e-09
128,14,109,7057.4203125,7097.871875000001,True,True,1,17,15,2,5.973839004031304e-09,0.009166629809455224,14.9,0.1,0.006711409395973154,0.0,13.8,2,True,False,19.8763545015197,19.716172239981233,1.008124409727647,20.747286110292862,1.0126096161414457,1.3032905319289054e-09
128,14,110,7097.871875,7138.3234375,True,True,1,19,17,2,5.352782722553345e-09,0.009165228786129319,15.5,0.1,0.0064516129032258064,0.0,15.7,2,True,False,19.220189047644,19.15309945871968,1.0035028058549436,20.097610614328687,1.0067963119856873,1.2049382057517773e-09
128,14,111,7138.3234375,7178.775000000001,True,True,1,16,14,2,5.711336932173532e-09,0.009217578158236149,14.9,0.1,0.006711409395973154,0.0,14.6,2,True,False,19.199392605912635,18.593799995727522,1.0325695990235597,19.95369509796774,1.026796218462899,1.1793347212091782e-09
128,14,112,7178.775,7219.2265625,True,True,1,22,20,2,5.109905354351863e-09,0.009447846905553527,15.9,0.25,0.015723270440251572,2.600557284880789e-05,14.3,1,False,False,18.41843243045105,17.852230621656417,1.0317160259014229,19.397451723676795,1.0274577918268055,1.0916838171269087e-09
128,14,113,7219.2265625,7259.678125,True,True,1,16,14,2,5.158098729547279e-09,0.008842874903818332,13.8,0.2,0.014492753623188406,1.9039270594038762e-05,15.0,1,False,False,17.824255621746943,17.358470498265888,1.0268333044393276,18.878868493544587,1.0291177159340466,1.0078732543121053e-09
128,14,114,7259.678125,7300.129687500001,True,True,1,16,14,2,5.387128270291267e-09,0.009044439218866546,17.3,0.1,0.005780346820809248,0.0,14.4,2,True,False,17.34823713042033,16.8715771608845,1.0282522472552793,18.225639634479762,1.0274746755598074,9.426553540132015e-10
128,14,115,7300.1296875,7340.58125,True,True,1,19,17,2,4.27302904919949e-09,0.0093785319600578,14.4,0.1,0.006944444444444445,0.0,15.7,2,True,False,16.598081125891895,16.308223618011652,1.0177737020701696,17.389080384390354,1.0123979566202288,8.486368431744393e-10
128,14,116,7340.58125,7381.032812500001,True,True,1,24,22,2,4.782890635168425e-09,0.009381938150998475,15.5,0.2,0.012903225806451613,2.637001265618968e-05,14.5,1,False,False,16.490298760160726,15.837089733452103,1.041245521601666,17.333413561118505,1.0386870666479484,8.183675699206484e-10
128,14,117,7381.0328125,7421.484375,True,True,1,23,21,2,4.622269303593711e-09,0.009582601486059963,16.9,0.1,0.00591715976331361,0.0,14.8,2,True,False,15.821359122355716,15.379742255021256,1.0287141916952658,16.566201667643554,1.0232302736017826,7.404609694150623e-10
128,14,118,7421.484375,7461.9359375,True,True,1,20,18,2,4.3504535432563256e-09,0.00948698468314663,14.6,0.1,0.006849315068493151,0.0,15.3,2,True,False,15.609554775494416,14.896423086184996,1.047872679581099,16.330826857569036,1.040580561545879,6.953942789088088e-10
128,14,119,7461.9359375,7502.387500000001,True,True,1,20,18,2,4.839306781528723e-09,0.009470890496342928,14.4,0.1,0.006944444444444445,0.0,15.1,2,True,False,14.82839288379978,14.415219571588977,1.028662297522344,15.582548079237313,1.0267440193124149,6.210862834000554e-10
128,14,120,7502.3875,7542.8390625,True,True,1,26,24,2,3.46427883068532e-09,0.008486559674298426,16.0,0.1,0.00625,0.0,14.5,2,True,False,13.99218375385658,13.919239056974675,1.00524056642632,14.602838102632631,0.9975038303425017,5.432106884274903e-10
128,14,121,7542.8390625,7583.290625000001,True,True,1,14,12,2,5.008924061427157e-09,0.009305470880404986,14.1,0.1,0.007092198581560284,0.0,14.3,2,True,False,13.969291033546938,13.479810074727538,1.0363121554462476,14.674751885308979,1.0378067214178777,5.380651725432276e-10
128,14,122,7583.290625,7623.7421875,True,True,1,28,26,2,3.906800591717243e-09,0.008871355021224846,16.2,0.1,0.00617283950617284,0.0,14.1,2,True,False,12.989119214125822,13.012413016895152,0.99820987831088,13.596283709091495,0.9950876335373847,4.5781025681563274e-10
128,14,123,7623.7421875,7664.19375,True,True,1,46,44,2,2.240262505514428e-09,0.009638710726656162,16.1,0.1,0.006211180124223602,0.0,15.5,2,True,False,11.959861271947148,12.599939867129706,0.9491998690523616,12.49696325766081,0.9454380516801141,3.7476942673272373e-10
128,14,124,7664.19375,7704.645312500001,True,True,1,18,16,2,4.009234064805021e-09,0.009414179757173236,17.2,0.1,0.005813953488372094,0.0,14.8,2,True,False,12.385674713893735,12.158217686646822,1.0187080897142289,12.811633706576231,1.003970889739416,3.971918830272688e-10
128,14,125,7704.6453125,7745.096875,True,True,1,22,20,2,4.414089859195906e-09,0.009561041658064467,15.8,0.1,0.006329113924050633,0.0,14.9,2,True,False,12.356265257778887,11.770520340292023,1.0497637233149144,12.834747296182059,1.0382435126747271,3.8769481004146435e-10
128,14,126,7745.096875,7785.548437500001,True,True,1,20,18,2,3.799940153375215e-09,0.009487596669480593,16.2,0.1,0.00617283950617284,0.0,14.5,2,True,False,11.618348503873221,11.401894404087898,1.0189840470464029,12.047690901226815,1.006411602348949,3.346016375409592e-10
128,14,127,7785.5484375,7826.0,True,True,1,34,32,2,2.8576448043208275e-09,0.009459292576639309,17.1,0.1,0.005847953216374269,0.0,14.6,2,True,False,10.83609115275408,11.009171185037303,0.9842785592689794,11.229014319894759,0.9737583585807404,2.9346449151057287e-10
128,15,0,2648.2,2688.6515624999997,True,True,1,54,52,2,1.015002614946753e-09,0.00972516047661234,25.1,0.1,0.00398406374501992,0.0,19.0,2,True,False,2.751282313825598,7.163611979457585,0.3840635592373221,2.7242990329217065,0.3661115992284392,3.222098723389269e-10
128,15,1,2688.6515624999997,2729.1031249999996,True,True,1,52,50,2,9.302765785606619e-10,0.00962329329153089,24.0,0.1,0.004166666666666667,0.0,24.7,2,True,False,2.2624794002155113,7.70280741845486,0.2937214027699724,2.2803788367724565,0.2861441087427322,2.441921620854987e-10
128,15,2,2729.1031249999996,2769.5546874999995,True,True,1,60,58,2,1.1036390675136604e-09,0.009745835507806277,22.5,0.1,0.0044444444444444444,0.0,22.8,2,True,False,2.6080686080298676,8.259252161025188,0.3157753943313602,2.6246453300284855,0.3070214008658407,3.020782723592778e-10
128,15,3,2769.5546875,2810.00625,True,True,1,57,55,2,1.5437654609416138e-09,0.00912315975315346,24.5,0.1,0.004081632653061225,0.0,21.1,2,True,False,3.8257946691846456,8.8157547067782,0.43397245005502405,3.8689473829123244,0.42267816110810397,5.555035514732172e-10
128,15,4,2810.00625,2850.4578125,True,True,1,35,33,2,1.9834496789473296e-09,0.009705823210689423,22.9,0.1,0.0043668122270742364,0.0,21.8,2,True,False,4.383089615942026,9.407175561881864,0.46593045777761677,4.458685676564045,0.4560727003138098,7.005108995732486e-10
128,15,5,2850.4578125,2890.9093749999997,True,True,1,53,51,2,2.056410379590946e-09,0.009759981587242988,22.8,0.1,0.0043859649122807015,0.0,22.5,2,True,False,4.61313929765339,10.024772919380531,0.46017394456237254,4.663174314423202,0.446669328642311,7.508325228839763e-10
128,15,6,2890.9093749999997,2931.3609374999996,True,True,1,60,58,2,1.8761200396120483e-09,0.009745530051718677,23.0,0.1,0.004347826086956522,0.0,22.1,2,True,False,3.87344277468582,10.671862310162705,0.3629584661148767,3.899245344134439,0.3512594143034574,5.821422686010085e-10
128,15,7,2931.3609374999996,2971.8124999999995,True,True,1,27,25,2,2.3956218485820075e-09,0.009449045921714536,22.9,0.1,0.0043668122270742364,0.0,24.2,2,True,False,4.373528387802139,11.35860458519744,0.38504099293162575,4.400782848442475,0.37206542452501384,7.045469900371296e-10
128,15,8,2971.8125,3012.2640625,True,True,1,27,25,2,2.539535340743899e-09,0.008447584507687258,24.8,0.1,0.004032258064516129,0.0,21.8,2,True,False,4.42705536146093,12.064789751569549,0.36694011687066486,4.463106244486426,0.355142772205487,7.224051654171826e-10
128,15,9,3012.2640625,3052.715625,True,True,1,29,27,2,2.182112471496344e-09,0.00953858578583964,24.0,0.15000000000000002,0.006250000000000001,0.0,24.0,2,True,False,3.524766267290147,12.774105186245777,0.2759305811169739,3.5771369654966634,0.2669923960380665,4.762437605285808e-10
128,15,10,3052.715625,3093.1671874999997,True,True,1,29,27,2,2.2432626091030763e-09,0.00956864472142062,24.2,0.1,0.004132231404958678,0.0,22.6,2,True,False,3.467246045957495,13.515600771359715,0.25653658350909386,3.465648073643024,0.244180970186337,4.4709437827682e-10
128,15,11,3093.1671874999997,3133.6187499999996,True,True,1,26,24,2,2.713360699438117e-09,0.009489708547861788,24.4,0.1,0.004098360655737705,0.0,20.3,2,True,False,3.926904751705873,14.319258391736867,0.2742393945465744,3.9767385508326925,0.2644132132432336,5.716120650229028e-10
128,15,12,3133.6187499999996,3174.0703124999995,True,True,1,34,32,2,3.381882620482131e-09,0.009480288721666032,21.1,0.15000000000000002,0.007109004739336493,0.0,20.7,2,True,False,4.964891281446171,15.15039773348903,0.32770699283171834,5.033137264177867,0.31540020492545634,8.701767136915534e-10
128,15,13,3174.0703125,3214.521875,True,True,1,48,46,2,2.419946143765692e-09,0.009613169834771432,21.0,0.1,0.004761904761904762,0.0,21.1,2,True,False,3.8937941041119473,15.937758488188791,0.24431253033464986,3.8272969443937654,0.22771186499347038,5.410862265540789e-10
128,15,14,3214.521875,3254.9734375,True,True,1,30,28,2,3.960758967836527e-09,0.009442524767083155,21.0,0.25,0.011904761904761904,3.4107731710030935e-05,18.7,1,False,False,5.198366907162466,16.83978491827176,0.30869556424809524,5.2534530475227825,0.29674382375230646,9.058397515208982e-10
128,15,15,3254.9734375,3295.4249999999997,True,True,1,33,31,2,3.4001655012733474e-09,0.009564702109119595,19.8,0.1,0.005050505050505051,0.0,20.5,2,True,False,4.752477001829902,17.696886760102615,0.2685487603697785,4.7287928685406655,0.25388146018424185,7.484382336458955e-10
128,15,16,3295.4249999999997,3335.8765624999996,True,True,1,31,29,2,3.4515741734479333e-09,0.009637827309377157,19.8,0.25,0.012626262626262626,1.6724609491211964e-05,20.3,1,False,False,4.50417209921028,18.556860241645268,0.2427227473051732,4.364294050560602,0.2237416459040978,6.179006090844304e-10
128,15,17,3335.8765624999996,3376.3281249999995,True,True,1,27,25,2,3.901884216952333e-09,0.009636253630628155,19.6,0.1,0.00510204081632653,0.0,18.3,2,True,False,4.980263377794891,19.487342985023304,0.25556400283108865,4.876546573690632,0.23813863940523686,7.618228508614024e-10
128,15,18,3376.328125,3416.7796875,True,True,1,31,29,2,3.894161973084388e-09,0.009430989209804433,21.7,0.1,0.004608294930875576,0.0,19.0,2,True,False,4.897102424990862,20.372575325282583,0.240377190747873,4.809624002575674,0.22417378711550243,7.48944355934212e-10
128,15,19,3416.7796875,3457.23125,True,True,1,26,24,2,5.7948536828461705e-09,0.009638569910745918,18.4,18.3,0.9945652173913044,0.010756009718085392,19.5,0,False,False,7.021584338929188,21.257665744791154,0.3303083425634215,7.1208684029073765,0.3173415597995491,1.4226911673499381e-09
128,15,20,3457.23125,3497.6828124999997,True,True,1,55,53,2,3.5672173249511008e-09,0.009682290453816196,19.1,0.25,0.013089005235602092,2.2048449211102658e-05,20.9,1,False,False,4.906134784762983,22.16417018885153,0.22135431838683253,4.810335730667248,0.20565137066991,7.372247727329965e-10
128,15,21,3497.6828124999997,3538.1343749999996,True,True,1,22,20,2,4.912796587872553e-09,0.009595429973209066,17.4,16.85,0.9683908045977013,0.013643464188975747,17.9,0,False,False,5.389607386987905,23.080506983973237,0.23351338819075199,5.272180372827506,0.21636125884146498,9.225049776560872e-10
128,15,22,3538.1343749999996,3578.5859374999995,True,True,1,22,20,2,4.50253312254261e-09,0.009348566309974484,20.8,17.95,0.8629807692307692,0.0117526750975383,17.7,0,False,False,4.856727285368123,24.057206650752505,0.20188242782610033,4.800477281605708,0.18945336787340628,7.810301308782024e-10
128,15,23,3578.5859375,3619.0375,True,True,1,35,33,2,4.957596212630235e-09,0.009456284297745357,19.6,17.25,0.8801020408163265,0.01016132331073466,19.9,0,False,False,5.42507971399786,24.99150842614739,0.2170769215483554,5.3330117367949015,0.20310621357947284,8.678226146819093e-10
128,15,24,3619.0375,3659.4890625,True,True,1,34,32,2,4.643998527457623e-09,0.0058372014895138715,18.8,1.25,0.06648936170212766,0.00031667044739786356,19.3,1,False,False,5.061363242370831,26.01481403109318,0.1945569642097551,5.032265937202851,0.18497966563957338,7.998237785396632e-10
128,15,25,3659.4890625,3699.9406249999997,True,True,1,43,41,2,4.16782600919803e-09,0.006972687864143387,19.9,0.25,0.01256281407035176,1.8475505381597714e-05,19.0,1,False,False,4.866357624308648,26.9933348612863,0.18027997093786113,4.798389135554054,0.16988154917290865,7.564946424280828e-10
128,15,26,3699.940625,3740.3921875,True,True,1,18,16,2,6.681826465879264e-09,0.009053914550469352,16.3,16.2,0.9938650306748466,0.013639233350929486,18.8,0,False,False,6.514256682436326,28.020962130867133,0.2324779803067646,6.350537336662576,0.21741185684864475,1.1071048693481153e-09
128,15,27,3740.3921874999996,3780.8437499999995,True,True,2,24,19,5,6.786692806803891e-09,0.006399821197082469,16.7,16.299999999999997,0.9760479041916167,0.012404408995461188,16.9,0,False,False,6.805485073410722,28.951378787184012,0.235066009236953,6.724409190667302,0.22377208507312618,1.1799999894866755e-09
128,15,28,3780.84375,3821.2953125,True,True,2,39,35,4,8.25635908884174e-09,0.005245414859560194,18.0,17.6,0.9777777777777779,0.011981159615443777,20.0,0,False,False,9.16181126858362,29.78268347562718,0.30762208771688543,9.336503245187089,0.3014889536291803,1.8877982284350378e-09
128,15,29,3821.2953125,3861.746875,True,True,1,31,29,2,6.829777123478256e-09,0.009533499186181455,18.7,16.700000000000003,0.8930481283422462,0.01072460087440844,19.6,0,False,False,6.887802386708941,30.563852015301762,0.22535779793923127,6.683675108760667,0.21049630989231868,1.114685223726147e-09
128,15,30,3861.746875,3902.1984374999997,True,True,1,30,28,2,7.525732246209007e-09,0.009575391856070923,18.5,16.1,0.8702702702702704,0.012450952678858849,17.5,0,False,False,6.765867413971449,31.335598904899342,0.21591632681108902,6.54246515603063,0.20059674663595797,1.0729490386511236e-09
128,15,31,3902.1984375,3942.65,True,True,2,29,16,13,7.933289734972725e-09,0.008942954217425116,14.1,14.25,1.0106382978723405,0.004883008645784072,16.3,0,False,False,7.610232115613513,32.237401674798605,0.23606840875028606,7.664977961113095,0.2296957179626845,1.3307810257851463e-09
128,15,32,3942.6499999999996,3983.1015624999995,True,True,3,29,22,7,8.924827015616462e-09,0.004622614036315112,14.8,15.05,1.0168918918918919,0.010259296613253545,15.7,0,False,False,8.926655739628586,32.92983376074332,0.2710811054949913,9.119545865077683,0.2672952963614883,1.7230252805496186e-09
128,15,33,3983.1015625,4023.553125,True,True,5,34,19,15,1.011457314844586e-08,0.0028056010361297216,14.9,14.9,1.0,0.004962062460108224,15.3,0,False,False,8.136707820593614,33.62428501586834,0.2419890212313407,8.295375801804283,0.2376237282093743,1.431446638391183e-09
128,15,34,4023.553125,4064.0046875,True,True,1,18,16,2,1.2379523384634198e-08,0.009240363972180338,16.5,14.600000000000001,0.8848484848484849,0.008431656648699328,17.2,0,False,False,6.509189720389941,34.27171412077712,0.189928922068236,6.42982594627739,0.18081673771856108,9.057588644484256e-10
128,15,35,4064.0046875,4104.45625,True,True,3,30,19,11,1.6701636300432256e-08,0.001976545742126375,14.2,14.6,1.028169014084507,0.005006406634706225,16.5,0,False,False,8.046917932915676,34.92565740246789,0.23040133046563843,8.021818262363922,0.2215479213367751,1.2608504453770637e-09
128,15,36,4104.45625,4144.907812500001,True,True,1,12,10,2,1.530958651303581e-08,0.007302164938788027,15.1,14.850000000000001,0.9834437086092717,0.003587744027270768,15.1,0,False,False,5.615241642395574,35.52849157928506,0.15804897401469048,5.601359055983579,0.1517430591560785,8.272453054524373e-10
128,15,37,4144.9078125,4185.359375,True,True,1,11,9,2,1.4540112946376167e-08,0.007074398961018089,14.4,14.899999999999999,1.034722222222222,0.009450763188393801,16.0,0,False,False,7.375823063640041,36.0655818158051,0.20451141205235507,7.278799941923708,0.194385265305375,1.081505037505902e-09
128,15,38,4185.359375,4225.8109375,True,True,1,20,18,2,1.4414597631032516e-08,0.009219838876851589,16.6,14.350000000000001,0.8644578313253012,0.0079116106634818,16.1,0,False,False,8.925004740042652,36.573501272719966,0.24402926789784218,9.207187301939257,0.24256414967102594,1.5312555945492414e-09
128,15,39,4225.8109375,4266.262500000001,True,True,2,20,16,4,1.067859138193625e-08,0.004252246904866177,15.1,15.149999999999999,1.0033112582781456,0.008740924807846122,15.7,0,False,False,10.88307429555968,36.99349701201271,0.29418884870564344,11.130115467210544,0.2899322645001398,2.138722606429882e-09
128,15,40,4266.2625,4306.7140625,True,True,1,10,8,2,1.2323981959006068e-08,0.008055140294664032,15.2,14.649999999999999,0.9638157894736842,0.007756550148092299,14.9,0,False,False,5.877411358750972,37.40244093003042,0.1571397805225059,5.815999285118778,0.14995759914998266,7.430390679340349e-10
128,15,41,4306.7140625,4347.165625000001,True,True,1,11,9,2,1.6628075315380766e-08,0.008503581094281301,17.1,14.3,0.8362573099415205,0.002777385300740853,16.9,0,False,False,5.899377880801637,37.763035838985104,0.1562209644890718,5.849599094819524,0.14941131782056533,7.442694010910744e-10
128,15,42,4347.165625,4387.6171875,True,True,1,16,14,2,1.668637107490567e-08,0.008844816789373537,17.2,14.399999999999999,0.8372093023255813,0.004690948526371757,17.4,0,False,False,7.496098847383337,38.074550581391975,0.19687950961782003,7.418344308362634,0.18799053645237443,1.0111824975205462e-09
128,15,43,4387.6171875,4428.06875,True,True,1,11,9,2,1.6773878366289984e-08,0.008119743940318776,14.4,14.25,0.9895833333333333,0.007154051982137818,15.7,0,False,False,9.490906783226727,38.37635263852235,0.24731132926112717,9.669487573518154,0.24321475838625717,1.4995857542241852e-09
128,15,44,4428.06875,4468.520312500001,True,True,1,11,9,2,1.092338833381281e-08,0.008831154023302666,16.0,14.45,0.903125,0.007296372047680741,15.9,0,False,False,5.374407515830626,38.591290130860045,0.1392647796330838,5.371908420919169,0.1344118786778963,6.367994536852723e-10
128,15,45,4468.5203125,4508.971875,True,True,1,17,15,2,1.4645582658989798e-08,0.009093004704056783,16.6,15.1,0.9096385542168673,0.008152498049539866,15.9,0,False,False,13.64869939953195,38.782154314006334,0.3519324710283736,13.869047188798334,0.3453051281774917,2.545359667960496e-09
128,15,46,4508.971875,4549.423437500001,True,True,1,10,8,2,1.6541755569778157e-08,0.008659485981474917,14.9,14.850000000000001,0.9966442953020135,0.00791610598682909,15.7,0,False,False,12.003696882324277,38.92017382238322,0.30841837801404887,12.174530900278313,0.30199180469724946,2.0019321286048893e-09
128,15,47,4549.4234375,4589.875,True,True,1,9,7,2,1.967435151142375e-08,0.007985191738924608,15.1,14.75,0.9768211920529801,0.009378482187660511,15.8,0,False,False,14.31557616562884,39.01433670328913,0.3669311687778087,14.539911021348217,0.35939944764640575,2.620937122078899e-09
128,15,48,4589.875,4630.3265625,True,True,1,12,10,2,2.0034469555023944e-08,0.008937193315841349,16.2,14.5,0.8950617283950618,0.004984206121559926,16.5,0,False,False,14.976002998298377,39.09524958438482,0.3830645195389672,15.2138924288856,0.37484789127186313,2.709521606172376e-09
128,15,49,4630.3265625,4670.778125000001,True,True,1,19,17,2,1.170404842945071e-08,0.009240391474872794,17.6,15.4,0.875,0.004387560280935447,16.9,0,False,False,8.619498128851433,39.1411913835924,0.2202155280450825,8.639850381612746,0.21257527800658793,1.1391049199081742e-09
128,15,50,4670.778125,4711.2296875,True,True,1,11,9,2,1.1967654216705148e-08,0.00845470337550071,14.5,14.5,1.0,0.01012572710404249,15.5,0,False,False,17.615125854831604,39.192154231713516,0.4494554127003764,18.051795178777752,0.4446469905707716,3.4616748513806885e-09
128,15,51,4711.229687499999,4751.68125,True,True,1,15,13,2,8.351323239850298e-09,0.009122311946197916,16.0,15.2,0.95,0.008960693593963119,14.3,0,False,False,10.532203464606482,39.20379618483594,0.26865264309991355,10.674050889520004,0.26284029289500227,1.5073741241934059e-09
128,15,52,4751.68125,4792.1328125,True,True,1,31,29,2,5.968545996650738e-09,0.009508947369214468,16.6,14.75,0.8885542168674698,0.005529564762610406,16.9,0,False,False,6.5958820405143115,39.186693817939044,0.1683194318754909,6.640930405893641,0.16352537244662116,6.754025881424619e-10
