N,q,split,comparator,p_band,pos_med_um,pos_p95_um,slope_med_mrad,n
4,5,val,vs_rk6_endpoint,1-2 GeV,2065.045042945087,11966.138707309543,0.9831155790448465,8
4,5,val,vs_rk6_endpoint,2-5 GeV,462.9228882537859,4188.708057892187,0.21771362561699703,519
4,5,val,vs_rk6_endpoint,5-10 GeV,192.92546930995513,1280.1278537972316,0.10075375924056829,447
4,5,val,vs_rk6_endpoint,10-25 GeV,135.69751392324747,485.6975210324246,0.12968672912779844,378
4,5,val,vs_rk6_endpoint,25-200 GeV,189.28008394271956,2453.485152578139,0.2829095172254409,111
4,5,val,vs_real_scifi_state,1-2 GeV,19584.128228266323,40252.935778741914,6.364702861688332,8
4,5,val,vs_real_scifi_state,2-5 GeV,5753.888100913684,19449.207052411337,1.9777486845739545,519
4,5,val,vs_real_scifi_state,5-10 GeV,1768.3795555130928,6039.820139038256,0.4722650258738581,447
4,5,val,vs_real_scifi_state,10-25 GeV,635.4131293875014,2776.2469909977353,0.2193248523870875,378
4,5,val,vs_real_scifi_state,25-200 GeV,473.10083412855874,2479.297218830965,0.31386012977797917,111
4,5,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,5,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,5,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,5,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,5,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,5,test,vs_rk6_endpoint,1-2 GeV,3377.3262152448638,9926.394305592294,1.6164050876202873,5
4,5,test,vs_rk6_endpoint,2-5 GeV,425.98561773513666,2796.6745694362094,0.20880935370851117,500
4,5,test,vs_rk6_endpoint,5-10 GeV,190.78604158431745,1398.8526793925632,0.11368963403381172,430
4,5,test,vs_rk6_endpoint,10-25 GeV,131.19036644121707,478.49038836997596,0.13415411408025657,383
4,5,test,vs_rk6_endpoint,25-200 GeV,177.2081549979436,4467.458655840825,0.2870499579819812,134
4,5,test,vs_real_scifi_state,1-2 GeV,17180.972337544405,23951.58366399396,8.474327499193745,5
4,5,test,vs_real_scifi_state,2-5 GeV,5444.545324158924,20198.885817645925,1.8760227474669127,500
4,5,test,vs_real_scifi_state,5-10 GeV,1790.819681340821,6758.608664491569,0.5018937511355495,430
4,5,test,vs_real_scifi_state,10-25 GeV,654.2054572745997,3885.95619967652,0.21966916438885542,383
4,5,test,vs_real_scifi_state,25-200 GeV,462.9070025210922,4584.297889560559,0.32794461079093534,134
4,5,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,5,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,5,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,5,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,5,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,6,val,vs_rk6_endpoint,1-2 GeV,2478.9345878998433,18881.466718955133,0.5593823608736892,8
4,6,val,vs_rk6_endpoint,2-5 GeV,483.8561107038686,3484.8735682579245,0.20550992651402478,519
4,6,val,vs_rk6_endpoint,5-10 GeV,214.97906078070628,1156.4432514769771,0.07287333252838091,447
4,6,val,vs_rk6_endpoint,10-25 GeV,113.74809700181743,550.9190711302065,0.08848434548161879,378
4,6,val,vs_rk6_endpoint,25-200 GeV,166.1292402708341,2878.108598077839,0.2391641992393681,111
4,6,val,vs_real_scifi_state,1-2 GeV,24823.32757373122,41159.10510958891,8.795915920190522,8
4,6,val,vs_real_scifi_state,2-5 GeV,5537.654722539628,19878.84758820866,1.9491679201218415,519
4,6,val,vs_real_scifi_state,5-10 GeV,1797.4146602207384,5926.301032330058,0.4765251927579678,447
4,6,val,vs_real_scifi_state,10-25 GeV,641.9444564528902,2911.3778495408083,0.20191224097556443,378
4,6,val,vs_real_scifi_state,25-200 GeV,538.1902555195524,2798.836788813624,0.2699887942862883,111
4,6,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,6,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,6,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,6,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,6,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,6,test,vs_rk6_endpoint,1-2 GeV,1565.5018877906741,10970.681052487838,0.8538062216457698,5
4,6,test,vs_rk6_endpoint,2-5 GeV,464.8488036281151,3039.59614403543,0.2008839949055874,500
4,6,test,vs_rk6_endpoint,5-10 GeV,208.84059687404033,1196.9738794471255,0.08036371503004902,430
4,6,test,vs_rk6_endpoint,10-25 GeV,98.20469928564535,482.2873722791356,0.08268447987506977,383
4,6,test,vs_rk6_endpoint,25-200 GeV,169.00383616318493,4832.508911047652,0.23836243245390146,134
4,6,test,vs_real_scifi_state,1-2 GeV,15629.059148558554,21783.940602560528,7.768073751910909,5
4,6,test,vs_real_scifi_state,2-5 GeV,5306.694786185858,20067.578555945267,1.8417071099232907,500
4,6,test,vs_real_scifi_state,5-10 GeV,1769.3819512902992,6527.058648842746,0.4969297160820618,430
4,6,test,vs_real_scifi_state,10-25 GeV,643.0851909365742,3886.7248813110446,0.20200781896578204,383
4,6,test,vs_real_scifi_state,25-200 GeV,513.3235582060643,4930.405418984892,0.2991077643461296,134
4,6,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,6,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,6,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,6,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,6,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,7,val,vs_rk6_endpoint,1-2 GeV,3078.828885763869,20129.726498616554,0.8247952454275,8
4,7,val,vs_rk6_endpoint,2-5 GeV,456.6498875281013,4408.665175459667,0.2147749416163136,519
4,7,val,vs_rk6_endpoint,5-10 GeV,177.94406100756532,1182.195353805809,0.09200518913718425,447
4,7,val,vs_rk6_endpoint,10-25 GeV,172.83832196595483,586.7146825082541,0.10557374244786477,378
4,7,val,vs_rk6_endpoint,25-200 GeV,336.9172368211082,2896.810864111849,0.23105130692976233,111
4,7,val,vs_real_scifi_state,1-2 GeV,25923.95770599744,41643.646295735416,8.919229245167,8
4,7,val,vs_real_scifi_state,2-5 GeV,5593.481595021785,19507.37047709365,1.927616337351612,519
4,7,val,vs_real_scifi_state,5-10 GeV,1834.60764471954,5956.24526512034,0.4778217169094101,447
4,7,val,vs_real_scifi_state,10-25 GeV,618.973648481159,2708.8974036211494,0.2285757986282902,378
4,7,val,vs_real_scifi_state,25-200 GeV,594.4933417808898,2830.2855803975644,0.23821692011141704,111
4,7,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,7,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,7,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,7,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,7,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,7,test,vs_rk6_endpoint,1-2 GeV,2935.389061361036,8936.760072639889,1.1761110355551496,5
4,7,test,vs_rk6_endpoint,2-5 GeV,472.2846627404351,2856.8558758532577,0.19320981331003018,500
4,7,test,vs_rk6_endpoint,5-10 GeV,175.08839616867533,1247.3851786054227,0.09436395092600816,430
4,7,test,vs_rk6_endpoint,10-25 GeV,164.91795115797458,465.01077585930864,0.10031167980337208,383
4,7,test,vs_rk6_endpoint,25-200 GeV,257.5446739477627,4775.54065858457,0.24801672709597045,134
4,7,test,vs_real_scifi_state,1-2 GeV,14712.291933887273,23528.08500180083,7.037286947478627,5
4,7,test,vs_real_scifi_state,2-5 GeV,5443.565068091459,19672.939519885545,1.9182454856784825,500
4,7,test,vs_real_scifi_state,5-10 GeV,1793.4227915294086,6646.944471888905,0.5058708814641016,430
4,7,test,vs_real_scifi_state,10-25 GeV,639.386237112717,3888.867947653808,0.2055553702125998,383
4,7,test,vs_real_scifi_state,25-200 GeV,565.0735750380136,4981.209938395918,0.29871820428866924,134
4,7,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,7,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,7,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,7,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,7,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,8,val,vs_rk6_endpoint,1-2 GeV,2438.2255976655074,13696.796499023541,0.8880663104058502,8
4,8,val,vs_rk6_endpoint,2-5 GeV,479.1448288354445,3800.348449008673,0.1857225944813523,519
4,8,val,vs_rk6_endpoint,5-10 GeV,218.98723212552795,1111.9135819380288,0.07743840073767827,447
4,8,val,vs_rk6_endpoint,10-25 GeV,187.9429661581753,564.9839328906463,0.0901456650844977,378
4,8,val,vs_rk6_endpoint,25-200 GeV,275.53124291602415,3002.825364591622,0.25188773848464074,111
4,8,val,vs_real_scifi_state,1-2 GeV,22918.00938770956,39565.19517453206,7.80472542279409,8
4,8,val,vs_real_scifi_state,2-5 GeV,5627.313082502269,19598.436542283886,1.9321934318936862,519
4,8,val,vs_real_scifi_state,5-10 GeV,1810.1568653797813,5977.372564957633,0.45965394087305045,447
4,8,val,vs_real_scifi_state,10-25 GeV,589.7684987030232,3138.3868272661202,0.1979821883330568,378
4,8,val,vs_real_scifi_state,25-200 GeV,592.2347481352404,2886.9104751880104,0.29744042886852007,111
4,8,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,8,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,8,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,8,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,8,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,8,test,vs_rk6_endpoint,1-2 GeV,1934.0100526494552,12394.795220543776,1.1418767881175018,5
4,8,test,vs_rk6_endpoint,2-5 GeV,446.1260149805355,2739.1995653213644,0.18955007149181347,500
4,8,test,vs_rk6_endpoint,5-10 GeV,201.31618813452334,1125.9576815218888,0.08887767970540417,430
4,8,test,vs_rk6_endpoint,10-25 GeV,172.0408943360212,484.22295757643997,0.08693489853514591,383
4,8,test,vs_rk6_endpoint,25-200 GeV,199.72278817980893,4727.322820928899,0.28050151958071423,134
4,8,test,vs_real_scifi_state,1-2 GeV,17569.597020504374,21658.40102639944,7.638695106992666,5
4,8,test,vs_real_scifi_state,2-5 GeV,5411.829100774923,19889.61058580799,1.9030239303551577,500
4,8,test,vs_real_scifi_state,5-10 GeV,1759.460025547611,6642.58394256701,0.46981395470873866,430
4,8,test,vs_real_scifi_state,10-25 GeV,613.5692121542604,3962.002465136406,0.21229024646417238,383
4,8,test,vs_real_scifi_state,25-200 GeV,551.6953584831157,4827.5196557777535,0.3321164264312553,134
4,8,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,8,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,8,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,8,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,8,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,9,val,vs_rk6_endpoint,1-2 GeV,3058.0536268787882,20843.49519816372,1.0430226224242278,8
4,9,val,vs_rk6_endpoint,2-5 GeV,502.7762221111516,3764.7350629721304,0.2126638676559489,519
4,9,val,vs_rk6_endpoint,5-10 GeV,172.86386237231,1161.226026971674,0.10672597077673873,447
4,9,val,vs_rk6_endpoint,10-25 GeV,129.7809012551312,574.9343271416413,0.12980128171388022,378
4,9,val,vs_rk6_endpoint,25-200 GeV,302.1943677858303,2537.4898848359953,0.3227330107470755,111
4,9,val,vs_real_scifi_state,1-2 GeV,24374.84324599316,41573.38563384217,9.85068828617025,8
4,9,val,vs_real_scifi_state,2-5 GeV,5726.825185553366,19289.234804596133,2.0100865890444464,519
4,9,val,vs_real_scifi_state,5-10 GeV,1781.7730650999124,5856.621878173931,0.4823217632623361,447
4,9,val,vs_real_scifi_state,10-25 GeV,615.0380451606452,2860.431833033078,0.22665554782392086,378
4,9,val,vs_real_scifi_state,25-200 GeV,478.73450197482725,2449.643998539548,0.34578136007894916,111
4,9,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,9,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,9,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,9,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,9,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,9,test,vs_rk6_endpoint,1-2 GeV,2672.8379828026336,11934.59443878455,1.8003257676598716,5
4,9,test,vs_rk6_endpoint,2-5 GeV,480.7627092052513,3107.969871030053,0.2101645837828542,500
4,9,test,vs_rk6_endpoint,5-10 GeV,184.2111900074741,1276.8122922669972,0.11275780696905387,430
4,9,test,vs_rk6_endpoint,10-25 GeV,135.1684971133409,462.137357503593,0.12206401752758861,383
4,9,test,vs_rk6_endpoint,25-200 GeV,311.3660380494423,3845.5128430907575,0.3267669722487685,134
4,9,test,vs_real_scifi_state,1-2 GeV,17739.78832562227,22565.701534529046,8.270387717516648,5
4,9,test,vs_real_scifi_state,2-5 GeV,5562.875622203364,19574.018505639277,1.9088929149568834,500
4,9,test,vs_real_scifi_state,5-10 GeV,1681.0932847401432,6443.287021301638,0.4706246090605756,430
4,9,test,vs_real_scifi_state,10-25 GeV,635.7270453165142,3882.8036326358924,0.22803122108538618,383
4,9,test,vs_real_scifi_state,25-200 GeV,513.4525437069897,3980.277337498588,0.368223162709855,134
4,9,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,9,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,9,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,9,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,9,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,10,val,vs_rk6_endpoint,1-2 GeV,3112.8589589226613,13720.23614718387,0.8213085099858927,8
4,10,val,vs_rk6_endpoint,2-5 GeV,495.3102700233103,3804.834787489062,0.19269011892097954,519
4,10,val,vs_rk6_endpoint,5-10 GeV,201.7836175141383,1164.4273807723034,0.0942157357775586,447
4,10,val,vs_rk6_endpoint,10-25 GeV,187.39911028680467,525.9241526877985,0.09377107548201591,378
4,10,val,vs_rk6_endpoint,25-200 GeV,267.70564461163815,3220.88069902572,0.2666612309164054,111
4,10,val,vs_real_scifi_state,1-2 GeV,22580.39884795683,40127.259258542894,7.124759386959612,8
4,10,val,vs_real_scifi_state,2-5 GeV,5667.9607974092505,19778.60664813054,1.9950648506537605,519
4,10,val,vs_real_scifi_state,5-10 GeV,1797.7171211985876,6041.325574251458,0.46305950944196955,447
4,10,val,vs_real_scifi_state,10-25 GeV,629.84291282703,2840.8152468322146,0.2121570366321211,378
4,10,val,vs_real_scifi_state,25-200 GeV,548.1159752530971,3104.972950921706,0.2986619663719048,111
4,10,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,10,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,10,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,10,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,10,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,10,test,vs_rk6_endpoint,1-2 GeV,1563.8378130561819,9720.36117331047,1.2499169759957462,5
4,10,test,vs_rk6_endpoint,2-5 GeV,480.2587771115441,3234.613977415505,0.19025345999071352,500
4,10,test,vs_rk6_endpoint,5-10 GeV,205.39523544630356,1136.3332325700776,0.09936881844437029,430
4,10,test,vs_rk6_endpoint,10-25 GeV,187.6656022213723,425.798655682808,0.08562845924167672,383
4,10,test,vs_rk6_endpoint,25-200 GeV,241.00826110165218,4701.694594587639,0.2737047681816047,134
4,10,test,vs_real_scifi_state,1-2 GeV,15533.69418778118,21729.283084721283,7.895431802435016,5
4,10,test,vs_real_scifi_state,2-5 GeV,5396.133566363404,20255.776634366353,1.8466955017912152,500
4,10,test,vs_real_scifi_state,5-10 GeV,1755.3190700949788,6444.791734415287,0.48446017675743414,430
4,10,test,vs_real_scifi_state,10-25 GeV,641.0299801841575,3923.8928813204498,0.21475762743893012,383
4,10,test,vs_real_scifi_state,25-200 GeV,485.2634125295481,4808.635133963069,0.33207931723553197,134
4,10,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,10,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,10,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,10,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,10,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,11,val,vs_rk6_endpoint,1-2 GeV,3545.5310021968708,17620.907972832505,1.2797930725991633,8
4,11,val,vs_rk6_endpoint,2-5 GeV,531.2574840548905,3639.1374149350763,0.20618682825679358,519
4,11,val,vs_rk6_endpoint,5-10 GeV,140.9170120083445,1306.792184468656,0.09362370636996353,447
4,11,val,vs_rk6_endpoint,10-25 GeV,195.20583491926402,563.578215228956,0.09082637314188763,378
4,11,val,vs_rk6_endpoint,25-200 GeV,343.22757602615184,2498.234426384418,0.2843898434544134,111
4,11,val,vs_real_scifi_state,1-2 GeV,25114.578408575453,39564.4967049297,6.824333193501039,8
4,11,val,vs_real_scifi_state,2-5 GeV,5689.843472354113,19861.59403634928,1.9981049497740377,519
4,11,val,vs_real_scifi_state,5-10 GeV,1759.6792669460228,5857.9618288486245,0.4808439017637278,447
4,11,val,vs_real_scifi_state,10-25 GeV,621.2136202722292,2855.5984019249495,0.20750084177433362,378
4,11,val,vs_real_scifi_state,25-200 GeV,566.7990448010585,2575.4610005282357,0.3104018166245094,111
4,11,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,11,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,11,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,11,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,11,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,11,test,vs_rk6_endpoint,1-2 GeV,2911.334371936121,9192.210464750995,1.3157184026397761,5
4,11,test,vs_rk6_endpoint,2-5 GeV,484.4013772542736,3215.4023183359104,0.20778276599592999,500
4,11,test,vs_rk6_endpoint,5-10 GeV,145.79209080631728,1176.948622147995,0.10065377097543717,430
4,11,test,vs_rk6_endpoint,10-25 GeV,186.51730919680176,477.17550741737097,0.08718661465201283,383
4,11,test,vs_rk6_endpoint,25-200 GeV,224.14350988085997,4135.66664740489,0.2917458932453192,134
4,11,test,vs_real_scifi_state,1-2 GeV,17183.133058238924,22608.851823601435,8.114514901268466,5
4,11,test,vs_real_scifi_state,2-5 GeV,5391.328819024864,20303.68715497247,1.8829448331962595,500
4,11,test,vs_real_scifi_state,5-10 GeV,1788.332570012834,6419.6540944514345,0.4822494506442482,430
4,11,test,vs_real_scifi_state,10-25 GeV,653.2419856637262,4082.42234611094,0.21184184834226183,383
4,11,test,vs_real_scifi_state,25-200 GeV,545.3841920754599,4267.433538079159,0.3300894849575554,134
4,11,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,11,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,11,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,11,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,11,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,12,val,vs_rk6_endpoint,1-2 GeV,2753.8027607220383,12835.006774393103,1.0353916894450532,8
4,12,val,vs_rk6_endpoint,2-5 GeV,602.3128986985284,3894.1386580575263,0.20605485121173717,519
4,12,val,vs_rk6_endpoint,5-10 GeV,265.9238059499103,1267.9181232233466,0.07906077909597409,447
4,12,val,vs_rk6_endpoint,10-25 GeV,192.69690988303978,548.8404835772706,0.14372962920391336,378
4,12,val,vs_rk6_endpoint,25-200 GeV,276.5697254596944,3159.9389516026013,0.37858557124464953,111
4,12,val,vs_real_scifi_state,1-2 GeV,21042.3554471639,39370.524617248375,7.615654190241882,8
4,12,val,vs_real_scifi_state,2-5 GeV,5671.555369254065,19349.78470502898,1.9409606812675895,519
4,12,val,vs_real_scifi_state,5-10 GeV,1823.7486665365168,5977.091693941799,0.4810327891789645,447
4,12,val,vs_real_scifi_state,10-25 GeV,593.7610785140848,2804.210134088941,0.23051884633176062,378
4,12,val,vs_real_scifi_state,25-200 GeV,563.8084631606546,3044.0097677520157,0.4011200027633638,111
4,12,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,12,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,12,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,12,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
4,12,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
4,12,test,vs_rk6_endpoint,1-2 GeV,2776.019972722651,9745.008520979512,0.9413930028806528,5
4,12,test,vs_rk6_endpoint,2-5 GeV,568.1416199142291,3166.324321973601,0.1896845560643741,500
4,12,test,vs_rk6_endpoint,5-10 GeV,266.3249130255849,1208.9802487036698,0.08994671550704991,430
4,12,test,vs_rk6_endpoint,10-25 GeV,183.23236977298052,515.9896425293933,0.13497788434332914,383
4,12,test,vs_rk6_endpoint,25-200 GeV,219.66244750868924,4951.876084956422,0.38456097527266725,134
4,12,test,vs_real_scifi_state,1-2 GeV,18416.923322010007,21958.873680557645,7.816881451391144,5
4,12,test,vs_real_scifi_state,2-5 GeV,5343.406271555182,20184.775492152596,1.8621736551962254,500
4,12,test,vs_real_scifi_state,5-10 GeV,1813.9229592971305,6417.524181231433,0.48600219665967564,430
4,12,test,vs_real_scifi_state,10-25 GeV,621.8402396773968,3891.439319244084,0.22787963485931817,383
4,12,test,vs_real_scifi_state,25-200 GeV,528.1799814100196,4957.136372507346,0.4215963093761703,134
4,12,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
4,12,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
4,12,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
4,12,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
4,12,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
4,13,val,vs_rk6_endpoint,1-2 GeV,2854.9203470994617,18084.79285124792,0.9102644652574229,8
4,13,val,vs_rk6_endpoint,2-5 GeV,612.4787561957419,4304.097001001877,0.23619285444942406,519
4,13,val,vs_rk6_endpoint,5-10 GeV,226.48130706170377,1055.2860337125867,0.1085790063164449,447
4,13,val,vs_rk6_endpoint,10-25 GeV,191.58057316232657,588.9315170825705,0.13334088478657302,378
4,13,val,vs_rk6_endpoint,25-200 GeV,302.9596317616665,2974.832722312165,0.3027271916651239,111
4,13,val,vs_real_scifi_state,1-2 GeV,25198.264749611357,40031.104519959845,7.0295006223589365,8
4,13,val,vs_real_scifi_state,2-5 GeV,5726.800535982086,19409.03906087849,2.001655031829641,519
4,13,val,vs_real_scifi_state,5-10 GeV,1732.0735579960456,5896.975795071318,0.46177684553450754,447
4,13,val,vs_real_scifi_state,10-25 GeV,610.0428560983194,3060.9506836520563,0.21819551184096633,378
4,13,val,vs_real_scifi_state,25-200 GeV,602.1270185435981,2872.1363506769394,0.3148616543295277,111
4,13,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
4,13,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
4,13,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
4,13,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
