N,q,leg,z0,z1,converged,restarts,final_loss,wall_s,own_step_test_endpoint_med_um,own_step_test_straight_med_um,own_step_val_endpoint_med_um,chain_val_pos_med_um,chain_val_pos_p95_um,chain_val_slope_med_mrad,chain_test_pos_med_um,chain_test_pos_p95_um,chain_test_slope_med_mrad,leg_wall_s_this_run
128,15,117,7381.0328125,7421.484375,True,28,3.807157362354329e-09,419.0,11.440683839182952,15.379970756697503,11.296647951837713,2615.2860286801456,11732.970171826575,1.3715651473364399,2679.542935801649,11422.40893602198,1.3981414310840075,428.9
128,15,118,7421.484375,7461.9359375,True,15,5.638543038513019e-09,184.6,11.877572091815836,14.893506692871483,11.732968091109797,2656.190577184134,11981.991276681585,1.3823606365446217,2737.621879387959,11657.369151790826,1.406389836425279,193.8
128,15,119,7461.9359375,7502.387500000001,True,22,4.55595304828283e-09,333.5,11.266865698317474,14.412724827735701,11.147850110859281,2710.967468132367,12239.80692352142,1.3958435830108278,2787.734070587355,11935.992613083985,1.4116921636751072,342.9
128,15,120,7502.3875,7542.8390625,True,25,3.936385128783334e-09,336.3,10.440476918134323,13.918055969895704,10.250540401216313,2758.3885654391906,12487.580718728128,1.413276803412189,2849.0822115793153,12167.674072836633,1.4170583090698103,345.4
128,15,121,7542.8390625,7583.290625000001,True,32,3.543688216105925e-09,473.4,10.126043521964334,13.478520696992291,9.972000449238294,2822.9089722083245,12731.83349442513,1.4119719520928053,2904.970199818642,12393.400992226487,1.421887755603937,483.0
128,15,122,7583.290625,7623.7421875,True,14,5.003098530639772e-09,173.8,10.225022712809562,13.0147128969611,10.11615233323937,2859.636748810658,12978.019742371274,1.4099641034452937,2949.738720111327,12619.99096940859,1.4282117738660116,183.2
128,15,123,7623.7421875,7664.19375,True,22,4.221489898951256e-09,324.2,9.731755421935162,12.60112463319274,9.621240731632952,2908.4637855489746,13229.507773845875,1.4272078782092967,3001.5864507384435,12847.067389068234,1.4292421716261967,334.3
128,15,124,7664.19375,7704.645312500001,True,33,3.762872985573946e-09,482.8,9.469872926104017,12.158273148941134,9.330599718452959,2941.6367835452775,13482.562934791982,1.4231361599167658,3048.3584774631536,13074.082779457895,1.4287716812689948,492.6
128,15,125,7704.6453125,7745.096875,True,44,2.3772810993363995e-09,683.4,8.320559185975185,11.770737329072745,8.323052515095242,2987.043027470918,13737.068614733927,1.4242073445841497,3112.3570430804934,13321.11149828512,1.4349891680229958,693.3
128,15,126,7745.096875,7785.548437500001,True,31,3.340776859457754e-09,470.7,8.530370209484772,11.391950153694097,8.525423784362829,3030.773447552747,13992.762914038321,1.4355532632270018,3182.3481836016326,13617.254254018702,1.442493117643608,480.0
128,15,127,7785.5484375,7826.0,True,34,2.8296610094603665e-09,516.5,8.343990235410104,11.009885648803674,8.266313317619733,3074.5987777287382,14233.553766402661,1.436038104801557,3242.708015350331,13846.669008930852,1.4455409148461142,527.0
128,16,0,2648.2,2688.6515624999997,True,44,1.15946998912008e-09,861.2,2.9040022189796844,7.1636119793119235,2.926304924727674,2.9263049246992523,5.366369389139436,0.0029728705905410213,2.9040022190542913,5.272932755508464,0.002978108375420452,872.3
128,16,1,2688.6515624999997,2729.1031249999996,True,56,1.3631825004281059e-09,1019.5,3.677029441035984,7.702806198117251,3.64724018221807,6.503081551407774,12.493377764288024,0.006185953726797755,6.535967529080811,12.266512311462208,0.006208631483658121,1029.9
128,16,2,2729.1031249999996,2769.5546874999995,True,47,1.1415699007788886e-09,923.8,2.262780949202181,8.259251909022325,2.274905799858118,8.77061604778362,15.612928982483254,0.008484889433377218,8.690406082250135,15.475553802042798,0.008697162452416321,933.2
128,16,3,2769.5546875,2810.00625,True,52,1.7236030138488032e-09,894.5,4.084856609090082,8.815750812365408,4.089949115950731,12.814688973603161,23.91568180338197,0.012117367655110206,12.7363097224924,23.603634038644827,0.012240914558457779,903.6
128,16,4,2810.00625,2850.4578125,True,40,1.6722148968783255e-09,730.0,3.331490427322059,9.407170112352148,3.359977412017656,16.101498053728847,29.30790365524558,0.015053845424151807,15.986803349606227,29.374128790903598,0.015202261124984233,740.4
128,16,5,2850.4578125,2890.9093749999997,True,54,1.606383253165579e-09,1045.1,3.106473725111414,10.024765080550502,3.1360265131041842,19.34281012214001,34.630363820802756,0.017866457273252312,19.124428762860468,34.54849666550501,0.01830327192365016,1054.0
128,16,6,2890.9093749999997,2931.3609374999996,True,42,2.417665727385956e-09,812.8,5.083696194240872,10.672248115441096,4.993167097495643,24.33263646523187,44.738822737775756,0.021787772606522704,24.11549585119488,44.54195362501424,0.022209348542366496,823.2
128,16,7,2931.3609374999996,2971.8124999999995,True,59,2.3104941007343784e-09,1194.5,4.621824184795287,11.358593114138671,4.628980722088727,29.475021431110804,54.70106015056329,0.025406101202281317,29.180280044457163,53.66426439314012,0.026266991490914375,1204.1
128,16,8,2971.8125,3012.2640625,True,51,1.8284766892021465e-09,1122.5,2.734831051917297,12.064773969669318,2.769687422556899,32.97450790421408,60.04897351359655,0.028346482978156007,32.97431808658402,56.996210420320644,0.029045553137812576,1133.1
128,16,9,3012.2640625,3052.715625,True,39,2.6552960360494928e-09,791.7,4.499970921784779,12.774107330990603,4.517254742950172,38.519623269653636,69.42065026515534,0.032285828646103076,38.426535665987416,65.41647414824254,0.033174777238147504,802.9
128,16,10,3052.715625,3093.1671874999997,True,29,2.7625737323316796e-09,553.8,3.6813267849709064,13.51570818307124,3.718363770644828,43.02793399412863,77.58023663893138,0.036049970108212315,43.13162464769249,73.47570045784835,0.03714999848043049,564.9
128,16,11,3093.1671874999997,3133.6187499999996,True,36,4.4434933799455484e-09,740.2,7.812529848468586,14.31925538159362,7.714442207884531,51.62808652437434,94.74944605790651,0.040858521705034595,51.51763987629465,89.82846335453303,0.041995302375011714,750.3
128,16,12,3133.6187499999996,3174.0703124999995,True,28,3.333673071255535e-09,597.1,4.2810899144480885,15.150375445347919,4.293471500485424,57.26755811433293,105.39995892239051,0.04450664194797865,56.878518979722514,100.31735296735391,0.04613161497057233,607.9
128,16,13,3174.0703125,3214.521875,True,25,3.2411719160178592e-09,465.5,3.397106982861775,15.937735664213193,3.4332490004373994,60.8603924708504,111.97011776769762,0.04845894109101884,61.186258114524605,109.56263211647583,0.05003915953115563,476.1
128,16,14,3214.521875,3254.9734375,True,27,4.009609949173253e-09,590.8,5.007973004348187,16.84032037658767,5.00988766032151,66.13801094169958,126.79536936328331,0.05334219435313217,66.75600445319319,123.52803378931725,0.05383375608058669,600.8
128,16,15,3254.9734375,3295.4249999999997,True,44,3.174726364271714e-09,944.8,3.3988418634933737,17.696890434546475,3.428225576215027,69.56372001326372,137.59270717504958,0.057084903578086266,70.36630074680872,134.37195542598383,0.057781280295353135,955.6
128,16,16,3295.4249999999997,3335.8765624999996,True,37,3.1799711486321796e-09,770.1,3.10846630881656,18.556732155019517,3.1217842166917364,71.55285671490219,152.0131402922883,0.06068189546116348,73.24366228898782,145.08029170476746,0.06164231665263531,781.4
128,16,17,3335.8765624999996,3376.3281249999995,True,47,3.9827633232586155e-09,956.4,4.770036994045768,19.487101959065,4.803089322479082,76.80862293409518,166.69202118998288,0.06499715917068771,78.94268484917433,163.3310318776509,0.06657200199825831,966.3
128,16,18,3376.328125,3416.7796875,True,41,4.011112911988002e-09,786.8,3.924721387328134,20.372328648619487,3.965389163454347,80.68413798151752,182.59454640416936,0.07021857521104756,82.70380434132818,179.98131322234676,0.0712416056116473,797.3
128,16,19,3416.7796875,3457.23125,True,50,3.67133833619589e-09,997.4,3.318862245960119,21.257648649932293,3.4142237361720618,83.34849237625974,198.12945144096932,0.07501199695937599,85.36798638524434,199.9247590086783,0.07560697047600054,1007.4
128,16,20,3457.23125,3497.6828124999997,True,59,3.4603462281997914e-09,1227.1,3.3409572162375056,22.164183262106008,3.4477289044261283,85.51053773703258,218.19993444512087,0.07877495092429437,87.56596867648625,220.18134287646095,0.08016034934124638,1236.6
128,16,21,3497.6828124999997,3538.1343749999996,True,41,4.248927363782758e-09,744.6,3.4519952238589724,23.080676081292495,3.5460913376823555,87.51260833356866,238.96487055831716,0.08293004677956302,89.97128036708534,243.32082840202392,0.08466601292880446,753.6
128,16,22,3538.1343749999996,3578.5859374999995,True,37,5.414565635383727e-09,665.0,4.784822715770076,24.056966389508716,4.764260339243265,93.55446974436177,261.15093057838266,0.08811459096905172,95.53980421682695,268.7454571148543,0.09087120725045916,674.5
128,16,23,3578.5859375,3619.0375,True,22,5.428578949144988e-09,369.2,3.9529758701846163,24.993622709025942,3.9458630133992756,96.76321147105682,285.3948668131919,0.09348118633613128,98.49871653625542,291.33139863532455,0.09525102655160919,378.9
128,16,24,3619.0375,3659.4890625,True,20,5.430655356040567e-09,331.8,3.7543545699598724,26.014741100873096,3.7136352145807905,98.6492041990914,306.26044042918664,0.0985574222952812,99.72924627584945,316.2005914830114,0.10174016163516653,340.8
128,16,25,3659.4890625,3699.9406249999997,True,28,6.4305162978135245e-09,495.6,5.269184662369586,26.993260938750208,5.323387396998669,104.18453602420641,334.6585463441328,0.10370363005157354,105.39254303191115,344.39414673895135,0.10795198406293033,505.1
128,16,26,3699.940625,3740.3921875,True,31,7.269072396272608e-09,544.4,6.810872798091339,28.020701594684283,6.837086404285486,111.94721362355153,362.51737013909633,0.11188821926214065,113.65122587375254,376.2098467679771,0.11483110705884284,554.3
128,16,27,3740.3921874999996,3780.8437499999995,True,17,6.2915178314678476e-09,282.3,4.486547987969658,28.95116954644905,4.542014507300962,115.95701359226496,393.20934703497375,0.11834850994150992,117.6733511410859,406.8245496851066,0.1203852371707663,291.7
128,16,28,3780.84375,3821.2953125,True,25,7.668528152271595e-09,419.1,7.5173462516202605,29.782519797130647,7.537118157529221,125.01345534232122,428.05800315139254,0.12476758514085029,126.54699640569333,440.4611243751964,0.12952391266042662,428.5
128,16,29,3821.2953125,3861.746875,True,34,8.20027588632654e-09,609.6,8.675058316095718,30.563623512655624,8.676679991403091,134.92774234878624,461.35840458001235,0.1329684375033346,135.93755221630045,475.3907029705474,0.1389021626240529,618.3
128,16,30,3861.746875,3902.1984374999997,True,28,6.968181101727253e-09,499.9,4.836334549594312,31.335300477241645,4.868751345355804,138.47114795828475,494.74403125781663,0.13942190119364123,140.75334061080014,509.9764151498008,0.14481455269102084,508.6
128,16,31,3902.1984375,3942.65,True,20,6.186174977208155e-09,362.8,4.241558117983768,32.2371968206383,4.259430308678702,139.37895418476387,534.5051113542129,0.14485993716445086,144.38396876136215,546.7708657675889,0.1503637944446426,372.0
128,16,32,3942.6499999999996,3983.1015624999995,True,22,7.52057339842536e-09,358.2,5.4728495191120885,32.92968805333629,5.540648034099149,144.78753107283637,570.9609904743211,0.15443540649386772,149.72303239534313,589.139072505104,0.15797310125531192,367.8
128,16,33,3983.1015625,4023.553125,True,19,1.0122351172610998e-08,312.3,6.475390338597009,33.624156258465376,6.565684154004714,151.45043944721692,605.5716602130246,0.16389048221285285,158.57161348776572,629.2876972234527,0.16797598068710867,321.5
128,16,34,4023.553125,4064.0046875,True,11,1.333289333029458e-08,180.8,6.358943437859921,34.27074889617643,6.464350792413143,158.95820334503696,650.086053094111,0.1721696432861984,166.2148744030283,670.5718188941547,0.17832282243739062,189.4
128,16,35,4064.0046875,4104.45625,True,9,1.8034936071317718e-08,150.1,6.78075973976533,34.92468356540712,6.796774907147807,166.92634825805897,697.582376814007,0.1834270613569472,174.4138347271189,711.4064193934705,0.18924502345346422,159.0
128,16,36,4104.45625,4144.907812500001,True,9,1.6982268584527394e-08,146.9,6.664980897440387,35.52750423472162,6.714001063073738,175.17425867322345,746.2825062816146,0.1937795586836634,182.32495471996657,754.2827509961451,0.20016761822344575,155.9
128,16,37,4144.9078125,4185.359375,True,9,1.4106604163069947e-08,148.3,5.743455220826199,36.064593728568184,5.8010309845926145,182.4851633548974,787.0099045975275,0.20263523630575758,189.9873785989925,804.4461505934944,0.21185356644557418,157.9
128,16,38,4185.359375,4225.8109375,True,15,1.401295938433969e-08,258.5,8.311782862715944,36.57332088396004,8.335876951832688,192.51135160050126,830.9549110113063,0.21198341959668965,199.40299313055476,853.6040787078726,0.22180884594604627,267.7
128,16,39,4225.8109375,4266.262500000001,True,21,8.139072796668379e-09,374.9,5.672756566383441,36.99329029443987,5.740762039124547,200.9192185821682,878.438649447189,0.22070035351058614,205.7244755710883,902.2982009490726,0.23103946257364144,384.9
128,16,40,4266.2625,4306.7140625,True,34,1.3998670678442136e-08,612.7,14.355982781836474,37.40223558126843,14.358375646537525,215.02695420446116,935.1027160525846,0.2291879089659915,221.29998911066195,959.260539917684,0.24082653033141027,622.8
128,16,41,4306.7140625,4347.165625000001,True,12,1.9927981560606548e-08,192.3,16.30118869818631,37.76278441091563,16.33588195679181,232.75913135475435,985.163848623491,0.23805974992953394,240.8604030799637,1018.8262706521131,0.25326960882429694,201.3
128,16,42,4347.165625,4387.6171875,True,10,1.5936406732293664e-08,172.3,5.818315223176995,38.07423009038757,5.880582898853959,239.616168072871,1028.7140638022486,0.2488056071857439,246.11611350707108,1065.2189508648257,0.26203174013221187,181.8
128,16,43,4387.6171875,4428.06875,True,18,1.5704064680394773e-08,333.1,10.62267400009631,38.37603525901301,10.629143574377053,254.19649954469037,1082.0601191337669,0.2605666173092491,259.52134806773586,1114.3736468606992,0.273959844976978,341.9
128,16,44,4428.06875,4468.520312500001,True,19,1.2551044271913612e-08,357.4,11.80903576814174,38.5896233175842,11.892885770407702,266.0806660109074,1135.6926589428665,0.2728555141014305,274.78933563954655,1170.801059587021,0.28449629870895726,366.6
128,16,45,4468.5203125,4508.971875,True,19,1.1869469163598006e-08,359.4,8.149080199331138,38.78053205604459,8.184362525526012,277.3877654396415,1175.194452423165,0.28235171490908345,287.4721851708788,1223.752492881346,0.29470741368158904,369.2
128,16,46,4508.971875,4549.423437500001,True,14,1.5435347749193727e-08,259.6,11.868108972329594,38.91864399242451,11.984366165052052,293.2853705750915,1225.276393464287,0.2946505382925451,303.5221364349745,1291.3735174551296,0.30861964995860386,268.6
128,16,47,4549.4234375,4589.875,True,11,1.779217163327818e-08,195.6,12.194696272146643,39.01287845059187,12.264888599702317,309.8936171842297,1278.3675983118917,0.30689397807782265,320.80938499338174,1365.9953136369581,0.3220176841981677,205.5
128,16,48,4589.875,4630.3265625,True,13,1.925708170291087e-08,245.7,16.803624339544854,39.09386635187673,16.896989777254845,330.2496059581017,1343.6686266771383,0.3192690778760672,342.13860639793836,1442.3963368868758,0.3379363784351864,255.2
128,16,49,4630.3265625,4670.778125000001,True,17,1.355439030088357e-08,306.1,17.94884304455735,39.14073871492718,18.062354226401567,354.18750675958677,1411.5736447984536,0.33313457003425473,366.3925401509047,1502.3328114946296,0.3528978143948758,315.4
128,16,50,4670.778125,4711.2296875,True,19,1.0626669286074054e-08,351.0,17.568960763924224,39.19238320658991,17.669887223831893,377.3814518350278,1478.0555129876207,0.3480188761354197,388.3071994205096,1568.073067561172,0.3651912552300358,360.6
128,16,51,4711.229687499999,4751.68125,True,31,6.1652158840360125e-09,591.3,6.030303833048478,39.20428271515419,6.033513285046865,386.01241969496414,1546.460330780143,0.35733906507996044,399.6451706008344,1647.2267859594156,0.374176005452604,600.5
128,16,52,4751.68125,4792.1328125,True,47,6.777640680152188e-09,817.5,12.273477520260201,39.187284136687595,12.185793060709216,403.85678943425773,1617.2177776126869,0.3683809139796157,418.3901852155143,1726.3129633165374,0.3859732202202773,828.1
128,16,53,4792.1328125,4832.584375,True,31,7.896328052388957e-09,558.2,13.18024122775796,39.0092913460478,13.107323024045492,423.1948237686538,1688.5411616472365,0.38139558563772546,439.5426477281319,1809.679544085863,0.3990313038420533,568.4
128,16,54,4832.584375,4873.035937500001,True,39,7.215829279283686e-09,648.5,13.817334563583472,38.93442511545686,13.83128913359144,443.6972830026775,1754.1060031767868,0.39505291982847024,461.8457975639032,1888.912223147017,0.4117068117732193,658.6
128,16,55,4873.0359375,4913.4875,True,67,7.964358029244924e-09,1061.6,16.73800656736546,38.873827125570415,16.738219795456644,466.66302048708985,1821.4897484655246,0.4084347077919423,484.37276756951775,1976.7712208174987,0.4235966565755297,1073.0
128,16,56,4913.487499999999,4953.9390625,True,38,7.483613056363473e-09,558.7,15.348872858879758,38.78790413418187,15.341701731586,486.9915647979042,1905.0313503229727,0.4207316720929444,508.17481347595003,2055.289286990672,0.43652260726528835,568.8
128,16,57,4953.9390625,4994.390625,True,24,7.606443667072151e-09,405.4,12.807831113377688,38.68659161143739,12.818587959884553,505.6439161432351,1982.5617191586216,0.43419847695717884,529.5988058306875,2128.93102257777,0.451140871463071,414.5
128,16,58,4994.390625,5034.8421875,True,17,9.88300347352313e-09,264.7,22.18075889640403,38.57726615753165,22.074809857087985,536.3540776279478,2080.6384763406127,0.44953041538737387,560.5420585036302,2220.609936099169,0.46788706582283346,273.7
128,16,59,5034.8421875,5075.293750000001,True,18,8.050281012065406e-09,281.2,22.850491494772918,38.43969519923007,22.820842829361254,564.9922534434779,2173.912174274997,0.4666943295437709,589.9571608797701,2318.237308575186,0.4832730864738413,290.3
128,16,60,5075.29375,5115.7453125,True,23,6.039173018390979e-09,372.8,15.783362119517363,38.30335857884393,15.871790978110312,593.2265836888178,2269.441340357806,0.4831126565760929,612.0999027013454,2389.7053842583723,0.49379818527630487,382.0
128,16,61,5115.745312499999,5156.196875,True,21,7.609645805293757e-09,324.0,22.29216864168393,38.14763069689775,22.326598228559646,625.0654988826341,2357.0325392138275,0.49643675373130247,635.8976331615409,2402.3479435099803,0.5097152545213146,333.3
128,16,62,5156.196875,5196.6484375,True,14,9.049560803916484e-09,214.3,23.885817282426558,37.98241021593185,23.99264270547974,660.1266360249269,2453.0138284510763,0.5139414046790303,665.8864398863784,2494.1424280656092,0.5268060660549301,223.7
128,16,63,5196.6484375,5237.1,True,16,9.650305597117211e-09,249.9,24.656701272959936,37.809942193035795,24.704498931214403,698.5788619724076,2553.68628888836,0.5298657138539803,699.0047910003127,2555.9149832905523,0.544665793683917,258.7
128,16,64,5237.1,5277.551562500001,True,17,9.918167538232128e-09,268.9,25.441376432027596,37.61707744820342,25.447279268632883,736.8461169979525,2651.740003086985,0.5480896997887008,733.150912574672,2691.140390601014,0.5608089457134271,277.8
128,16,65,5277.5515625,5318.003125,True,18,1.1698025532859683e-08,301.3,19.211631766950177,37.42307320862892,19.228007266548275,766.4114448492683,2756.1948190934168,0.5681193312112587,765.2671048159334,2820.3543133752355,0.5775294644916329,310.5
128,16,66,5318.003124999999,5358.4546875,True,17,1.03899374080128e-08,261.4,23.858553509342073,37.21114677358628,24.08781359631007,802.2166243835045,2862.776399220518,0.5883785197557736,797.2030479654109,2951.8482411381415,0.5959537360628597,270.3
128,16,67,5358.4546875,5398.90625,True,17,8.964960155477404e-09,260.3,27.323241959020805,36.99282520045699,27.62903519752058,843.4811221258656,2971.2322873945327,0.6008168575378919,832.500071352051,3056.423920482019,0.6109175966339877,269.2
128,16,68,5398.90625,5439.3578125,True,28,4.723930292386714e-09,434.8,10.79735782351321,36.76737900323701,10.920552242357218,864.2648236090906,3083.258490288905,0.6169222690049353,852.6618020824869,3164.3879134502754,0.6308933849522129,444.3
128,16,69,5439.3578125,5479.809375000001,True,20,6.8301850183617586e-09,319.2,23.6643527192264,36.525919516378735,23.761246090714394,894.1111854364152,3198.376973770618,0.6369073825594623,889.3049145554244,3269.626216389972,0.6485365771863316,328.3
128,16,70,5479.809375,5520.2609375,True,21,7.362103642219449e-09,321.6,25.407318843768678,36.283323391955946,25.570204481510928,934.2586782506714,3312.9763970752915,0.6526086310058021,926.3874646800261,3375.7150170076056,0.6652264659668672,330.3
128,16,71,5520.260937499999,5560.7125,True,20,6.561102255507116e-09,289.7,21.054220653057953,36.02479251057389,21.209480263053138,962.7549361036927,3437.6067386848463,0.6760193617056931,961.6949730038584,3467.9237033790837,0.6817201642034219,298.8
128,16,72,5560.7125,5601.1640625,True,16,7.266026194796718e-09,242.3,20.834025125662237,35.76147885834757,21.11202609236784,997.3279572999445,3561.4466240497836,0.6950368670359253,997.7826604628319,3548.108890463844,0.7017859749012256,251.2
128,16,73,5601.1640625,5641.615625,True,14,9.567117570904216e-09,214.1,27.000076372805992,35.48015567801599,27.293976050728475,1039.3175880927004,3689.700266242068,0.7128595630997714,1036.451553717768,3622.0212583295006,0.7194091262931537,223.4
128,16,74,5641.615625,5682.067187500001,True,14,1.0829591446563302e-08,215.6,28.761885239425133,35.178624739501174,29.034710306554246,1092.0583237508197,3820.0288534756905,0.7275088418447068,1081.0493967549633,3735.9347027868957,0.7390417553576247,224.6
128,16,75,5682.0671875,5722.51875,True,15,1.0133433477425577e-08,226.1,24.2292968416411,34.87577670946962,24.502041831055976,1123.3694962187144,3965.3379329936015,0.7445781613957814,1116.0554945066165,3844.7788926585945,0.7595268998226851,235.0
128,16,76,5722.518749999999,5762.9703125,True,15,9.768168549129804e-09,230.1,26.635506360861427,34.556682340991074,26.911584621103657,1170.3262839947683,4100.917645429838,0.7623976413657709,1158.0645965790097,3956.9807004858376,0.7787488968078806,239.1
128,16,77,5762.9703125,5803.421875,True,19,7.354838256299229e-09,263.4,22.463782171117593,34.274952050646235,22.541549916965664,1207.6647065871953,4239.548352796739,0.7814107278492979,1193.1650106323773,4069.1726557013158,0.7989547885814685,272.5
128,16,78,5803.421875,5843.8734375,True,22,6.723096243177317e-09,360.9,23.63627351830622,33.94794735801199,23.850766325324457,1254.5079483597021,4380.7053792833285,0.7980347623292305,1226.1466419278975,4240.031765604421,0.8171311415456212,370.9
128,16,79,5843.8734375,5884.325000000001,True,27,5.4685428651509394e-09,461.2,21.374205363420273,33.60813485001124,21.537340699353535,1289.3530532423229,4544.85984683109,0.8175514513190583,1258.1783982099068,4404.699871620405,0.8366824764840728,471.1
128,16,80,5884.325,5924.7765625,True,34,4.201184162173389e-09,623.9,13.081695363439394,33.266062664753626,13.196962664110856,1315.5404060827323,4671.993297562035,0.8350379390378859,1287.2330538718302,4523.706176742612,0.8541853284791817,633.8
128,16,81,5924.776562499999,5965.228125,True,14,8.273147061417553e-09,252.8,26.65090797293601,32.90485315094305,26.865569562346536,1358.1657014746752,4823.743027638782,0.8527023831329111,1321.2632511392997,4641.143847899758,0.8802068323354936,263.0
128,16,82,5965.228125,6005.6796875,True,18,7.807069932208258e-09,311.8,22.714234758634433,32.54014727271226,22.959628676602506,1397.2641262680554,4967.65437325192,0.8759895346558658,1351.3257953883908,4792.864601760353,0.905499968345276,321.6
128,16,83,6005.6796875,6046.13125,True,17,8.435436548489234e-09,303.9,25.3554800841016,32.14238541472214,25.60520072967165,1433.343852325038,5136.537322751344,0.8993907571311077,1393.9341371419687,4943.858296737598,0.9248372911341285,313.8
128,16,84,6046.13125,6086.582812500001,True,16,8.698550312374795e-09,284.4,25.70182340264182,31.70749102136261,25.90274253080338,1479.0358767863836,5297.661914986643,0.9158866041022728,1433.5294208255646,5042.965525625951,0.9518901295315352,293.5
128,16,85,6086.5828125,6127.034375,True,15,1.082887238835202e-08,273.8,26.252665025285893,31.269822192616203,26.544046588639958,1522.0978237693998,5462.0524697739975,0.9302147453768006,1473.6879115853228,5170.215811952619,0.9773155489229551,283.5
128,16,86,6127.034374999999,6167.4859375,True,16,1.0415821591625967e-08,275.1,25.84793360275306,30.857496184396815,26.142319719099305,1566.0797875579674,5607.643588381464,0.9438913735876631,1521.4857852102525,5298.265178482607,0.9960923610107808,285.2
128,16,87,6167.4859375,6207.9375,True,12,1.084719392357068e-08,220.1,25.195781132300255,30.44885674788045,25.488856073934585,1607.0640942821228,5741.775034598592,0.9652763520377194,1573.1513491940348,5439.216979615657,1.0152494861676575,229.8
128,16,88,6207.9375,6248.3890625,True,11,1.0414026307070437e-08,186.4,24.17362012022295,30.028498100177714,24.527432678752348,1646.3504334089835,5890.173268619907,0.9944777402962901,1621.3105808754094,5585.147115917851,1.0399826143303037,196.5
128,16,89,6248.3890625,6288.840625000001,True,24,7.522958732081382e-09,414.8,18.66058398601922,29.599083104184132,19.031281237460007,1674.4104087640608,6062.760346155348,1.0155387453040232,1663.9983955473986,5742.348530075435,1.0559582375865781,424.6
128,16,90,6288.840625,6329.2921875,True,14,9.260694207448928e-09,248.3,24.637584319714968,29.169619351410603,25.054460902481424,1710.9435492852824,6238.318745682569,1.0351636382794904,1716.7350524620274,5913.265023997507,1.075852691339585,257.5
128,16,91,6329.292187499999,6369.74375,True,14,8.36606078556137e-09,238.8,24.458680510520026,28.719655302751335,24.88240894945193,1753.721559899276,6416.982588189746,1.055019971742427,1769.8364200626315,6087.398348850193,1.0963176781134538,249.2
128,16,92,6369.74375,6410.1953125,True,17,7.943860054931109e-09,300.1,23.378484250144993,28.26478549476974,23.81242910354331,1784.5304069783765,6598.669527024935,1.0700159804526155,1815.3597508288897,6251.403072947225,1.114191372821094,310.1
128,16,93,6410.1953125,6450.646875,True,13,8.62005485553474e-09,218.3,23.221973967423537,27.799605183474796,23.72142200977123,1816.5038886295406,6808.261542086414,1.0924682571739064,1858.5517785030988,6420.752703450816,1.1360849757161284,228.1
128,16,94,6450.646875,6491.098437500001,True,19,7.875858169877842e-09,301.2,21.451635678614522,27.33581642291938,21.828756723607512,1853.4587178505433,7029.481373523542,1.117497881341134,1902.7323968351268,6586.689911757915,1.1541443549028667,311.4
128,16,95,6491.0984375,6531.55,True,12,9.6655508477515e-09,201.9,23.161928069271198,26.87215184326419,23.663398505391342,1896.7153209834464,7220.837809509494,1.1346931148199721,1946.8261975452847,6685.122542332194,1.1669879440289672,212.5
128,16,96,6531.55,6572.001562500001,True,14,8.025070000767805e-09,234.0,22.114468443325208,26.39602621380277,22.576142345201333,1929.645529144409,7415.222540875136,1.1528179135814054,1997.0341796095852,6909.037105117787,1.1888735708254252,243.3
128,16,97,6572.0015625,6612.453125,True,15,6.366768704649256e-09,235.2,21.106333332571836,25.91793357052552,21.532507243648524,1978.7810354919202,7612.503098656526,1.181163692189957,2039.6698861243863,7119.022450099371,1.2107944476236963,245.2
128,16,98,6612.453125,6652.9046875,True,15,6.0857633658385166e-09,233.9,19.941941977172917,25.42997791508128,20.370507116894032,2015.7724390592193,7812.506114004715,1.204713700074203,2078.5714780961653,7335.094760910108,1.231119218547634,244.1
128,16,99,6652.9046875,6693.356250000001,True,15,7.517470101659698e-09,251.6,20.918917851815877,24.935463034353234,21.377053270356328,2066.491928514125,7982.722686272006,1.2333340812313436,2125.44096462085,7529.687141650957,1.2521435286525495,262.2
128,16,100,6693.35625,6733.8078125,True,17,7.320059227705553e-09,292.2,19.710661943062036,24.442849266840483,20.156151657886312,2121.3489426977785,8156.4751858640775,1.2480769037990225,2172.039722220518,7736.883187529157,1.2743557545498978,301.5
128,16,101,6733.8078125,6774.259375000001,True,16,6.769963819461008e-09,251.6,18.677767000113477,23.946242766008652,18.97712656960948,2188.138611736008,8362.553243527125,1.2700718315160482,2222.49618922001,7946.691309851121,1.294772727137343,262.0
128,16,102,6774.259375,6814.7109375,True,34,5.545332997926051e-09,599.7,16.44071869478836,23.448520496842207,16.741392718017778,2238.3084243321036,8592.627834021436,1.2859837618432457,2257.7734422126878,8143.835924264569,1.306623676571514,609.4
128,16,103,6814.7109375,6855.1625,True,15,8.024947166351694e-09,248.6,18.870736136420874,22.94938939243707,19.14630074645629,2288.6852259232455,8852.522250115531,1.3022248040469586,2298.974015581635,8298.476537417693,1.3188639363522632,259.4
128,16,104,6855.1625,6895.614062500001,True,15,7.1502989984938916e-09,248.4,18.132352357241643,22.446042614738815,18.374127414290342,2315.3813336901267,9068.177548522528,1.31751737263755,2351.810895584194,8495.32952727339,1.3334031997191826,258.7
