tag,width,depth,q,mode,seed,column,direction,component,unit,exponent,n_checkpoints
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,forward,y,um,2.07904,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,forward,tx,mrad,0.923929,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,forward,ty,mrad,1.04715,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,forward,max_xy,um,2.01129,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,backward,x,um,1.57939,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,backward,y,um,1.72974,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,backward,tx,mrad,0.614359,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,backward,ty,mrad,0.597246,45
w128_d2_q04_data_s1,128,2,4,data,1,1 mm,backward,max_xy,um,1.59929,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,forward,x,um,2.33491,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,forward,y,um,2.00362,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,forward,tx,mrad,1.28485,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,forward,ty,mrad,0.852563,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,forward,max_xy,um,2.30439,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,backward,x,um,1.78754,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,backward,y,um,1.75501,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,backward,tx,mrad,0.596104,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,backward,ty,mrad,0.704314,45
w128_d2_q04_data_s1,128,2,4,data,1,10 mm,backward,max_xy,um,1.80398,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,forward,x,um,2.28306,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,forward,y,um,1.97001,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,forward,tx,mrad,1.22673,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,forward,ty,mrad,0.905725,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,forward,max_xy,um,2.22,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,backward,x,um,1.84392,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,backward,y,um,1.8135,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,backward,tx,mrad,0.664222,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,backward,ty,mrad,0.579485,45
w128_d2_q04_data_s1,128,2,4,data,1,100 mm,backward,max_xy,um,1.8725,45
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,forward,x,um,1.71585,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,forward,y,um,1.76721,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,forward,tx,mrad,1.06162,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,forward,ty,mrad,0.599642,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,forward,max_xy,um,1.75456,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,backward,x,um,1.90213,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,backward,y,um,1.87338,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,backward,tx,mrad,0.750574,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,backward,ty,mrad,0.699852,50
w128_d2_q04_data_s1,128,2,4,data,1,1000 mm,backward,max_xy,um,1.91291,50
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,forward,x,um,2.20195,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,forward,y,um,2.71738,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,forward,tx,mrad,1.29915,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,forward,ty,mrad,1.72152,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,forward,max_xy,um,2.20195,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,backward,x,um,1.74096,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,backward,y,um,1.95227,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,backward,tx,mrad,0.735691,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,backward,ty,mrad,0.96322,46
w128_d2_q04_data_s2,128,2,4,data,2,0.1 mm,backward,max_xy,um,1.75167,46
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,forward,x,um,1.9684,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,forward,y,um,2.5449,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,forward,tx,mrad,1.09038,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,forward,ty,mrad,1.37574,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,forward,max_xy,um,1.9684,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,backward,x,um,1.87903,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,backward,y,um,2.05242,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,backward,tx,mrad,0.728903,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,backward,ty,mrad,0.884094,45
w128_d2_q04_data_s2,128,2,4,data,2,1 mm,backward,max_xy,um,1.85742,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,forward,x,um,1.9705,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,forward,y,um,2.19141,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,forward,tx,mrad,1.12267,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,forward,ty,mrad,1.04202,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,forward,max_xy,um,1.96541,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,backward,x,um,2.19004,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,backward,y,um,1.73488,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,backward,tx,mrad,1.23507,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,backward,ty,mrad,0.628022,45
w128_d2_q04_data_s2,128,2,4,data,2,10 mm,backward,max_xy,um,2.11946,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,forward,x,um,2.08656,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,forward,y,um,2.10747,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,forward,tx,mrad,1.00711,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,forward,ty,mrad,0.841791,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,forward,max_xy,um,2.01729,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,backward,x,um,1.97682,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,backward,y,um,2.03314,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,backward,tx,mrad,0.895939,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,backward,ty,mrad,0.725698,45
w128_d2_q04_data_s2,128,2,4,data,2,100 mm,backward,max_xy,um,2.06413,45
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,forward,x,um,1.22483,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,forward,y,um,1.81599,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,forward,tx,mrad,0.767437,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,forward,ty,mrad,0.673838,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,forward,max_xy,um,1.35463,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,backward,x,um,1.50842,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,backward,y,um,1.7209,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,backward,tx,mrad,0.580868,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,backward,ty,mrad,0.359526,50
w128_d2_q04_data_s2,128,2,4,data,2,1000 mm,backward,max_xy,um,1.5525,50
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,forward,x,um,2.42346,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,forward,y,um,2.34109,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,forward,tx,mrad,1.34427,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,forward,ty,mrad,1.21567,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,forward,max_xy,um,2.42346,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,backward,x,um,2.31704,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,backward,y,um,2.31989,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,backward,tx,mrad,1.25793,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,backward,ty,mrad,1.33832,46
w128_d2_q04_physics_s0,128,2,4,physics,0,0.1 mm,backward,max_xy,um,2.31704,46
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,forward,x,um,2.44245,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,forward,y,um,2.32908,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,forward,tx,mrad,1.33298,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,forward,ty,mrad,1.20974,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,forward,max_xy,um,2.44245,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,backward,x,um,2.32013,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,backward,y,um,2.32583,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,backward,tx,mrad,1.22957,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,backward,ty,mrad,1.34538,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1 mm,backward,max_xy,um,2.32013,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,forward,x,um,2.45313,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,forward,y,um,2.35957,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,forward,tx,mrad,1.37965,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,forward,ty,mrad,1.20956,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,forward,max_xy,um,2.45313,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,backward,x,um,2.31102,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,backward,y,um,2.29115,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,backward,tx,mrad,1.23838,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,backward,ty,mrad,1.3109,45
w128_d2_q04_physics_s0,128,2,4,physics,0,10 mm,backward,max_xy,um,2.31102,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,forward,x,um,2.3786,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,forward,y,um,2.36233,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,forward,tx,mrad,1.32031,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,forward,ty,mrad,1.18179,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,forward,max_xy,um,2.35974,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,backward,x,um,2.08812,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,backward,y,um,2.18233,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,backward,tx,mrad,0.7691,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,backward,ty,mrad,0.977775,45
w128_d2_q04_physics_s0,128,2,4,physics,0,100 mm,backward,max_xy,um,2.06778,45
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,forward,x,um,1.21216,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,forward,y,um,1.48941,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,forward,tx,mrad,0.715294,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,forward,ty,mrad,0.835753,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,forward,max_xy,um,1.25923,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,backward,x,um,1.17468,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,backward,y,um,1.01811,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,backward,tx,mrad,1.04019,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,backward,ty,mrad,0.801007,50
w128_d2_q04_physics_s0,128,2,4,physics,0,1000 mm,backward,max_xy,um,1.19574,50
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,forward,x,um,2.40268,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,forward,y,um,2.05409,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,forward,tx,mrad,1.30633,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,forward,ty,mrad,0.939862,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,forward,max_xy,um,2.40268,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,backward,x,um,2.39872,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,backward,y,um,2.03267,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,backward,tx,mrad,1.36846,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,backward,ty,mrad,1.15313,46
w128_d2_q04_physics_s1,128,2,4,physics,1,0.1 mm,backward,max_xy,um,2.39872,46
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,forward,x,um,2.39911,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,forward,y,um,2.00378,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,forward,tx,mrad,1.27552,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,forward,ty,mrad,0.822819,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,forward,max_xy,um,2.39911,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,backward,x,um,2.3925,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,backward,y,um,2.07477,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,backward,tx,mrad,1.33074,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,backward,ty,mrad,1.19821,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1 mm,backward,max_xy,um,2.39122,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,forward,x,um,2.41174,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,forward,y,um,2.00676,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,forward,tx,mrad,1.31922,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,forward,ty,mrad,0.792131,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,forward,max_xy,um,2.41174,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,backward,x,um,2.37988,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,backward,y,um,2.04199,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,backward,tx,mrad,1.33706,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,backward,ty,mrad,1.12527,45
w128_d2_q04_physics_s1,128,2,4,physics,1,10 mm,backward,max_xy,um,2.37292,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,forward,x,um,2.35505,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,forward,y,um,1.87908,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,forward,tx,mrad,1.18696,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,forward,ty,mrad,0.500085,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,forward,max_xy,um,2.31209,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,backward,x,um,2.06229,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,backward,y,um,2.10314,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,backward,tx,mrad,0.934508,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,backward,ty,mrad,0.90662,45
w128_d2_q04_physics_s1,128,2,4,physics,1,100 mm,backward,max_xy,um,2.04839,45
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,forward,x,um,1.20661,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,forward,y,um,0.904153,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,forward,tx,mrad,0.562299,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,forward,ty,mrad,0.805423,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,forward,max_xy,um,1.18065,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,backward,x,um,0.798953,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,backward,y,um,1.54423,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,backward,tx,mrad,0.813738,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,backward,ty,mrad,0.486833,50
w128_d2_q04_physics_s1,128,2,4,physics,1,1000 mm,backward,max_xy,um,0.868779,50
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,forward,x,um,2.45238,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,forward,y,um,2.1009,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,forward,tx,mrad,1.36877,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,forward,ty,mrad,0.928936,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,forward,max_xy,um,2.45238,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,backward,x,um,2.38355,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,backward,y,um,2.57775,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,backward,tx,mrad,1.34395,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,backward,ty,mrad,1.78748,46
w128_d2_q04_physics_s2,128,2,4,physics,2,0.1 mm,backward,max_xy,um,2.38355,46
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,forward,x,um,2.44633,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,forward,y,um,2.11183,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,forward,tx,mrad,1.3512,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,forward,ty,mrad,0.927108,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,forward,max_xy,um,2.44633,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,backward,x,um,2.38491,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,backward,y,um,2.52686,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,backward,tx,mrad,1.33922,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,backward,ty,mrad,1.80545,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1 mm,backward,max_xy,um,2.38491,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,forward,x,um,2.4544,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,forward,y,um,2.1244,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,forward,tx,mrad,1.37694,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,forward,ty,mrad,0.952036,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,forward,max_xy,um,2.4544,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,backward,x,um,2.39171,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,backward,y,um,2.46939,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,backward,tx,mrad,1.34725,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,backward,ty,mrad,1.68698,45
w128_d2_q04_physics_s2,128,2,4,physics,2,10 mm,backward,max_xy,um,2.39171,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,forward,x,um,2.14434,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,forward,y,um,1.85518,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,forward,tx,mrad,1.15635,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,forward,ty,mrad,0.572806,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,forward,max_xy,um,2.15311,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,backward,x,um,1.95931,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,backward,y,um,1.4237,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,backward,tx,mrad,0.865421,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,backward,ty,mrad,0.456072,45
w128_d2_q04_physics_s2,128,2,4,physics,2,100 mm,backward,max_xy,um,1.90693,45
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,forward,x,um,1.18873,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,forward,y,um,0.728335,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,forward,tx,mrad,0.381268,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,forward,ty,mrad,1.10452,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,forward,max_xy,um,1.23714,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,backward,x,um,0.734543,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,backward,y,um,1.10502,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,backward,tx,mrad,0.850428,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,backward,ty,mrad,0.807052,50
w128_d2_q04_physics_s2,128,2,4,physics,2,1000 mm,backward,max_xy,um,0.701604,50
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,forward,x,um,2.24963,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,forward,y,um,2.28418,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,forward,tx,mrad,1.14071,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,forward,ty,mrad,1.16034,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,forward,max_xy,um,2.24963,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,backward,x,um,1.99499,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,backward,y,um,2.10244,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,backward,tx,mrad,1.04995,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,backward,ty,mrad,1.18342,46
w128_d2_q06_data_s0,128,2,6,data,0,0.1 mm,backward,max_xy,um,2.02198,46
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,forward,x,um,1.86774,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,forward,y,um,2.20754,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,forward,tx,mrad,0.781234,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,forward,ty,mrad,1.06146,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,forward,max_xy,um,1.87369,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,backward,x,um,1.75556,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,backward,y,um,1.89473,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,backward,tx,mrad,0.931042,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,backward,ty,mrad,0.880408,45
w128_d2_q06_data_s0,128,2,6,data,0,1 mm,backward,max_xy,um,1.77338,45
w128_d2_q06_data_s0,128,2,6,data,0,10 mm,forward,x,um,2.21325,45
w128_d2_q06_data_s0,128,2,6,data,0,10 mm,forward,y,um,2.15234,45
