tag,width,depth,q,mode,seed,stratum,direction,component,unit,median_abs,p95_abs,mean,rms,n
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,all,ty,mrad,2.88017e-05,0.000444639,6.22108e-06,0.000270382,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,all,max_xy,um,1.81298e-05,0.000148137,3.92446e-05,6.9429e-05,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,forward,x,um,1.76768e-05,0.000134702,2.4014e-06,6.39973e-05,1017
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,forward,y,um,6.03171e-06,5.33606e-05,-1.94706e-06,2.43358e-05,1017
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,forward,tx,mrad,0.00270624,0.0153109,0.000933643,0.00735121,1017
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,forward,ty,mrad,2.7367e-05,0.000370572,1.21931e-05,0.000229758,1017
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,forward,max_xy,um,1.77416e-05,0.000135208,3.74805e-05,6.422e-05,1017
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,backward,x,um,1.81037e-05,0.000156709,-2.08407e-07,7.42399e-05,983
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,backward,y,um,5.64637e-06,5.97153e-05,-1.97174e-06,2.75006e-05,983
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,backward,tx,mrad,0.00227442,0.012197,-0.000482971,0.00597563,983
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,backward,ty,mrad,3.01089e-05,0.000553137,4.24947e-08,0.0003068,983
w64_d4_q18_physics_s2,64,4,18,physics,2,0.05-0.2 mm,backward,max_xy,um,1.88924e-05,0.000156709,4.10698e-05,7.44355e-05,983
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,all,x,um,0.00182815,0.0151376,-0.000162669,0.0072308,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,all,y,um,0.000667593,0.0059225,-0.000152744,0.00281207,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,all,tx,mrad,0.0246073,0.149145,0.000811973,0.0663804,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,all,ty,mrad,0.000299782,0.00432547,0.000245465,0.00324968,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,all,max_xy,um,0.00185167,0.0152657,0.00404081,0.00728456,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,forward,x,um,0.00185745,0.0135948,-0.000144705,0.00670849,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,forward,y,um,0.00067877,0.00579163,-0.000166111,0.00285196,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,forward,tx,mrad,0.0285525,0.158612,0.00247253,0.069462,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,forward,ty,mrad,0.000277533,0.0033653,0.000224722,0.00251902,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,forward,max_xy,um,0.00188211,0.0139214,0.00389413,0.00680038,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,backward,x,um,0.00175988,0.0172148,-0.000180632,0.00771784,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,backward,y,um,0.000654334,0.00612259,-0.000139377,0.00277161,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,backward,tx,mrad,0.0220413,0.141046,-0.000848589,0.0631487,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,backward,ty,mrad,0.000322742,0.00538494,0.000266207,0.00384387,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,0.5-2 mm,backward,max_xy,um,0.00180027,0.0172148,0.00418749,0.00773851,1000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,all,x,um,0.191934,1.35195,0.0172793,0.685761,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,all,y,um,0.0650787,0.568408,-0.0297891,0.269474,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,all,tx,mrad,0.179905,0.939859,-0.0156513,0.492485,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,all,ty,mrad,0.00299027,0.0406491,1.89544e-05,0.0272514,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,all,max_xy,um,0.194462,1.39667,0.39524,0.692082,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,forward,x,um,0.193262,1.25832,-0.0145766,0.714194,994
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,forward,y,um,0.0707904,0.662808,-0.0306819,0.316758,994
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,forward,tx,mrad,0.199858,1.08981,-0.00868229,0.560172,994
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,forward,ty,mrad,0.00301012,0.0323462,-0.00157477,0.0203971,994
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,forward,max_xy,um,0.196658,1.3249,0.402446,0.724553,994
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,backward,x,um,0.191696,1.4134,0.0487551,0.656459,1006
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,backward,y,um,0.0605333,0.466598,-0.028907,0.212667,1006
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,backward,tx,mrad,0.161438,0.840118,-0.0225372,0.414899,1006
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,backward,ty,mrad,0.00296201,0.0466396,0.00159367,0.0326396,1006
w64_d4_q18_physics_s2,64,4,18,physics,2,5-20 mm,backward,max_xy,um,0.193328,1.4134,0.388119,0.658428,1006
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,all,x,um,15.6291,97.6765,-1.89429,50.9175,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,all,y,um,4.34904,38.4409,-1.40341,18.0669,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,all,tx,mrad,0.10325,0.863218,-0.0785127,1.38696,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,all,ty,mrad,0.026251,0.301106,0.00863498,0.194709,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,all,max_xy,um,16.7924,100.49,29.8173,51.7431,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,forward,x,um,14.1709,83.3451,-2.52985,46.7161,968
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,forward,y,um,7.25441,43.598,-2.3524,20.322,968
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,forward,tx,mrad,0.0943353,1.29002,-0.198009,1.90817,968
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,forward,ty,mrad,0.0292013,0.296141,-0.000732754,0.16099,968
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,forward,max_xy,um,16.0953,84.3475,27.6088,47.9231,968
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,backward,x,um,17.0972,110.237,-1.29814,54.5652,1032
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,backward,y,um,2.82301,30.9259,-0.513267,15.6592,1032
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,backward,tx,mrad,0.115359,0.708327,0.0335731,0.559201,1032
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,backward,ty,mrad,0.0242851,0.298144,0.0174218,0.221725,1032
w64_d4_q18_physics_s2,64,4,18,physics,2,50-200 mm,backward,max_xy,um,17.1661,111.436,31.8889,55.0859,1032
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,all,x,um,241.777,2770.13,-43.4675,1820.37,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,all,y,um,106.944,1107.79,14.1043,729.517,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,all,tx,mrad,0.268845,3.02562,0.0597987,1.71295,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,all,ty,mrad,0.106611,1.92036,0.017716,0.987932,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,all,max_xy,um,282.2,3030.69,765.039,1861.1,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,forward,x,um,241.635,2793.48,-108.839,2036.81,988
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,forward,y,um,116.897,1261.52,-20.3306,779.157,988
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,forward,tx,mrad,0.269813,3.44761,-0.00341729,1.925,988
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,forward,ty,mrad,0.117936,2.04629,0.0674425,1.13372,988
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,forward,max_xy,um,275.207,3094.41,819.147,2079.37,988
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,backward,x,um,241.777,2604.86,20.354,1580.72,1012
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,backward,y,um,99.8406,949.187,47.7227,677.555,1012
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,backward,tx,mrad,0.266108,2.50035,0.121516,1.47684,1012
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,backward,ty,mrad,0.0954147,1.81018,-0.0308312,0.821002,1012
w64_d4_q18_physics_s2,64,4,18,physics,2,500-2000 mm,backward,max_xy,um,289.868,2892.69,712.215,1619.87,1012
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,all,x,um,667.39,8142.06,-147.159,5660.53,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,all,y,um,272.217,3616.87,129.41,2550.52,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,all,tx,mrad,0.192212,2.88701,0.123941,1.93575,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,all,ty,mrad,0.0683554,1.18207,-0.0418786,0.85138,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,all,max_xy,um,769.52,9557.38,2256.14,5880.74,2000
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,forward,x,um,665.172,7426.43,-87.7297,4493.82,1001
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,forward,y,um,342.867,2913.77,24.5017,2129.12,1001
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,forward,tx,mrad,0.179272,2.96891,0.0930326,1.66851,1001
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,forward,ty,mrad,0.0707943,1.08659,-0.0305815,0.854797,1001
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,forward,max_xy,um,783.588,7679.65,2029.74,4603.62,1001
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,backward,x,um,670.483,9135.8,-206.707,6626.65,999
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,backward,y,um,240.786,4551.74,234.529,2912.23,999
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,backward,tx,mrad,0.199369,2.86883,0.154911,2.17076,999
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,backward,ty,mrad,0.0655196,1.36165,-0.0531984,0.847942,999
w64_d4_q18_physics_s2,64,4,18,physics,2,full crossing,backward,max_xy,um,751.29,10505.9,2482.99,6928.18,999
w64_d4_q20_data_s0,64,4,20,data,0,all,all,x,um,0.190413,12304.6,5.8446,10389.1,12000
w64_d4_q20_data_s0,64,4,20,data,0,all,all,y,um,0.0610067,5624.01,-1.39516,7234.17,12000
w64_d4_q20_data_s0,64,4,20,data,0,all,all,tx,mrad,0.0173042,7.5601,0.0535971,5.4523,12000
w64_d4_q20_data_s0,64,4,20,data,0,all,all,ty,mrad,0.00461624,2.62014,-0.0767836,2.29269,12000
w64_d4_q20_data_s0,64,4,20,data,0,all,all,max_xy,um,0.238899,14645.5,2810.97,11599.6,12000
w64_d4_q20_data_s0,64,4,20,data,0,all,forward,x,um,0.180922,13411.2,274.083,10272.4,5968
w64_d4_q20_data_s0,64,4,20,data,0,all,forward,y,um,0.0468888,4036.34,-81.1317,4437.53,5968
w64_d4_q20_data_s0,64,4,20,data,0,all,forward,tx,mrad,0.0158305,8.18619,-0.0885737,5.76716,5968
w64_d4_q20_data_s0,64,4,20,data,0,all,forward,ty,mrad,0.00368332,2.61392,-0.0152653,2.34585,5968
w64_d4_q20_data_s0,64,4,20,data,0,all,forward,max_xy,um,0.221664,14649.4,2603.46,10597.8,5968
w64_d4_q20_data_s0,64,4,20,data,0,all,backward,x,um,0.195852,10778.1,-259.548,10503.4,6032
w64_d4_q20_data_s0,64,4,20,data,0,all,backward,y,um,0.0704947,7983.27,77.4954,9199.37,6032
w64_d4_q20_data_s0,64,4,20,data,0,all,backward,tx,mrad,0.0185709,6.93496,0.194259,5.12177,6032
w64_d4_q20_data_s0,64,4,20,data,0,all,backward,ty,mrad,0.00604078,2.65958,-0.137649,2.23885,6032
w64_d4_q20_data_s0,64,4,20,data,0,all,backward,max_xy,um,0.263955,14631.8,3016.28,12512.2,6032
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,all,x,um,2.7138e-06,5.07496e-05,-3.16176e-07,3.32765e-05,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,all,y,um,6.77801e-07,2.78867e-05,2.18813e-07,1.73502e-05,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,all,tx,mrad,0.000149102,0.0170218,0.000712031,0.00739648,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,all,ty,mrad,1.49148e-05,0.000504323,8.33402e-06,0.000277463,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,all,max_xy,um,3.32577e-06,5.66162e-05,1.33013e-05,3.55935e-05,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,forward,x,um,2.94585e-06,5.2038e-05,-1.06739e-06,3.27801e-05,1017
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,forward,y,um,6.33463e-07,2.55752e-05,4.93083e-07,1.76498e-05,1017
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,forward,tx,mrad,0.00015614,0.0168408,0.000990211,0.00727996,1017
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,forward,ty,mrad,1.2202e-05,0.000445369,1.31956e-05,0.000270232,1017
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,forward,max_xy,um,3.35689e-06,5.49457e-05,1.3185e-05,3.54362e-05,1017
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,backward,x,um,2.5358e-06,4.95377e-05,4.61017e-07,3.37824e-05,983
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,backward,y,um,7.16312e-07,3.47786e-05,-6.49439e-08,1.70348e-05,983
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,backward,tx,mrad,0.000136278,0.0174043,0.00042423,0.00751513,983
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,backward,ty,mrad,1.73107e-05,0.000567201,3.30431e-06,0.000284752,983
w64_d4_q20_data_s0,64,4,20,data,0,0.05-0.2 mm,backward,max_xy,um,3.23143e-06,5.8544e-05,1.34215e-05,3.57556e-05,983
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,all,x,um,0.000164406,0.00414047,-0.000168266,0.00278375,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,all,y,um,6.26379e-05,0.00242158,-1.52749e-05,0.00189289,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,all,tx,mrad,0.000373717,0.0357993,0.00171034,0.0397199,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,all,ty,mrad,0.000137786,0.00431273,0.000164558,0.00268757,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,all,max_xy,um,0.000216795,0.00473562,0.00110239,0.00313801,2000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,forward,x,um,0.000154513,0.00402717,-4.15017e-05,0.00253638,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,forward,y,um,5.59269e-05,0.00228702,9.74876e-05,0.0016434,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,forward,tx,mrad,0.000344559,0.0202222,0.00193639,0.0282971,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,forward,ty,mrad,0.000118523,0.0038884,0.000155183,0.00256286,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,forward,max_xy,um,0.000208741,0.00429521,0.000997031,0.00275797,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,backward,x,um,0.000174634,0.00437161,-0.000295031,0.00301087,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,backward,y,um,7.00696e-05,0.00253999,-0.000128037,0.00211313,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,backward,tx,mrad,0.000398597,0.0519817,0.00148428,0.0485244,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,backward,ty,mrad,0.000157454,0.00490133,0.000173933,0.00280675,1000
w64_d4_q20_data_s0,64,4,20,data,0,0.5-2 mm,backward,max_xy,um,0.000232367,0.00535379,0.00120775,0.00347675,1000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,all,x,um,0.0189891,0.420088,-0.0141758,0.305421,2000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,all,y,um,0.00670752,0.22107,-0.0083637,0.154172,2000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,all,tx,mrad,0.00358872,0.0836739,-0.00789575,0.147976,2000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,all,ty,mrad,0.00136118,0.0387938,0.000131994,0.0224718,2000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,all,max_xy,um,0.0244647,0.49602,0.112561,0.324447,2000
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,forward,x,um,0.018124,0.438596,-0.000347236,0.24818,994
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,forward,y,um,0.00574034,0.234051,-0.00854048,0.159912,994
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,forward,tx,mrad,0.00361908,0.0686625,0.00405183,0.0580709,994
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,forward,ty,mrad,0.00125823,0.0391955,-0.00110443,0.021228,994
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,forward,max_xy,um,0.0232312,0.499492,0.109252,0.264514,994
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,backward,x,um,0.0205336,0.393768,-0.0278394,0.352976,1006
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,backward,y,um,0.00729144,0.215781,-0.00818902,0.148281,1006
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,backward,tx,mrad,0.00352638,0.102817,-0.0197008,0.200501,1006
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,backward,ty,mrad,0.00146837,0.0376312,0.00135367,0.0236366,1006
w64_d4_q20_data_s0,64,4,20,data,0,5-20 mm,backward,max_xy,um,0.0257302,0.466116,0.115829,0.374356,1006
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,all,x,um,1.99647,40.6651,1.14731,29.2938,2000
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,all,y,um,0.712504,24.3867,0.324089,16.4667,2000
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,all,tx,mrad,0.0402142,0.679911,0.0117595,0.397478,2000
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,all,ty,mrad,0.0152624,0.410933,0.00325675,0.23859,2000
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,all,max_xy,um,2.6461,47.1635,11.2718,31.4301,2000
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,forward,x,um,1.95226,44.0381,0.467401,29.5971,968
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,forward,y,um,0.590825,25.7663,0.592171,15.9533,968
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,forward,tx,mrad,0.0395469,0.7305,0.0215684,0.395055,968
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,forward,ty,mrad,0.0147318,0.433311,0.0104698,0.234874,968
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,forward,max_xy,um,2.63333,50.4085,11.8683,31.9308,968
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,backward,x,um,2.00041,37.4799,1.78506,29.0064,1032
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,backward,y,um,0.772434,23.2464,0.0726313,16.9342,1032
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,backward,tx,mrad,0.0405451,0.639309,0.00255885,0.399738,1032
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,backward,ty,mrad,0.0160239,0.372234,-0.00350899,0.242023,1032
w64_d4_q20_data_s0,64,4,20,data,0,50-200 mm,backward,max_xy,um,2.67204,41.4781,10.7123,30.9531,1032
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,all,x,um,431.832,6780.9,-115.065,3508.27,2000
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,all,y,um,75.2705,2472.44,33.0223,1578.32,2000
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,all,tx,mrad,1.20733,10.0124,0.0345123,4.54085,2000
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,all,ty,mrad,0.171377,4.06697,-0.0746185,2.0113,2000
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,all,max_xy,um,495.417,7164.57,1619,3643.64,2000
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,forward,x,um,407.688,7671.35,-218.526,3971.83,988
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,forward,y,um,50.8286,2013.32,9.06951,1106.77,988
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,forward,tx,mrad,1.55723,10.5471,-0.442318,4.65063,988
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,forward,ty,mrad,0.143225,3.83466,0.114936,1.83723,988
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,forward,max_xy,um,441.919,7753.67,1698.47,4010.55,988
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,backward,x,um,460.444,5902.89,-14.0586,2987.09,1012
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,backward,y,um,95.3568,2870,56.407,1930.61,1012
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,backward,tx,mrad,0.903061,9.29583,0.500034,4.43106,1012
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,backward,ty,mrad,0.19972,4.10974,-0.259678,2.1678,1012
w64_d4_q20_data_s0,64,4,20,data,0,500-2000 mm,backward,max_xy,um,530.956,6474.14,1541.41,3245.66,1012
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,all,x,um,4071.94,54430.2,149,25205.1,2000
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,all,y,um,1687.62,38771.3,-41.709,17649.6,2000
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,all,tx,mrad,2.19765,25.0874,0.280784,12.5525,2000
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,all,ty,mrad,0.500623,11.2086,-0.389645,5.23792,2000
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,all,max_xy,um,5659.84,63556.8,15235.4,28178.6,2000
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,forward,x,um,4313.24,52707.3,1849.33,24770,1001
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,forward,y,um,1130.23,24549.5,-493.226,10779.3,1001
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,forward,tx,mrad,2.64742,23.691,-0.119328,13.2965,1001
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,forward,ty,mrad,0.423968,10.7463,-0.213652,5.42436,1001
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,forward,max_xy,um,5410.18,53625.5,13833.9,25568.3,1001
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,backward,x,um,3801.72,57744.9,-1554.73,25633.7,999
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,backward,y,um,2510.56,54027.1,410.712,22521.4,999
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,backward,tx,mrad,1.5128,25.9538,0.681697,11.7599,999
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,backward,ty,mrad,0.548814,11.2151,-0.56599,5.04419,999
w64_d4_q20_data_s0,64,4,20,data,0,full crossing,backward,max_xy,um,5762.87,72735.6,16639.8,30571.4,999
w64_d4_q20_data_s1,64,4,20,data,1,all,all,x,um,0.148024,10549.3,327.092,9867.45,12000
w64_d4_q20_data_s1,64,4,20,data,1,all,all,y,um,0.0579429,6017,130.206,7294.07,12000
w64_d4_q20_data_s1,64,4,20,data,1,all,all,tx,mrad,0.0146726,7.38411,0.0325944,4.50415,12000
w64_d4_q20_data_s1,64,4,20,data,1,all,all,ty,mrad,0.0039,2.57777,-0.0960614,2.27302,12000
w64_d4_q20_data_s1,64,4,20,data,1,all,all,max_xy,um,0.198328,12930.4,2656.06,11336.9,12000
w64_d4_q20_data_s1,64,4,20,data,1,all,forward,x,um,0.166865,10892.9,254.715,8638.97,5968
w64_d4_q20_data_s1,64,4,20,data,1,all,forward,y,um,0.0515077,5000.79,382.874,4742.08,5968
w64_d4_q20_data_s1,64,4,20,data,1,all,forward,tx,mrad,0.0162458,6.29166,-0.0690068,4.11446,5968
w64_d4_q20_data_s1,64,4,20,data,1,all,forward,ty,mrad,0.00351634,2.64613,-0.18509,2.30857,5968
w64_d4_q20_data_s1,64,4,20,data,1,all,forward,max_xy,um,0.211237,12078.6,2298.12,9217.96,5968
w64_d4_q20_data_s1,64,4,20,data,1,all,backward,x,um,0.139541,10154.9,398.701,10948.1,6032
w64_d4_q20_data_s1,64,4,20,data,1,all,backward,y,um,0.0635172,7949.27,-119.781,9142.96,6032
w64_d4_q20_data_s1,64,4,20,data,1,all,backward,tx,mrad,0.0133316,8.59619,0.133118,4.85905,6032
w64_d4_q20_data_s1,64,4,20,data,1,all,backward,ty,mrad,0.00441784,2.52856,-0.00797782,2.23729,6032
w64_d4_q20_data_s1,64,4,20,data,1,all,backward,max_xy,um,0.187505,13846.7,3010.21,13100.4,6032
w64_d4_q20_data_s1,64,4,20,data,1,0.05-0.2 mm,all,x,um,2.46118e-06,6.12451e-05,-4.06903e-07,6.6163e-05,2000
w64_d4_q20_data_s1,64,4,20,data,1,0.05-0.2 mm,all,y,um,8.01425e-07,3.12147e-05,4.29846e-07,1.85481e-05,2000
w64_d4_q20_data_s1,64,4,20,data,1,0.05-0.2 mm,all,tx,mrad,0.000109929,0.0167927,0.00046816,0.00706525,2000
w64_d4_q20_data_s1,64,4,20,data,1,0.05-0.2 mm,all,ty,mrad,1.3062e-05,0.000447403,4.89216e-06,0.00025673,2000
w64_d4_q20_data_s1,64,4,20,data,1,0.05-0.2 mm,all,max_xy,um,3.20934e-06,7.2455e-05,1.76472e-05,6.69325e-05,2000
