tag,width,depth,q,mode,seed,column,direction,component,reference,unit,median_abs,p95_abs,mean,rms,n,n_steps
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,y,fine,um,3193.46,40693.9,211.146,18394.2,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,tx,fine,mrad,6.40451,35.6679,-3.74689,25.6462,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,ty,fine,mrad,1.07072,10.6793,0.60599,5.05004,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,max_xy,fine,um,18492.3,111982,36852.4,91831,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,x,hit,um,17236.1,105395,-6727.12,92265.7,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,y,hit,um,3334.56,44890.8,228.807,19459,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,tx,hit,mrad,6.41388,37.599,-3.68322,26.1465,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,ty,hit,mrad,1.15725,11.4782,0.576186,5.36832,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,all,max_xy,hit,um,18740.2,114894,37595.8,92915.2,1000,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,x,fine,um,17143,137408,-23448.7,120986,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,y,fine,um,1994.54,29487.4,1543.62,13131,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,tx,fine,mrad,6.4902,48.4711,-4.73864,33.0299,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,ty,fine,mrad,0.732374,10.6627,0.867953,4.92302,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,max_xy,fine,um,17877.2,137408,44376,121089,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,x,hit,um,16586.1,153495,-22585.4,122130,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,y,hit,um,2389.85,31734.9,1502.36,15348.8,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,tx,hit,mrad,6.82864,51.9342,-4.4171,33.7691,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,ty,hit,mrad,0.870811,11.7075,0.856477,5.35133,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,forward,max_xy,hit,um,17693.6,153495,45557,122446,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,x,fine,um,17567.9,88069.8,8711.35,45124.8,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,y,fine,um,4246.16,54647.1,-1121.33,22455.9,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,tx,fine,mrad,6.13098,27.7572,-2.75514,14.9826,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,ty,fine,mrad,1.3331,10.6971,0.344027,5.17394,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,max_xy,fine,um,19531.9,90472.5,29328.8,46938.5,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,x,hit,um,18077.9,88895.7,9131.18,45935.8,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,y,hit,um,4576.17,56281.4,-1044.74,22841.2,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,tx,hit,mrad,6.03264,27.849,-2.94933,15.0643,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,ty,hit,mrad,1.33551,11.4214,0.295895,5.38526,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,100 mm,backward,max_xy,hit,um,19608.6,92551.5,29634.7,47679.6,500,52
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,x,fine,um,2223.34,27028.6,-155.49,13962.9,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,y,fine,um,985.121,15163.2,302.911,7704.71,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,tx,fine,mrad,1.06507,11.3307,0.536931,6.0748,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,ty,fine,mrad,0.385373,6.52112,0.225264,3.12883,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,max_xy,fine,um,2572.2,29152.7,7080.33,14861.5,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,x,hit,um,2917.41,29088.5,486.045,14785.5,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,y,hit,um,1360.42,16777.8,320.573,9464.78,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,tx,hit,mrad,1.22616,12.1478,0.600604,6.13185,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,ty,hit,mrad,0.522895,6.79526,0.19546,3.51624,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,all,max_xy,hit,um,3523.17,34501.9,8506.16,16518.9,1000,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,x,fine,um,1935.73,27676.1,889.654,14776.7,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,y,fine,um,1213.67,15163.2,845.084,7388.7,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,tx,fine,mrad,1.06348,10.5024,0.330465,5.45537,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,ty,fine,mrad,0.406583,5.56897,0.259527,2.99201,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,max_xy,fine,um,2455.51,27676.1,7343.93,15165.2,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,x,hit,um,3449.09,36088.7,1752.89,16526,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,y,hit,um,1774.5,16989.4,803.82,10379.3,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,tx,hit,mrad,1.3281,13.3809,0.652004,5.85976,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,ty,hit,mrad,0.53425,6.14026,0.248051,3.48648,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,forward,max_xy,hit,um,4133.44,38450.1,9696.71,18295.7,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,x,fine,um,2519.22,23850.9,-1200.64,13098.8,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,y,fine,um,761.348,14216.1,-239.262,8008.27,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,tx,fine,mrad,1.0678,12.6086,0.743397,6.63667,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,ty,fine,mrad,0.361796,7.57551,0.191,3.25991,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,max_xy,fine,um,2637.98,29270.7,6816.73,14551.4,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,x,hit,um,2706.67,24392.4,-780.802,12810.6,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,y,hit,um,987.953,15632.4,-162.675,8451.87,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,tx,hit,mrad,1.17729,11.0369,0.549203,6.39237,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,ty,hit,mrad,0.504425,7.46369,0.142868,3.54574,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,1000 mm,backward,max_xy,hit,um,3119.92,29218.1,7315.61,14526.4,500,5
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,x,fine,um,707.731,9164.69,381.743,5173.48,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,y,fine,um,296.066,3780.27,109.426,2904.67,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,tx,fine,mrad,0.186794,3.07986,-0.138369,2.35088,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,ty,fine,mrad,0.070168,1.42518,-0.0093658,1.0507,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,max_xy,fine,um,765.588,9854.43,2254.19,5413.13,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,x,hit,um,1487.01,14891.6,1023.28,7073.5,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,y,hit,um,893.092,6236.52,127.088,6145.58,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,tx,hit,mrad,0.5063,6.38862,-0.0746966,3.02409,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,ty,hit,mrad,0.313933,2.14939,-0.0391701,1.96344,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,all,max_xy,hit,um,1916.41,17318.4,4430.36,8900.87,1000,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,x,fine,um,647.738,6028.64,182.624,3456.78,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,y,fine,um,300.588,3657.06,65.9695,2074.15,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,tx,fine,mrad,0.182907,2.5386,0.00707711,1.37725,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,ty,fine,mrad,0.0831436,1.30352,-0.0107606,0.926272,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,max_xy,fine,um,720.523,7965.71,1762.8,3816.28,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,x,hit,um,1688.01,14307.8,1045.86,6211.66,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,y,hit,um,1012.64,6236.52,24.7062,7442.23,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,tx,hit,mrad,0.509528,6.03137,0.328616,2.51464,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,ty,hit,mrad,0.317193,1.94949,-0.0222367,1.97327,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,forward,max_xy,hit,um,2314.25,16160.7,4708.58,9429.52,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,x,fine,um,776.152,11769.4,580.862,6448.29,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,y,fine,um,280.431,4238.59,152.883,3545.72,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,tx,fine,mrad,0.189413,3.74309,-0.283816,3.02596,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,ty,fine,mrad,0.0568536,1.68454,-0.00797103,1.16187,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,max_xy,fine,um,812.739,11856.2,2745.58,6636.26,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,x,hit,um,1331.06,16379.7,1000.69,7841.19,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,y,hit,um,792.465,6069.11,229.469,4488.83,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,tx,hit,mrad,0.497645,6.44591,-0.47801,3.45931,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,ty,hit,mrad,0.30973,2.16597,-0.0561035,1.95357,500,1
w256_d4_q14_physics_s0,256,4,14,physics,0,full crossing,backward,max_xy,hit,um,1715.15,17515.9,4152.14,8338.78,500,1
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,x,fine,um,251029,1.44949e+06,243028,659340,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,y,fine,um,5136.62,61823.1,-6224.39,28365.3,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,tx,fine,mrad,82.6857,537.88,8.71593,241.027,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,ty,fine,mrad,1.75792,18.2687,-0.416618,9.01324,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,max_xy,fine,um,251029,1.44949e+06,457250,659340,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,x,hit,um,252460,1.45913e+06,243679,662425,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,y,hit,um,5390.53,66078.5,-6374.57,28781.9,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,tx,hit,mrad,83.6002,538.688,8.792,242.275,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,ty,hit,mrad,2.03709,19.2797,-0.457104,9.08055,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,all,max_xy,hit,um,252460,1.45913e+06,459394,662425,500,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,x,fine,um,257305,1.7177e+06,241296,757729,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,y,fine,um,4889.74,38697.3,-8446.27,20058,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,tx,fine,mrad,91.1042,678.991,106.589,286.914,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,ty,fine,mrad,1.49282,16.4764,-3.66736,8.8396,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,max_xy,fine,um,257305,1.7177e+06,504185,757729,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,x,hit,um,259063,1.72206e+06,242268,761523,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,y,hit,um,5286.55,38689.1,-8639.1,20627.5,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,tx,hit,mrad,91.112,681.59,106.921,288.406,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,ty,hit,mrad,1.7027,16.5248,-3.73813,8.94268,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,forward,max_xy,hit,um,259063,1.72206e+06,506820,761523,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,x,fine,um,247250,1.11379e+06,244760,543421,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,y,fine,um,5517.99,85187.8,-4002.5,34739.9,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,tx,fine,mrad,78.0811,389.49,-89.1575,184.034,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,ty,fine,mrad,2.51811,19.5265,2.83413,9.1836,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,max_xy,fine,um,247250,1.11379e+06,410315,543421,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,x,hit,um,249897,1.11484e+06,245090,545615,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,y,hit,um,5676.67,85536.1,-4110.04,35089.8,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,tx,hit,mrad,79.9884,389.878,-89.3366,184.976,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,ty,hit,mrad,2.50606,20.0342,2.82392,9.21635,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,0.1 mm,backward,max_xy,hit,um,249897,1.11484e+06,411969,545615,250,51759
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,x,fine,um,265872,1.47254e+06,248382,670870,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,y,fine,um,5161.43,64271.7,-7513.36,27532.2,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,tx,fine,mrad,89.2736,533.562,5.67734,244.198,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,ty,fine,mrad,1.82369,19.2048,-0.139079,8.69243,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,max_xy,fine,um,265872,1.47254e+06,467061,670879,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,x,hit,um,267382,1.47474e+06,249023,674029,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,y,hit,um,5373.25,65369.1,-7495.7,27933.3,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,tx,hit,mrad,89.7803,535.681,5.74101,245.46,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,ty,hit,mrad,1.99368,19.8643,-0.168883,8.72979,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,all,max_xy,hit,um,267382,1.47474e+06,469264,674038,1000,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,x,fine,um,269705,1.80168e+06,238854,779956,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,y,fine,um,5117.92,39564.3,-8421.55,19244.9,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,tx,fine,mrad,100.629,682.794,105.691,292.548,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,ty,fine,mrad,1.55257,16.8296,-3.67057,8.06709,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,max_xy,fine,um,269705,1.80168e+06,521665,779956,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,x,hit,um,274194,1.81783e+06,239717,783880,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,y,hit,um,5450.67,39149.6,-8462.82,20126.1,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,tx,hit,mrad,101.14,685.993,106.012,294.085,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,ty,hit,mrad,1.77784,16.7259,-3.68205,8.15664,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,forward,max_xy,hit,um,274194,1.81783e+06,524408,783880,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,x,fine,um,262053,1.07773e+06,257910,540188,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,y,fine,um,5315.12,87507.5,-6605.16,33847.8,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,tx,fine,mrad,83.6111,378.292,-94.3362,183.524,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,ty,fine,mrad,2.46061,20.1124,3.39242,9.27571,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,max_xy,fine,um,262053,1.07773e+06,412457,540210,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,x,hit,um,263394,1.08378e+06,258330,542368,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,y,hit,um,5348.02,85837.7,-6528.57,33992.4,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,tx,hit,mrad,83.7526,379.686,-94.5304,184.433,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,ty,hit,mrad,2.49637,20.7517,3.34428,9.26757,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,1 mm,backward,max_xy,hit,um,263394,1.08378e+06,414119,542390,500,5176
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,x,fine,um,206139,1.17157e+06,199204,579873,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,y,fine,um,4686.29,56626.8,-6492.11,25122.6,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,tx,fine,mrad,70.1092,458.735,3.88277,216.236,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,ty,fine,mrad,1.61386,17.239,-0.321082,7.69071,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,max_xy,fine,um,206139,1.17157e+06,384570,579882,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,x,hit,um,208576,1.18255e+06,199845,582934,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,y,hit,um,5044.7,60081.1,-6474.45,25584.4,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,tx,hit,mrad,71.3846,458.99,3.94644,217.47,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,ty,hit,mrad,1.76778,17.8311,-0.350886,7.75946,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,all,max_xy,hit,um,208576,1.18255e+06,386783,582945,1000,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,x,fine,um,212871,1.72246e+06,190413,690610,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,y,fine,um,4953.12,37757.8,-7827.34,18179.7,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,tx,fine,mrad,77.9623,601.496,88.571,260.759,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,ty,fine,mrad,1.47819,15.1842,-3.37357,7.41078,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,max_xy,fine,um,212871,1.72246e+06,436298,690610,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,x,hit,um,214940,1.71854e+06,191276,694359,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,y,hit,um,5287.28,38072.1,-7868.6,19098.1,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,tx,hit,mrad,77.7575,603.924,88.8925,262.249,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,ty,hit,mrad,1.6517,16.0767,-3.38505,7.50661,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,forward,max_xy,hit,um,214940,1.71854e+06,439063,694361,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,x,fine,um,204107,923217,207994,442225,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,y,fine,um,4506.52,75389.8,-5156.89,30525.2,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,tx,fine,mrad,63.3959,347.839,-80.8054,159.753,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,ty,fine,mrad,1.87491,18.2129,2.73141,7.9608,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,max_xy,fine,um,204107,923217,332841,442250,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,x,hit,um,202877,925321,208414,444397,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,y,hit,um,4817.53,74649.6,-5080.31,30730.9,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,tx,hit,mrad,63.9828,348.216,-80.9996,160.662,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,ty,hit,mrad,1.97174,18.8203,2.68327,8.00433,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,10 mm,backward,max_xy,hit,um,202877,925321,334504,444423,500,518
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,x,fine,um,12827.3,90512.1,-10337.4,198985,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,y,fine,um,2177.39,31802.3,-1814,14560.3,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,tx,fine,mrad,4.81539,32.8127,-3.4324,65.5023,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,ty,fine,mrad,0.760971,8.63399,-0.352263,3.9834,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,max_xy,fine,um,13811.7,93658.9,47103.2,199180,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,x,hit,um,12901.6,97530.5,-9695.82,200142,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,y,hit,um,2530.23,35342.7,-1796.34,15564.8,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,tx,hit,mrad,5.11327,34.6394,-3.36873,65.9877,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,ty,hit,mrad,0.901539,9.36091,-0.382067,4.31626,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,all,max_xy,hit,um,14594.7,98944.7,48395.5,200411,1000,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,x,fine,um,11934.7,233615,-24684.4,279335,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,y,fine,um,2490.92,27451,-2831.55,13043.3,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,tx,fine,mrad,4.81396,61.0229,-4.67355,91.8778,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,ty,fine,mrad,0.918929,7.85498,-1.00709,3.78541,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,max_xy,fine,um,12920.7,233615,70856,279436,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,x,hit,um,11887.1,235199,-23821.2,280796,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,y,hit,um,3225.54,27959.9,-2872.82,14769.3,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,tx,hit,mrad,5.11586,64.1379,-4.35201,92.5144,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,ty,hit,mrad,0.932938,8.24163,-1.01857,4.18269,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,forward,max_xy,hit,um,13991.8,235199,72373.4,280995,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,x,fine,um,13811.7,76467.1,4009.74,34095.1,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,y,fine,um,1808.86,38878.8,-796.452,15933.6,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,tx,fine,mrad,4.81539,26.2738,-2.19125,11.8148,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,ty,fine,mrad,0.703772,9.75269,0.302564,4.172,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,max_xy,fine,um,14888.2,80013.4,23350.4,35507.5,500,52
w256_d4_q14_physics_s1,256,4,14,physics,1,100 mm,backward,x,hit,um,14038.6,83270.8,4429.57,35594.5,500,52
