leg,EVT,MCKEY,P_GeV,ETA,direction,p_band,z0,z1,measurement,step_mm,reference_step_mm,integrator,field,pos_um,slope_urad
121,30,986,17.875898361206055,4.220905303955078,1,10-25,2641.846435546875,7825.61865234375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.028080814397981e-06,8.514543237136962e-07
122,133,2612,19.13616371154785,4.512755393981934,1,10-25,2641.846435546875,7825.783203125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.1030786001574597e-06,8.743179791270705e-07
123,150,2428,11.082475662231445,3.5743324756622314,1,10-25,2648.153564453125,7826.70166015625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.0695836155937286e-06,8.764794445781376e-07
124,18,2726,21.14968490600586,4.17113733291626,1,10-25,2648.153564453125,7825.419921875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.6087113863250124e-06,6.859825207872206e-07
125,145,1476,11.906975746154785,4.571716785430908,1,10-25,2648.153564453125,7826.50048828125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.1454127363540465e-06,9.105424747524182e-07
126,175,2980,18.341981887817383,3.9875478744506836,1,10-25,2663.153564453125,7825.06005859375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0563176999767165e-06,4.4703390295053325e-07
127,178,4881,19.116790771484375,4.012641429901123,1,10-25,2663.153564453125,7827.0439453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.935749421340006e-07,1.27302682284558e-07
128,152,2173,11.020444869995117,4.427364349365234,1,10-25,2663.153564453125,7825.7099609375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.8449668459652457e-06,7.729858420013613e-07
129,102,4888,12.542051315307617,4.523751258850098,1,10-25,2663.153564453125,7826.05322265625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,4.2803094402188435e-08,1.8225004838612335e-08
130,162,1987,10.714760780334473,4.697718620300293,1,10-25,2648.153564453125,7826.611328125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.1113546466722255e-06,8.848045993797848e-07
131,111,2597,10.89887809753418,2.513145685195923,1,10-25,2663.153564453125,7823.2578125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,8.538449947081972e-07,4.084788063352107e-07
132,6,2485,18.875558853149414,3.7220258712768555,1,10-25,2641.846435546875,7825.45947265625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,8.854499355948064e-07,3.6849689966089727e-07
133,181,1339,11.354634284973145,3.794504165649414,1,10-25,2656.846435546875,7826.3828125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.328381126266322e-06,1.4199474929199596e-06
134,89,3674,13.941943168640137,3.8562936782836914,1,10-25,2663.153564453125,7824.9150390625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.323044978602695e-06,1.0030266547889077e-06
135,184,1323,14.842962265014648,4.7172746658325195,1,10-25,2648.153564453125,7826.59912109375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.6520713685963528e-06,6.908718389042612e-07
136,23,4655,12.477275848388672,3.8739829063415527,1,10-25,2663.153564453125,7826.849609375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.9554136088117957e-07,8.441511378798339e-08
137,7,8286,12.488548278808594,4.636049747467041,1,10-25,2656.846435546875,7825.56640625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,4.4923647024575075e-06,1.8904537223835005e-06
138,122,6132,15.682633399963379,4.196317672729492,1,10-25,2656.846435546875,7825.29296875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0960832241835305e-06,4.6539681830548574e-07
139,19,5554,17.6596736907959,4.901078701019287,1,10-25,2656.846435546875,7826.49658203125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0670273553614606e-06,4.5255466041282943e-07
140,153,2801,10.924005508422852,2.9352035522460938,-1,10-25,7825.26953125,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,5.422634785645641e-06,1.881106381773634e-06
141,10,5532,11.358181953430176,4.063313961029053,-1,10-25,7825.1083984375,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.958028406079393e-06,6.879774527845939e-07
142,115,2783,13.270744323730469,4.945171356201172,-1,10-25,7826.45849609375,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.1215206541237421e-06,4.067440828592339e-07
143,125,7279,17.69203758239746,2.839446544647217,-1,10-25,7825.90576171875,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.1705196811817586e-06,4.153830057695984e-07
144,164,6277,15.43083667755127,3.801316261291504,-1,10-25,7895.9052734375,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.4065903997106943e-06,4.887201754399939e-07
145,87,5002,14.115748405456543,3.5441508293151855,-1,10-25,7825.7470703125,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,7.625544640177395e-08,2.7797208979052357e-08
146,114,1396,11.186728477478027,4.049291610717773,-1,10-25,7826.9814453125,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.867739906127099e-06,1.3637840856617345e-06
147,20,6625,10.059743881225586,3.5802528858184814,-1,10-25,7827.71533203125,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,4.079709015059052e-06,1.4354073485378649e-06
148,152,1849,16.322153091430664,4.714452743530273,-1,10-25,7825.95849609375,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,9.08983111003181e-07,3.230471445903049e-07
149,175,3343,18.313278198242188,4.128032207489014,-1,10-25,7826.34765625,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,7.406697477563284e-08,2.9726221484338566e-08
150,162,4461,10.399520874023438,4.543920040130615,-1,10-25,7825.53759765625,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.708322537931963e-06,1.3320594627330706e-06
151,33,5797,19.7486515045166,4.68271541595459,-1,10-25,7826.6328125,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.3516300845803926e-06,1.2005188509967013e-06
152,18,17741,24.343280792236328,3.6453962326049805,-1,10-25,7825.330078125,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.181963054681546e-06,7.902836371420641e-07
153,134,3125,13.080826759338379,4.497110366821289,-1,10-25,7826.5986328125,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.069270976789994e-06,7.27085058827015e-07
154,54,8575,15.76700496673584,4.532710075378418,-1,10-25,7826.61328125,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.063700321741635e-06,7.398942569736278e-07
155,45,3060,14.953503608703613,3.955437183380127,-1,10-25,7826.71142578125,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.7839596466728835e-06,6.309952560457077e-07
156,143,4144,10.947333335876465,4.702264785766602,-1,10-25,7825.64599609375,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.2644818525586743e-07,4.506117701197354e-08
157,43,1414,19.935012817382812,4.493618965148926,-1,10-25,7825.7744140625,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.1029791241744533e-06,7.48331951960779e-07
158,7,1254,17.057903289794922,3.4214560985565186,-1,10-25,7824.3720703125,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.819888322846964e-06,9.856698790500218e-07
159,199,6534,16.54720115661621,3.58400821685791,-1,10-25,7824.75732421875,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,5.794884572196679e-07,2.1038726316646716e-07
160,124,10453,30.026302337646484,4.574707984924316,1,25-200,2663.153564453125,7825.57763671875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0967902142056118e-06,4.6417036880797014e-07
161,177,1824,53.91982650756836,4.150137901306152,1,25-200,2641.846435546875,7826.80029296875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,5.01799490848498e-07,2.0634882691439316e-07
162,71,5369,27.46091651916504,4.923362731933594,1,25-200,2656.846435546875,7966.50048828125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,6.623963599849958e-07,3.410279870996735e-07
163,42,3925,39.86094284057617,4.051421165466309,1,25-200,2656.846435546875,7825.17138671875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,9.830678493472078e-07,4.2925385468350896e-07
164,53,1222,28.406078338623047,3.7336325645446777,1,25-200,2656.846435546875,7826.8427734375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.26210169987462e-07,1.348851585980526e-07
165,129,6397,25.61956214904785,4.642716884613037,1,25-200,2656.846435546875,7826.41650390625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.5019168131402694e-06,6.354500259320162e-07
166,19,5836,65.4066162109375,4.602614879608154,1,25-200,2648.153564453125,7826.33447265625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,7.678977453906555e-07,3.284351957066889e-07
167,27,2988,26.964534759521484,4.99270486831665,1,25-200,2663.153564453125,7825.8759765625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.2011867056571646e-06,5.16387280158348e-07
168,177,1831,109.62474060058594,3.8279995918273926,1,25-200,2656.846435546875,7826.58740234375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.311395519427606e-07,9.994088889797581e-08
169,186,2133,70.14810943603516,4.601261615753174,1,25-200,2648.153564453125,7895.3515625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.019628991296486e-08,1.2879454447389804e-08
170,36,1705,26.221031188964844,4.094054222106934,1,25-200,2663.153564453125,7825.98095703125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.3235279539003386e-06,5.636671684960959e-07
171,19,4469,61.040557861328125,4.988717079162598,1,25-200,2641.846435546875,7826.01025390625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.239293278056721e-07,1.3700672540917225e-07
172,102,4864,35.69389343261719,4.693243503570557,1,25-200,2656.846435546875,9193.5224609375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.859579240066523e-07,2.738191617890351e-07
173,188,7193,32.27378845214844,4.716385841369629,1,25-200,2641.846435546875,7825.68701171875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,8.264215978215361e-07,3.490940175820967e-07
174,166,1999,33.51346206665039,3.888105869293213,1,25-200,2641.846435546875,7827.03271484375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.6535182112420443e-06,6.937748986413084e-07
175,190,6681,28.14996910095215,4.769900321960449,1,25-200,2648.153564453125,8508.5263671875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,6.960547693779517e-07,4.315905272056497e-07
176,18,8085,26.698734283447266,3.2970237731933594,1,25-200,2663.153564453125,7825.67431640625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.253482651009108e-06,5.47950573803746e-07
177,6,2481,33.874237060546875,4.895977020263672,1,25-200,2663.153564453125,7825.70068359375,forward-then-back closure,0.1,0.1,RK6,v8r1.up,7.370495325176307e-07,3.144333751703421e-07
178,47,4311,27.405548095703125,4.822575092315674,1,25-200,2663.153564453125,7825.67919921875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.2011955874413616e-06,5.127122684744911e-07
179,9,4597,35.10329818725586,4.5244669914245605,1,25-200,2641.846435546875,7825.6103515625,forward-then-back closure,0.1,0.1,RK6,v8r1.up,5.78694425712456e-07,2.4327762027098743e-07
180,116,753,29.15736198425293,4.75961971282959,-1,25-200,7825.66162109375,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0813323569891509e-06,3.853237173778723e-07
181,94,749,28.507877349853516,4.894394874572754,-1,25-200,7895.87548828125,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.4254055713536218e-06,4.938965902923087e-07
182,168,5752,59.12992858886719,4.886284351348877,-1,25-200,8577.4775390625,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,8.018474773052731e-07,1.8614623731316726e-07
183,190,3438,28.025728225708008,4.681894779205322,-1,25-200,7825.6005859375,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0670220262909424e-06,3.776284840384392e-07
184,161,761,25.426599502563477,4.786436557769775,-1,25-200,7826.12353515625,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.5204477676888928e-06,5.333372632421174e-07
185,103,2464,27.659753799438477,4.989730358123779,-1,25-200,7965.71875,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.608327693247702e-06,4.748632043138912e-07
186,24,2680,28.059642791748047,4.017484664916992,-1,25-200,7826.0849609375,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.446949227101868e-06,5.275224701506431e-07
187,125,2746,27.272655487060547,4.587978363037109,-1,25-200,7825.853515625,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,8.100187187665142e-10,7.008282842946301e-10
188,20,2696,25.8460750579834,4.650086402893066,-1,25-200,7825.57666015625,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.5016610177553957e-06,5.319356066735281e-07
189,19,5836,65.4066162109375,4.602614879608154,-1,25-200,7826.33447265625,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,9.347616014565574e-07,3.29847260616134e-07
190,189,2665,29.27837562561035,4.2490081787109375,-1,25-200,7826.552734375,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,5.721290108340327e-08,2.143424326916943e-08
191,63,6752,45.493003845214844,3.079075574874878,-1,25-200,7827.884765625,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,9.082441465579905e-07,3.1519231669108194e-07
192,84,2234,25.10687828063965,4.236830711364746,-1,25-200,7825.919921875,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.6164563021447975e-06,5.693084892399725e-07
193,42,1312,33.21366500854492,3.4938807487487793,-1,25-200,7827.67041015625,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.6087255971797276e-06,5.489150800563891e-07
194,63,9488,37.71946716308594,4.145887851715088,-1,25-200,7825.427734375,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.2046825759171043e-06,4.304612222227888e-07
195,184,1075,40.526737213134766,4.750615119934082,-1,25-200,7825.916015625,2663.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.0817302609211765e-06,3.805081250085607e-07
196,178,6594,26.397579193115234,3.0890066623687744,-1,25-200,7826.6181640625,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,1.644707481318619e-06,5.874883912682094e-07
197,179,3432,65.34317779541016,4.891683578491211,-1,25-200,7895.509765625,2641.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.5925040720030665e-07,1.2434844820496949e-07
198,73,6119,35.41194534301758,4.326005458831787,-1,25-200,7825.34228515625,2656.846435546875,forward-then-back closure,0.1,0.1,RK6,v8r1.up,3.573603635231848e-07,1.2571887975099116e-07
199,127,4342,32.29873275756836,4.604151248931885,-1,25-200,7825.5673828125,2648.153564453125,forward-then-back closure,0.1,0.1,RK6,v8r1.up,2.0615900098164275e-06,7.297357162983076e-07
0,49,3770,1.9274177551269531,2.2583651542663574,1,1-2,2641.846435546875,7827.80712890625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0521335553287372,0.02111200075871622
1,151,4960,1.977277398109436,2.0418007373809814,1,1-2,2663.153564453125,7822.8486328125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0515038159960568,0.018265945145312656
2,7,4597,1.9552112817764282,2.8423359394073486,1,1-2,2648.153564453125,7892.9833984375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0885053186721052,0.028779322369665294
3,63,6746,1.859548568725586,2.318098545074463,1,1-2,2663.153564453125,7828.5,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05910039453738136,0.02373803509314598
4,10,5301,1.829852819442749,2.3290703296661377,1,1-2,2663.153564453125,7827.04736328125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.054858661428625055,0.022487789741454378
5,98,3520,1.8783323764801025,2.523362874984741,1,1-2,2663.153564453125,7826.3984375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05616173723410611,0.02369285367898044
6,150,3461,1.8092975616455078,2.4818549156188965,1,1-2,2663.153564453125,7824.615234375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.06068956145099946,0.025250252111419513
7,28,3414,1.767580270767212,2.086083173751831,1,1-2,2641.846435546875,7827.38232421875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05953521656465455,0.023306432783698483
8,15,3448,1.8131660223007202,2.0168025493621826,1,1-2,2648.153564453125,7826.279296875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05357480165457673,0.02151325823041006
9,69,2486,1.9027847051620483,2.1481149196624756,1,1-2,2641.846435546875,7829.435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05240786578042389,0.016997274143726315
10,190,2779,1.9819834232330322,2.454948663711548,1,1-2,2663.153564453125,7826.78076171875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05137533304377939,0.02066706267234153
11,121,4954,1.9115512371063232,2.2933478355407715,1,1-2,2663.153564453125,7823.986328125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.051652429476689576,0.02086534839351728
12,120,1974,1.7406113147735596,2.215954542160034,1,1-2,2663.153564453125,7827.09130859375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05746630415615073,0.024112338681270273
13,12,1872,1.95877206325531,2.4768738746643066,1,1-2,2641.846435546875,7825.390625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05105002406935455,0.020462243122132406
14,1,2008,1.904030442237854,2.1973259449005127,1,1-2,2641.846435546875,7823.38525390625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05432281096773295,0.021493144430895228
15,47,3164,1.9818108081817627,2.503754138946533,1,1-2,2641.846435546875,7823.833984375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05750626689859928,0.022742141503329094
16,74,11907,1.8638434410095215,2.211061954498291,1,1-2,2656.846435546875,7829.134765625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05954273456154624,0.022297649282521093
17,18,15444,1.9268559217453003,2.371795177459717,1,1-2,2656.846435546875,7827.90771484375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05474396772342516,0.021986574727517194
18,172,5217,1.9459152221679688,2.412240743637085,1,1-2,2648.153564453125,7825.4521484375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05064191947212748,0.020378594811631956
19,54,3692,1.844138264656067,2.2606470584869385,1,1-2,2663.153564453125,7826.38623046875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.053475486424758856,0.021214166479044394
20,47,3164,1.9818108081817627,2.503754138946533,-1,1-2,7823.833984375,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.06060838614985187,0.0276837508611516
21,156,509,1.7404330968856812,2.0114669799804688,-1,1-2,7827.01904296875,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0950948070794766,0.042212110029637984
22,32,2096,1.9036808013916016,2.3876144886016846,-1,1-2,7826.97900390625,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.07085367542458698,0.031248578141740424
23,6,515,1.6793636083602905,2.1100003719329834,-1,1-2,7823.70556640625,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05965215882497432,0.02826151715429326
24,40,3517,1.8121778964996338,2.506880521774292,-1,1-2,7825.505859375,2648.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.07331713101166315,0.03138583526407501
25,18,13202,1.9655860662460327,2.624391794204712,-1,1-2,7828.17236328125,2648.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.025697750061226543,0.013079923436021268
26,102,3406,1.8679097890853882,2.0639867782592773,-1,1-2,7827.33154296875,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.1830129296394034,0.08381651672717538
27,79,6607,1.9275429248809814,2.640756607055664,-1,1-2,7824.9765625,2648.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0037663651824004774,0.0016805756647420012
28,151,4960,1.977277398109436,2.0418007373809814,-1,1-2,7822.8486328125,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.09428153896351432,0.04870161343650814
29,163,7072,1.77542245388031,2.0903000831604004,-1,1-2,7824.91748046875,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.018216947864857502,0.007866003542966737
30,168,5710,1.8529506921768188,2.025876760482788,-1,1-2,7822.33349609375,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.13577255106156372,0.07310089730760971
31,186,1089,1.9959131479263306,2.003591775894165,-1,1-2,7829.09228515625,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.069727895493088,0.034159976292080785
32,28,3414,1.767580270767212,2.086083173751831,-1,1-2,7827.38232421875,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.2097854799956167,0.09583135471280535
33,74,11907,1.8638434410095215,2.211061954498291,-1,1-2,7829.134765625,2656.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.07641387998091886,0.03615499769016317
34,15,841,1.6709963083267212,2.096602201461792,-1,1-2,8036.27685546875,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.06252017499264184,0.02883745647830338
35,60,7929,1.8677513599395752,2.423341989517212,-1,1-2,7825.38330078125,2656.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.05962762571698477,0.025509101470033713
36,172,5217,1.9459152221679688,2.412240743637085,-1,1-2,7825.4521484375,2648.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.06268755583960228,0.027374143646285987
37,10,1339,1.8254313468933105,2.161985158920288,-1,1-2,7823.5927734375,2663.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.04853314385400154,0.020810183770647583
38,1,2008,1.904030442237854,2.1973259449005127,-1,1-2,7823.38525390625,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.003149957706227724,0.0027498317234364578
39,130,661,1.8326438665390015,2.4193062782287598,-1,1-2,7826.857421875,2641.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.037667476931346755,0.017506537192124583
40,151,2711,4.091048717498779,2.019300937652588,1,2-5,2648.153564453125,7831.5595703125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.009413860198037582,0.0003968758932604288
41,135,1663,3.290304660797119,3.369908571243286,1,2-5,2641.846435546875,7827.75,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.029735360158156254,0.01153017598065631
42,149,9557,4.73928689956665,3.5447475910186768,1,2-5,2663.153564453125,7825.6142578125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.02048196051873674,0.007534177892676297
43,121,12915,3.08609938621521,2.9906368255615234,1,2-5,2641.846435546875,7824.59521484375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.030472469063624885,0.011520299103562337
44,18,9365,3.1350700855255127,2.7416179180145264,1,2-5,2641.846435546875,7828.958984375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.03004837708431296,0.010737908562319376
45,44,1259,2.8564276695251465,2.4788262844085693,1,2-5,2648.153564453125,7826.66650390625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.03144391577691863,0.011748685996293418
46,164,6890,4.898492813110352,3.9190187454223633,1,2-5,2656.846435546875,7825.08203125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.01869247597596768,0.006890991138819302
47,165,6690,2.8958024978637695,3.7657289505004883,1,2-5,2663.153564453125,7825.92431640625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.03397538830540725,0.012431789431222029
48,181,1565,2.2180168628692627,2.2276899814605713,1,2-5,2641.846435546875,7830.818359375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.028479363777478284,0.010386455223665436
49,192,5971,3.5090086460113525,2.978078603744507,1,2-5,2656.846435546875,7823.26708984375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.029863298777854652,0.01043378983212051
50,158,412,3.941915988922119,2.816506862640381,1,2-5,2648.153564453125,7829.34619140625,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.023004573336038447,0.007749641706134014
51,64,3527,3.8158679008483887,3.5781190395355225,1,2-5,2663.153564453125,7825.287109375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.024387811663473258,0.008940271745139228
52,178,6611,3.194182872772217,3.2097418308258057,1,2-5,2656.846435546875,7824.17919921875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.0345881821885996,0.012427180617891054
53,89,6156,3.285076856613159,2.799776792526245,1,2-5,2656.846435546875,7822.69091796875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.03365564566593093,0.012708328001043157
54,152,5482,3.7384746074676514,4.057611465454102,1,2-5,2641.846435546875,7826.95751953125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.026082985982611717,0.009873248330016793
55,165,1951,4.893462181091309,2.763047933578491,1,2-5,2663.153564453125,7822.54443359375,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.020443574726414226,0.006954918585488912
56,125,7176,4.474108695983887,4.146570682525635,1,2-5,2648.153564453125,7825.310546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.02112457411840296,0.007789900946519879
57,41,2392,2.702906370162964,2.9323878288269043,1,2-5,2648.153564453125,7828.4658203125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.03892156166784844,0.013405153487244803
58,20,9414,4.677371501922607,2.824213743209839,1,2-5,2663.153564453125,7825.75439453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.021972871081743506,0.008047410626765839
59,129,3447,2.599905014038086,2.8923940658569336,1,2-5,2648.153564453125,7827.77685546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.04508637448452646,0.016895491006252428
60,101,9182,4.2334089279174805,3.3404769897460938,-1,2-5,7826.40234375,2656.846435546875,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.021201993121167106,0.008506572862776451
61,166,4776,3.7628555297851562,2.310622215270996,-1,2-5,7831.63427734375,2648.153564453125,RK4 against RK6 at 0.05 mm,5.0,0.05,RK4,v8r1.up,0.035864936762664,0.014583571045223565
