predictor,arch,mode,seed,stratum,p_band,direction,n,median_abs_dz_mm,vs_hit_med_um,vs_hit_p95_um,vs_reference_med_um,vs_reference_p95_um
network (every seed),8x256,data,2,all,5-20 GeV,all,5212,140.07619949999935,13.26167329594341,8960.756838575617,3.206972150845644,7960.36918903489
network (every seed),8x256,data,2,all,5-20 GeV,forward,2606,140.02239974999975,15.104075247819537,9731.080576944742,2.2869480869562864,8401.393944595056
network (every seed),8x256,data,2,all,5-20 GeV,backward,2606,203.6929999999993,11.340503493501686,8220.875146672966,4.392493598999181,7608.177984195762
network (every seed),8x256,data,2,all,20-200 GeV,all,1490,70.21095024999977,3.4288325226623506,2787.197578183365,0.34261018928560816,2825.501999942861
network (every seed),8x256,data,2,all,20-200 GeV,forward,753,139.99350049999885,3.927889862756828,2808.9687812265197,0.48341437323617953,2852.5617989446337
network (every seed),8x256,data,2,all,20-200 GeV,backward,737,70.2077999999965,2.8055521211740597,2748.337749283631,0.30515268099406967,2770.7258463416165
network (every seed),8x256,data,2,0.05-2 mm,all,all,436,0.6499827500010724,0.10938032727381142,0.9455332622678725,9.89498047943016e-05,0.004231166315094015
network (every seed),8x256,data,2,0.05-2 mm,all,forward,218,0.6499827500010724,0.11364538181624084,1.0066485435963506,9.912844234349905e-05,0.004219735399146882
network (every seed),8x256,data,2,0.05-2 mm,all,backward,218,0.6499827500010724,0.1069991696596162,0.8756559320175937,9.697171066136434e-05,0.004083437011104245
network (every seed),8x256,data,2,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.18747945250652265,1.209487267328768,0.00042718664872154477,0.005263201933303207
network (every seed),8x256,data,2,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.22273234930025865,1.2042978064584986,0.0004286862917979306,0.0052410254738788345
network (every seed),8x256,data,2,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.16504485076040964,1.1955985425231563,0.00042718664872154477,0.005211863481235922
network (every seed),8x256,data,2,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.0846753777068443,0.24675835447904854,2.9586402661152533e-05,0.0003237176446901908
network (every seed),8x256,data,2,0.05-2 mm,5-20 GeV,forward,71,0.6499850000000151,0.07865258955064292,0.22934167991017773,2.9580178306787275e-05,0.0002817340352123665
network (every seed),8x256,data,2,0.05-2 mm,5-20 GeV,backward,71,0.6499850000000151,0.09126096733780287,0.3169565853795575,3.0063631584198447e-05,0.0003050313601704602
network (every seed),8x256,data,2,0.05-2 mm,20-200 GeV,all,46,0.6499925000007352,0.0580073062943498,0.12501275869247763,4.862286573370511e-06,3.0355906233126007e-05
network (every seed),8x256,data,2,0.05-2 mm,20-200 GeV,forward,23,0.6499925000007352,0.05566931884004589,0.1301773252940563,4.418978960529785e-06,2.867680564122565e-05
network (every seed),8x256,data,2,0.05-2 mm,20-200 GeV,backward,23,0.6499925000007352,0.07109065884947086,0.09798401325724625,6.369248239934677e-06,3.004085442626091e-05
network (every seed),8x256,data,2,2-20 mm,all,all,382,6.3070000000006985,0.5796294637292476,6.012753495205913,0.005488324177349568,0.1922978374945927
network (every seed),8x256,data,2,2-20 mm,all,forward,191,6.3070000000006985,0.6484162612139244,5.916995535201863,0.005560464479970051,0.18896357423869858
network (every seed),8x256,data,2,2-20 mm,all,backward,191,6.3070000000006985,0.4984041978133291,6.45401282966418,0.004748092543138682,0.19159236278554204
network (every seed),8x256,data,2,2-20 mm,1-5 GeV,all,160,6.3070000000006985,1.829170280668535,10.120547696544682,0.031738869481046095,0.4238880916552988
network (every seed),8x256,data,2,2-20 mm,1-5 GeV,forward,80,6.3070000000006985,1.7364436887987722,9.897060213162945,0.03365377402531067,0.42422956721637184
network (every seed),8x256,data,2,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,2.0636532387356965,11.03136805691349,0.030648719842929495,0.39202512357974195
network (every seed),8x256,data,2,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.4973943192856378,1.7065268949387757,0.0028169888999229897,0.02818702730483097
network (every seed),8x256,data,2,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.5648760165755107,1.6945302083989577,0.0033125344671702805,0.02576351543446263
network (every seed),8x256,data,2,2-20 mm,5-20 GeV,backward,78,6.3070000000006985,0.4567013833884914,1.627971302313467,0.0024970068324137173,0.030380594930434712
network (every seed),8x256,data,2,2-20 mm,20-200 GeV,all,66,6.3070000000006985,0.1514375980722349,0.3778606066772161,0.0007138114064275669,0.00167556268237945
network (every seed),8x256,data,2,2-20 mm,20-200 GeV,forward,33,6.3070000000006985,0.13671055317487912,0.34121521028387386,0.00032920807058189894,0.0012163033531464858
network (every seed),8x256,data,2,2-20 mm,20-200 GeV,backward,33,6.3070000000006985,0.1540745761090534,0.4122799651793406,0.0008549480270403365,0.0017986845662676385
network (every seed),8x256,data,2,20-200 mm,all,all,6000,69.804950499999,8.313503030365155,67.19991192163378,1.0676052176075146,31.31806443868187
network (every seed),8x256,data,2,20-200 mm,all,forward,3011,69.80459999999948,9.736554070869374,74.107036481454,1.0260877424457249,30.684197163907356
network (every seed),8x256,data,2,20-200 mm,all,backward,2989,69.80529999999999,6.994616556454503,60.59459146080746,1.1131243523436751,32.2476444949643
network (every seed),8x256,data,2,20-200 mm,1-5 GeV,all,3042,69.80709999999999,19.89299322585225,95.69302612334309,4.165431511403028,52.56540533731021
network (every seed),8x256,data,2,20-200 mm,1-5 GeV,forward,1532,69.80653799999982,23.310876574328177,108.17955094354943,4.2676294968941875,50.550444888779126
network (every seed),8x256,data,2,20-200 mm,1-5 GeV,backward,1510,69.80770074999964,17.11834438614801,83.97928852584077,4.070562849165071,54.16818278396248
network (every seed),8x256,data,2,20-200 mm,5-20 GeV,all,2309,69.80490049999935,4.7948331729799065,18.25658614758936,0.38475293074213823,4.171969221272319
network (every seed),8x256,data,2,20-200 mm,5-20 GeV,forward,1156,69.80415000000085,5.512296066154221,19.41850354610608,0.35799555388393856,3.2064962941493746
network (every seed),8x256,data,2,20-200 mm,5-20 GeV,backward,1153,69.80549999999857,3.996059646425465,15.665263571918326,0.40789022995113555,4.794287537970368
network (every seed),8x256,data,2,20-200 mm,20-200 GeV,all,649,69.8020000000015,1.1708730108921372,4.824017180146712,0.0778495440840743,0.3422115502019097
network (every seed),8x256,data,2,20-200 mm,20-200 GeV,forward,323,69.80189999999857,1.3276557062837924,5.364264692529728,0.07019772215244302,0.3575387438363269
network (every seed),8x256,data,2,20-200 mm,20-200 GeV,backward,326,69.80249950000007,1.0341877368134078,3.9042258467993918,0.07981564245085337,0.33888806206050504
network (every seed),8x256,data,2,200-2000 mm,all,all,4000,472.2208000000005,88.78408059359799,1150.2949619621284,58.03377272977173,1076.6026732176995
network (every seed),8x256,data,2,200-2000 mm,all,forward,2044,472.2166499999994,99.06251465483251,1255.239193222148,64.5665726165987,1143.8127346915508
network (every seed),8x256,data,2,200-2000 mm,all,backward,1956,472.2224995000006,78.08084903893686,1093.7337035871337,51.425966137280454,1001.4166048630955
network (every seed),8x256,data,2,200-2000 mm,1-5 GeV,all,2042,472.2235007499994,212.00824805941565,1835.290666880374,156.02329140381244,1675.9260479631955
network (every seed),8x256,data,2,200-2000 mm,1-5 GeV,forward,1057,472.19920699999966,223.1456112226624,2097.694304922879,167.16851757999507,1808.9426684085065
network (every seed),8x256,data,2,200-2000 mm,1-5 GeV,backward,985,472.238799499999,199.97078323194728,1633.8475028084622,143.20708515856495,1562.1027265680368
network (every seed),8x256,data,2,200-2000 mm,5-20 GeV,all,1531,472.22849999999926,47.87164418110024,268.1854480684933,35.8379283998147,197.42965805093604
network (every seed),8x256,data,2,200-2000 mm,5-20 GeV,forward,764,472.23500099999956,52.935821328972565,246.80635987715794,37.87382758062563,167.09039773898414
network (every seed),8x256,data,2,200-2000 mm,5-20 GeV,backward,767,472.22249900000133,43.05268988545663,290.1809961510818,33.842626940327136,246.88836362534508
network (every seed),8x256,data,2,200-2000 mm,20-200 GeV,all,427,472.1847999999991,11.420842882436943,51.60535681632722,9.591740022344197,48.32929319708509
network (every seed),8x256,data,2,200-2000 mm,20-200 GeV,forward,223,472.1836999999996,14.480298758918764,58.85041192136097,13.357263638226868,55.28370627823586
network (every seed),8x256,data,2,200-2000 mm,20-200 GeV,backward,204,472.1850502499992,9.667763139766805,41.653205785323166,6.297908166743582,33.326158652542404
network (every seed),8x256,data,2,cross-magnet,all,all,2410,5175.346389,9002.404915045929,276862.2892347743,8335.574875993578,258032.1647601043
network (every seed),8x256,data,2,cross-magnet,all,forward,1205,5175.346389,8695.492052792815,164821.39400839637,7945.498737166872,155329.57403367886
network (every seed),8x256,data,2,cross-magnet,all,backward,1205,5175.346389,9154.024730479705,387005.1061178672,8702.907562406872,372082.8433389569
network (every seed),8x256,data,2,cross-magnet,1-5 GeV,all,1034,5174.7871589999995,47354.668724209405,429201.8911672339,45039.30964720184,419473.52871386975
network (every seed),8x256,data,2,cross-magnet,1-5 GeV,forward,517,5174.7871589999995,34193.229395017624,229197.9526034359,34164.364672721604,205453.20868999462
network (every seed),8x256,data,2,cross-magnet,1-5 GeV,backward,517,5174.7871589999995,65964.94446049522,661509.030584764,65025.34739414102,641560.4210509144
network (every seed),8x256,data,2,cross-magnet,5-20 GeV,all,1074,5175.753925000001,4520.88916713457,36211.88706011116,3964.1403033610204,34631.934698997946
network (every seed),8x256,data,2,cross-magnet,5-20 GeV,forward,537,5175.753925000001,4062.7973826434527,40544.88054315711,3260.5663035975567,37785.42462822766
network (every seed),8x256,data,2,cross-magnet,5-20 GeV,backward,537,5175.753925000001,4816.076963481492,30359.166071963868,4393.868122878757,28466.038576031195
network (every seed),8x256,data,2,cross-magnet,20-200 GeV,all,302,5177.237445999999,2038.8433051309278,8200.02639434768,1996.3525615578205,8619.72321434209
network (every seed),8x256,data,2,cross-magnet,20-200 GeV,forward,151,5177.237445999999,1839.8808618504177,7324.841921517844,1580.5492053651449,8495.239054826714
network (every seed),8x256,data,2,cross-magnet,20-200 GeV,backward,151,5177.237445999999,2094.036495037258,8461.944649389094,2137.9529074445572,8300.326553088407
network (every seed),8x256,physics,0,all,all,all,13228,70.22465149999971,30.34563549594793,6611.172009607624,16.10668165125162,2631.6101515837495
network (every seed),8x256,physics,0,all,all,forward,6669,70.2286009999998,37.01540633687728,6958.9557768569875,20.70065140395627,2387.0590238019468
network (every seed),8x256,physics,0,all,all,backward,6559,70.22270000000026,24.723751524959425,6258.5813839253315,13.115799222191526,2904.7522723422326
network (every seed),8x256,physics,0,all,1-5 GeV,all,6526,70.21979974999931,54.389064022359435,18154.156576625483,25.495726018725406,8843.276384607265
network (every seed),8x256,physics,0,all,1-5 GeV,forward,3310,70.2234492499997,66.31239997916794,15625.018245795656,32.60123215028443,6116.978374767877
network (every seed),8x256,physics,0,all,1-5 GeV,backward,3216,70.21649950000028,43.61310615233549,20499.482839208664,20.509762994038283,13440.84609930832
network (every seed),8x256,physics,0,all,5-20 GeV,all,5212,140.07619949999935,16.507822866671518,2607.579406809389,10.393205653082216,987.1214914451764
network (every seed),8x256,physics,0,all,5-20 GeV,forward,2606,140.02239974999975,20.122363057481607,2860.224471182974,12.963598372884633,812.2434777131247
network (every seed),8x256,physics,0,all,5-20 GeV,backward,2606,203.6929999999993,13.303680390457373,2184.0028137590402,8.222589745884079,1122.5244092998485
network (every seed),8x256,physics,0,all,20-200 GeV,all,1490,70.21095024999977,4.488521233511733,896.9456252085937,2.6653357132104816,614.1579005049273
network (every seed),8x256,physics,0,all,20-200 GeV,forward,753,139.99350049999885,5.450216097599991,724.6778970329898,3.5469236129870296,363.01161863146854
network (every seed),8x256,physics,0,all,20-200 GeV,backward,737,70.2077999999965,3.8077956405686564,957.6843522569419,2.275521761383459,896.7538448836818
network (every seed),8x256,physics,0,0.05-2 mm,all,all,436,0.6499827500010724,0.10769368348917396,0.9448509323704002,0.00039876542512473634,0.004334228719926614
network (every seed),8x256,physics,0,0.05-2 mm,all,forward,218,0.6499827500010724,0.11287356983302743,1.0064075490753004,0.00040246321830750276,0.0043002028405680895
network (every seed),8x256,physics,0,0.05-2 mm,all,backward,218,0.6499827500010724,0.10612201474913263,0.8758481063281919,0.00039538676599448763,0.004377849029424397
network (every seed),8x256,physics,0,0.05-2 mm,1-5 GeV,all,248,0.6499792499998875,0.1880971128684905,1.2089837329085638,0.0006468612809840124,0.0060652347428913345
network (every seed),8x256,physics,0,0.05-2 mm,1-5 GeV,forward,124,0.6499792499998875,0.2227380778663246,1.2034151838633989,0.0006468612809840124,0.005979949833090356
network (every seed),8x256,physics,0,0.05-2 mm,1-5 GeV,backward,124,0.6499792499998875,0.1635144739111638,1.1962595629654504,0.0006486155257334758,0.006006997125496125
network (every seed),8x256,physics,0,0.05-2 mm,5-20 GeV,all,142,0.6499850000000151,0.08473512107798342,0.24673234160310636,0.00022318045012070797,0.0008408565719264505
network (every seed),8x256,physics,0,0.05-2 mm,5-20 GeV,forward,71,0.6499850000000151,0.07865664542805462,0.22909922376967984,0.0002237470653199125,0.0007942951327777337
network (every seed),8x256,physics,0,0.05-2 mm,5-20 GeV,backward,71,0.6499850000000151,0.09094586880564748,0.31724596792059856,0.00022261383492150344,0.0007974057467663442
network (every seed),8x256,physics,0,0.05-2 mm,20-200 GeV,all,46,0.6499925000007352,0.05791267501642494,0.12495990052130423,4.1126611449726624e-05,0.00026402945252357313
network (every seed),8x256,physics,0,0.05-2 mm,20-200 GeV,forward,23,0.6499925000007352,0.055684666676825145,0.13011624305505615,4.116361651540501e-05,0.00026419318146508886
network (every seed),8x256,physics,0,0.05-2 mm,20-200 GeV,backward,23,0.6499925000007352,0.07129328493249432,0.09798425586211577,4.108960638404824e-05,0.00026288884669156687
network (every seed),8x256,physics,0,2-20 mm,all,all,382,6.3070000000006985,0.5904296868592951,5.995360328709863,0.041843705536170894,0.3099326180318937
network (every seed),8x256,physics,0,2-20 mm,all,forward,191,6.3070000000006985,0.66318116870967,5.760599667638644,0.04185297582637304,0.32015921723171914
network (every seed),8x256,physics,0,2-20 mm,all,backward,191,6.3070000000006985,0.5273378907606485,6.3907328373988825,0.04183443524596875,0.26946159667140535
network (every seed),8x256,physics,0,2-20 mm,1-5 GeV,all,160,6.3070000000006985,1.86698492382871,10.191498631959908,0.07641169332472941,0.47834690925441187
network (every seed),8x256,physics,0,2-20 mm,1-5 GeV,forward,80,6.3070000000006985,1.86698492382871,10.068188795403898,0.08029049740798655,0.47033408061452053
network (every seed),8x256,physics,0,2-20 mm,1-5 GeV,backward,80,6.3070000000006985,1.870151054760072,11.033044623476936,0.07527520039829483,0.4786851518119305
network (every seed),8x256,physics,0,2-20 mm,5-20 GeV,all,156,6.3070000000006985,0.5209459785620041,1.813105950049021,0.041354961337281004,0.186034412852365
network (every seed),8x256,physics,0,2-20 mm,5-20 GeV,forward,78,6.3070000000006985,0.5650317063583543,1.7990434289060875,0.04245572704064671,0.2679286720095315
