arm,tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
wave1,w200_physics_s6,physics,6,200,4,A,6,0.8983332387068134,False,239.95628951560815,16983.01718842772,604
wave1,w200_physics_s6,physics,6,200,4,A,7,0.9801449282487681,False,252.1529669713866,21587.6233663617,604
wave1,w200_physics_s6,physics,6,200,4,A,8,1.0,True,239.46113844145856,21860.81986321035,604
wave1,w200_physics_s6,physics,6,200,4,B,0,0.019855071751231912,False,580.6281209859403,4617.79912404116,564
wave1,w200_physics_s6,physics,6,200,4,B,1,0.10166676129318664,False,461.3155556677384,4245.351621560682,564
wave1,w200_physics_s6,physics,6,200,4,B,2,0.2372337950418355,False,454.99863910296057,6766.436670807602,564
wave1,w200_physics_s6,physics,6,200,4,B,3,0.4082826787521751,False,788.8288377142771,11330.560246535868,564
wave1,w200_physics_s6,physics,6,200,4,B,4,0.5917173212478248,False,1101.1449276138264,14180.988490054486,564
wave1,w200_physics_s6,physics,6,200,4,B,5,0.7627662049581645,False,1409.8296614010337,23155.610204964338,564
wave1,w200_physics_s6,physics,6,200,4,B,6,0.8983332387068134,False,1824.9242777060317,26128.883610062334,564
wave1,w200_physics_s6,physics,6,200,4,B,7,0.9801449282487681,False,1878.6673346762086,34844.51562799264,564
wave1,w200_physics_s6,physics,6,200,4,B,8,1.0,True,1878.6710646710674,35005.5002210887,564
wave1,w200_physics_s6,physics,6,200,4,C,0,0.019855071751231912,False,209.56377586222175,1737.5822607111331,2793
wave1,w200_physics_s6,physics,6,200,4,C,1,0.10166676129318664,False,178.8466902171999,1674.6177164905043,2793
wave1,w200_physics_s6,physics,6,200,4,C,2,0.2372337950418355,False,171.47142709313368,1590.2077346806582,2793
wave1,w200_physics_s6,physics,6,200,4,C,3,0.4082826787521751,False,166.91880786892455,1601.8755511714921,2793
wave1,w200_physics_s6,physics,6,200,4,C,4,0.5917173212478248,False,174.27933820431463,1788.1920866125718,2793
wave1,w200_physics_s6,physics,6,200,4,C,5,0.7627662049581645,False,174.10345637011204,1882.123404940616,2793
wave1,w200_physics_s6,physics,6,200,4,C,6,0.8983332387068134,False,178.66714987225674,1903.8685075402614,2793
wave1,w200_physics_s6,physics,6,200,4,C,7,0.9801449282487681,False,195.85268925738976,2224.2317367849896,2793
wave1,w200_physics_s6,physics,6,200,4,C,8,1.0,True,205.45977297195606,2230.0916071993925,2793
wave1,w200_physics_s7,physics,7,200,4,A,0,0.019855071751231912,False,237.55861523694767,4031.5153353100814,604
wave1,w200_physics_s7,physics,7,200,4,A,1,0.10166676129318664,False,235.9560863354484,3432.8534083370564,604
wave1,w200_physics_s7,physics,7,200,4,A,2,0.2372337950418355,False,216.61236417741094,4621.872625762611,604
wave1,w200_physics_s7,physics,7,200,4,A,3,0.4082826787521751,False,261.13687053431795,5564.122156267232,604
wave1,w200_physics_s7,physics,7,200,4,A,4,0.5917173212478248,False,178.47804961380842,8339.05938447955,604
wave1,w200_physics_s7,physics,7,200,4,A,5,0.7627662049581645,False,250.00234747328375,14483.75655097506,604
wave1,w200_physics_s7,physics,7,200,4,A,6,0.8983332387068134,False,272.9013640083292,20857.070635085303,604
wave1,w200_physics_s7,physics,7,200,4,A,7,0.9801449282487681,False,277.483584283,23123.43650928207,604
wave1,w200_physics_s7,physics,7,200,4,A,8,1.0,True,267.3545414137602,25924.197098585242,604
wave1,w200_physics_s7,physics,7,200,4,B,0,0.019855071751231912,False,757.6504809895539,5152.040707572491,564
wave1,w200_physics_s7,physics,7,200,4,B,1,0.10166676129318664,False,620.7557939975529,5376.52091143917,564
wave1,w200_physics_s7,physics,7,200,4,B,2,0.2372337950418355,False,608.9336788322584,6440.816217620589,564
wave1,w200_physics_s7,physics,7,200,4,B,3,0.4082826787521751,False,1117.5406874782077,9771.747125379952,564
wave1,w200_physics_s7,physics,7,200,4,B,4,0.5917173212478248,False,1643.8663788404426,16658.696420655553,564
wave1,w200_physics_s7,physics,7,200,4,B,5,0.7627662049581645,False,1778.689890136043,25152.71680982431,564
wave1,w200_physics_s7,physics,7,200,4,B,6,0.8983332387068134,False,1833.584386504306,32982.510488784035,564
wave1,w200_physics_s7,physics,7,200,4,B,7,0.9801449282487681,False,2056.0985383191337,34995.45174916119,564
wave1,w200_physics_s7,physics,7,200,4,B,8,1.0,True,2153.9274916261775,36702.11954749852,564
wave1,w200_physics_s7,physics,7,200,4,C,0,0.019855071751231912,False,224.52783285552158,1889.168655407147,2793
wave1,w200_physics_s7,physics,7,200,4,C,1,0.10166676129318664,False,192.70512708634956,1736.4560318475023,2793
wave1,w200_physics_s7,physics,7,200,4,C,2,0.2372337950418355,False,174.8164317688179,1721.753305788396,2793
wave1,w200_physics_s7,physics,7,200,4,C,3,0.4082826787521751,False,186.43840949326318,1844.2345904670117,2793
wave1,w200_physics_s7,physics,7,200,4,C,4,0.5917173212478248,False,184.175049821107,1973.5795398168655,2793
wave1,w200_physics_s7,physics,7,200,4,C,5,0.7627662049581645,False,222.71970851118004,2187.486463875712,2793
wave1,w200_physics_s7,physics,7,200,4,C,6,0.8983332387068134,False,192.38870295511745,2326.7943286887858,2793
wave1,w200_physics_s7,physics,7,200,4,C,7,0.9801449282487681,False,211.4766130712269,2468.8251059825475,2793
wave1,w200_physics_s7,physics,7,200,4,C,8,1.0,True,218.621925332517,2644.1483270659783,2793
wave1,w200_physics_s8,physics,8,200,4,A,0,0.019855071751231912,False,237.87203376477484,4712.582845233638,604
wave1,w200_physics_s8,physics,8,200,4,A,1,0.10166676129318664,False,196.64260116930566,4848.824666894115,604
wave1,w200_physics_s8,physics,8,200,4,A,2,0.2372337950418355,False,193.12938968540777,5854.975234705048,604
wave1,w200_physics_s8,physics,8,200,4,A,3,0.4082826787521751,False,179.97512645875963,7063.971926611898,604
wave1,w200_physics_s8,physics,8,200,4,A,4,0.5917173212478248,False,260.3082572209587,11218.394549922943,604
wave1,w200_physics_s8,physics,8,200,4,A,5,0.7627662049581645,False,245.1288716146385,17294.27941772711,604
wave1,w200_physics_s8,physics,8,200,4,A,6,0.8983332387068134,False,240.59817514513205,20087.090351135997,604
wave1,w200_physics_s8,physics,8,200,4,A,7,0.9801449282487681,False,263.70757978563347,22829.587835722385,604
wave1,w200_physics_s8,physics,8,200,4,A,8,1.0,True,261.26711743753503,23424.348084111003,604
wave1,w200_physics_s8,physics,8,200,4,B,0,0.019855071751231912,False,598.3015272631462,6024.676712917878,564
wave1,w200_physics_s8,physics,8,200,4,B,1,0.10166676129318664,False,645.8793669560379,5175.897953454808,564
wave1,w200_physics_s8,physics,8,200,4,B,2,0.2372337950418355,False,730.0476138022987,6531.272406185793,564
wave1,w200_physics_s8,physics,8,200,4,B,3,0.4082826787521751,False,831.9991647189546,7405.933238536759,564
wave1,w200_physics_s8,physics,8,200,4,B,4,0.5917173212478248,False,1172.3500436357313,12261.410183798223,564
wave1,w200_physics_s8,physics,8,200,4,B,5,0.7627662049581645,False,1519.8785521744753,21381.082054876173,564
wave1,w200_physics_s8,physics,8,200,4,B,6,0.8983332387068134,False,1782.6248131806608,26342.197950659378,564
wave1,w200_physics_s8,physics,8,200,4,B,7,0.9801449282487681,False,1817.4616330691151,34590.779477692464,564
wave1,w200_physics_s8,physics,8,200,4,B,8,1.0,True,1820.711166541571,35237.36698722851,564
wave1,w200_physics_s8,physics,8,200,4,C,0,0.019855071751231912,False,179.27311476757524,1585.8408091522124,2793
wave1,w200_physics_s8,physics,8,200,4,C,1,0.10166676129318664,False,154.04197015232057,1446.3342378048771,2793
wave1,w200_physics_s8,physics,8,200,4,C,2,0.2372337950418355,False,187.7238905562706,1543.2262000590981,2793
wave1,w200_physics_s8,physics,8,200,4,C,3,0.4082826787521751,False,152.02368767540975,1423.863191591238,2793
wave1,w200_physics_s8,physics,8,200,4,C,4,0.5917173212478248,False,177.0888504483372,1546.21682158861,2793
wave1,w200_physics_s8,physics,8,200,4,C,5,0.7627662049581645,False,199.44893042418954,1686.8867671808987,2793
wave1,w200_physics_s8,physics,8,200,4,C,6,0.8983332387068134,False,164.4321694160915,1868.0603042725809,2793
wave1,w200_physics_s8,physics,8,200,4,C,7,0.9801449282487681,False,178.28931166183537,2009.7205266442418,2793
wave1,w200_physics_s8,physics,8,200,4,C,8,1.0,True,195.62323204091481,2069.7906941621823,2793
wave1,w200_physics_s9,physics,9,200,4,A,0,0.019855071751231912,False,259.51447574711256,5754.503529576655,604
wave1,w200_physics_s9,physics,9,200,4,A,1,0.10166676129318664,False,254.84831857685373,5737.153119932669,604
wave1,w200_physics_s9,physics,9,200,4,A,2,0.2372337950418355,False,220.1615914929289,5118.5596843989715,604
wave1,w200_physics_s9,physics,9,200,4,A,3,0.4082826787521751,False,167.79549109485026,7492.224853226226,604
wave1,w200_physics_s9,physics,9,200,4,A,4,0.5917173212478248,False,227.66786923705052,11172.387889402073,604
wave1,w200_physics_s9,physics,9,200,4,A,5,0.7627662049581645,False,253.2530257543877,15837.224296809984,604
wave1,w200_physics_s9,physics,9,200,4,A,6,0.8983332387068134,False,219.40482006357763,18120.43156187535,604
wave1,w200_physics_s9,physics,9,200,4,A,7,0.9801449282487681,False,223.6766020514674,21078.711521194717,604
wave1,w200_physics_s9,physics,9,200,4,A,8,1.0,True,228.79083551401428,22675.755037288625,604
wave1,w200_physics_s9,physics,9,200,4,B,0,0.019855071751231912,False,563.1577245086205,4531.1745472949,564
wave1,w200_physics_s9,physics,9,200,4,B,1,0.10166676129318664,False,570.3968415847421,3813.1102082423045,564
wave1,w200_physics_s9,physics,9,200,4,B,2,0.2372337950418355,False,642.7862316567854,4877.491112199648,564
wave1,w200_physics_s9,physics,9,200,4,B,3,0.4082826787521751,False,876.8252369146765,8223.842379038773,564
wave1,w200_physics_s9,physics,9,200,4,B,4,0.5917173212478248,False,1148.6208205663306,14019.671063230626,564
wave1,w200_physics_s9,physics,9,200,4,B,5,0.7627662049581645,False,1420.4996068551452,18826.06058414305,564
wave1,w200_physics_s9,physics,9,200,4,B,6,0.8983332387068134,False,1600.2890213661517,22366.515644648858,564
wave1,w200_physics_s9,physics,9,200,4,B,7,0.9801449282487681,False,1589.9568940561444,26825.49088512925,564
wave1,w200_physics_s9,physics,9,200,4,B,8,1.0,True,1642.2720710367003,26980.81573842079,564
wave1,w200_physics_s9,physics,9,200,4,C,0,0.019855071751231912,False,207.02930551607858,1729.1161869709701,2793
wave1,w200_physics_s9,physics,9,200,4,C,1,0.10166676129318664,False,193.2527905054826,1616.7401352054205,2793
wave1,w200_physics_s9,physics,9,200,4,C,2,0.2372337950418355,False,170.16766059707678,1557.6081318711665,2793
wave1,w200_physics_s9,physics,9,200,4,C,3,0.4082826787521751,False,163.60957444425406,1655.3298269729771,2793
wave1,w200_physics_s9,physics,9,200,4,C,4,0.5917173212478248,False,208.25756187429613,1951.2504981231418,2793
wave1,w200_physics_s9,physics,9,200,4,C,5,0.7627662049581645,False,187.1201223358554,2317.950480182891,2793
wave1,w200_physics_s9,physics,9,200,4,C,6,0.8983332387068134,False,195.41757114021328,2333.2893044447037,2793
wave1,w200_physics_s9,physics,9,200,4,C,7,0.9801449282487681,False,208.44094490588105,2468.823772650664,2793
wave1,w200_physics_s9,physics,9,200,4,C,8,1.0,True,220.86273113025,2400.393567518404,2793
wave1,w50_data_s0,data,0,50,4,A,0,0.019855071751231912,False,772.9475941484454,12101.082490023708,604
wave1,w50_data_s0,data,0,50,4,A,1,0.10166676129318664,False,618.2491417944186,7781.158541985352,604
wave1,w50_data_s0,data,0,50,4,A,2,0.2372337950418355,False,533.9316338858073,7936.834737819734,604
wave1,w50_data_s0,data,0,50,4,A,3,0.4082826787521751,False,399.81701671280325,9446.10348060741,604
wave1,w50_data_s0,data,0,50,4,A,4,0.5917173212478248,False,469.4759632783398,13738.547640828561,604
wave1,w50_data_s0,data,0,50,4,A,5,0.7627662049581645,False,526.9864475489932,13629.256093273674,604
wave1,w50_data_s0,data,0,50,4,A,6,0.8983332387068134,False,554.7282860073528,17253.821255812607,604
wave1,w50_data_s0,data,0,50,4,A,7,0.9801449282487681,False,618.7917248251983,19628.5016140868,604
wave1,w50_data_s0,data,0,50,4,A,8,1.0,True,678.4980674490564,20738.274853128598,604
wave1,w50_data_s0,data,0,50,4,B,0,0.019855071751231912,False,1576.691822726487,11204.486907236174,564
wave1,w50_data_s0,data,0,50,4,B,1,0.10166676129318664,False,1525.0290969926396,10019.848525514653,564
wave1,w50_data_s0,data,0,50,4,B,2,0.2372337950418355,False,1570.1140432644393,10619.753995460755,564
wave1,w50_data_s0,data,0,50,4,B,3,0.4082826787521751,False,1579.020445699317,11205.663677117656,564
wave1,w50_data_s0,data,0,50,4,B,4,0.5917173212478248,False,1718.4568550181395,14007.678797234916,564
wave1,w50_data_s0,data,0,50,4,B,5,0.7627662049581645,False,1826.7833145207248,16030.155645093037,564
wave1,w50_data_s0,data,0,50,4,B,6,0.8983332387068134,False,1687.3079493244916,19947.808592670917,564
wave1,w50_data_s0,data,0,50,4,B,7,0.9801449282487681,False,1916.4449413581153,21796.213656697448,564
wave1,w50_data_s0,data,0,50,4,B,8,1.0,True,2040.873370216289,22902.21116899652,564
wave1,w50_data_s0,data,0,50,4,C,0,0.019855071751231912,False,596.5802242547653,3901.87674438829,2793
wave1,w50_data_s0,data,0,50,4,C,1,0.10166676129318664,False,462.31609927747286,3278.1319349162463,2793
wave1,w50_data_s0,data,0,50,4,C,2,0.2372337950418355,False,457.16484416559354,3092.250522176331,2793
wave1,w50_data_s0,data,0,50,4,C,3,0.4082826787521751,False,368.5887946933235,3281.880315442095,2793
wave1,w50_data_s0,data,0,50,4,C,4,0.5917173212478248,False,418.12865256257226,3309.0608669769217,2793
wave1,w50_data_s0,data,0,50,4,C,5,0.7627662049581645,False,474.8765173195011,3488.2994481517644,2793
wave1,w50_data_s0,data,0,50,4,C,6,0.8983332387068134,False,419.00160340958337,3357.4991146680177,2793
wave1,w50_data_s0,data,0,50,4,C,7,0.9801449282487681,False,441.48296571423987,3990.7234915252543,2793
wave1,w50_data_s0,data,0,50,4,C,8,1.0,True,485.9138132777119,4020.6467781665665,2793
wave1,w50_data_s1,data,1,50,4,A,0,0.019855071751231912,False,677.5618592062123,9073.027917692798,604
wave1,w50_data_s1,data,1,50,4,A,1,0.10166676129318664,False,632.1409247581178,8179.743998787003,604
wave1,w50_data_s1,data,1,50,4,A,2,0.2372337950418355,False,656.9839189982297,7382.186634440946,604
wave1,w50_data_s1,data,1,50,4,A,3,0.4082826787521751,False,783.3014659869734,12496.739445044266,604
wave1,w50_data_s1,data,1,50,4,A,4,0.5917173212478248,False,600.4811833815215,18193.493281835264,604
wave1,w50_data_s1,data,1,50,4,A,5,0.7627662049581645,False,522.2157617429871,16092.462073049584,604
wave1,w50_data_s1,data,1,50,4,A,6,0.8983332387068134,False,579.9358410432053,18899.559089529514,604
wave1,w50_data_s1,data,1,50,4,A,7,0.9801449282487681,False,606.5134395150676,19722.435642475,604
wave1,w50_data_s1,data,1,50,4,A,8,1.0,True,652.9188435711173,22516.32811475393,604
wave1,w50_data_s1,data,1,50,4,B,0,0.019855071751231912,False,1576.424819721126,11023.263974022819,564
wave1,w50_data_s1,data,1,50,4,B,1,0.10166676129318664,False,1145.3216718938038,10090.253178027497,564
wave1,w50_data_s1,data,1,50,4,B,2,0.2372337950418355,False,1317.7880860099299,7240.934478970901,564
wave1,w50_data_s1,data,1,50,4,B,3,0.4082826787521751,False,1345.267173709587,10941.396902476985,564
wave1,w50_data_s1,data,1,50,4,B,4,0.5917173212478248,False,1715.134914275147,18589.61942109677,564
wave1,w50_data_s1,data,1,50,4,B,5,0.7627662049581645,False,1793.1332241382024,19926.034821360154,564
wave1,w50_data_s1,data,1,50,4,B,6,0.8983332387068134,False,1437.7779372013179,20987.373134880207,564
wave1,w50_data_s1,data,1,50,4,B,7,0.9801449282487681,False,2111.7026194717673,23516.906273091266,564
wave1,w50_data_s1,data,1,50,4,B,8,1.0,True,2414.5469241999535,24900.01878542917,564
wave1,w50_data_s1,data,1,50,4,C,0,0.019855071751231912,False,484.7102791109137,3705.4442993698417,2793
wave1,w50_data_s1,data,1,50,4,C,1,0.10166676129318664,False,439.75465845392137,3023.010750106703,2793
wave1,w50_data_s1,data,1,50,4,C,2,0.2372337950418355,False,425.7683477817409,2986.5406625847017,2793
wave1,w50_data_s1,data,1,50,4,C,3,0.4082826787521751,False,416.2555392936529,3446.1319009221997,2793
wave1,w50_data_s1,data,1,50,4,C,4,0.5917173212478248,False,401.8359658754207,3513.7844246115505,2793
wave1,w50_data_s1,data,1,50,4,C,5,0.7627662049581645,False,424.7753583277039,3623.776463115932,2793
wave1,w50_data_s1,data,1,50,4,C,6,0.8983332387068134,False,418.1428823534326,3679.3081356751723,2793
wave1,w50_data_s1,data,1,50,4,C,7,0.9801449282487681,False,453.4318076524979,4206.3788369571985,2793
wave1,w50_data_s1,data,1,50,4,C,8,1.0,True,483.63259346169053,4342.896810808272,2793
wave1,w50_data_s2,data,2,50,4,A,0,0.019855071751231912,False,823.8676397080791,9979.987235849068,604
wave1,w50_data_s2,data,2,50,4,A,1,0.10166676129318664,False,396.44428299856656,9017.865627637382,604
wave1,w50_data_s2,data,2,50,4,A,2,0.2372337950418355,False,544.9163465770388,10605.449511528523,604
wave1,w50_data_s2,data,2,50,4,A,3,0.4082826787521751,False,814.4657036913544,12365.956005131646,604
wave1,w50_data_s2,data,2,50,4,A,4,0.5917173212478248,False,562.8161164821655,16988.525842698724,604
wave1,w50_data_s2,data,2,50,4,A,5,0.7627662049581645,False,437.87427865122,16619.900111656098,604
wave1,w50_data_s2,data,2,50,4,A,6,0.8983332387068134,False,439.9903593121667,18869.980215316016,604
wave1,w50_data_s2,data,2,50,4,A,7,0.9801449282487681,False,616.2279539418157,23033.885361848777,604
wave1,w50_data_s2,data,2,50,4,A,8,1.0,True,640.6297758712966,24596.803635161436,604
wave1,w50_data_s2,data,2,50,4,B,0,0.019855071751231912,False,1443.1470652643839,9807.275125987668,564
wave1,w50_data_s2,data,2,50,4,B,1,0.10166676129318664,False,1404.0200253571982,8769.495331884234,564
wave1,w50_data_s2,data,2,50,4,B,2,0.2372337950418355,False,1519.5961479747666,9768.597099890247,564
wave1,w50_data_s2,data,2,50,4,B,3,0.4082826787521751,False,1674.2649286738497,11338.145658515858,564
wave1,w50_data_s2,data,2,50,4,B,4,0.5917173212478248,False,2078.447346250712,15535.189232379787,564
wave1,w50_data_s2,data,2,50,4,B,5,0.7627662049581645,False,1941.0067352536835,22055.15467401024,564
wave1,w50_data_s2,data,2,50,4,B,6,0.8983332387068134,False,1681.7398834576522,26106.316448114012,564
wave1,w50_data_s2,data,2,50,4,B,7,0.9801449282487681,False,2175.8624365676055,31142.209906705466,564
wave1,w50_data_s2,data,2,50,4,B,8,1.0,True,2394.688215544412,33603.51631404814,564
wave1,w50_data_s2,data,2,50,4,C,0,0.019855071751231912,False,447.81885940603416,3538.7924556840862,2793
wave1,w50_data_s2,data,2,50,4,C,1,0.10166676129318664,False,375.426259986968,3048.9130832950996,2793
wave1,w50_data_s2,data,2,50,4,C,2,0.2372337950418355,False,343.9889645650851,2991.2966246189635,2793
wave1,w50_data_s2,data,2,50,4,C,3,0.4082826787521751,False,377.08816521828226,2939.07251413923,2793
wave1,w50_data_s2,data,2,50,4,C,4,0.5917173212478248,False,381.28072287654646,3056.4697725130795,2793
wave1,w50_data_s2,data,2,50,4,C,5,0.7627662049581645,False,391.35921365192416,3648.7203750469125,2793
wave1,w50_data_s2,data,2,50,4,C,6,0.8983332387068134,False,369.0421001609394,3329.7616484536325,2793
wave1,w50_data_s2,data,2,50,4,C,7,0.9801449282487681,False,465.61268947478493,4023.740881659274,2793
wave1,w50_data_s2,data,2,50,4,C,8,1.0,True,509.89050923092805,4360.058023347529,2793
wave1,w50_physics_s0,physics,0,50,4,A,0,0.019855071751231912,False,808.410062249262,11094.555910345434,604
wave1,w50_physics_s0,physics,0,50,4,A,1,0.10166676129318664,False,801.7791590597935,11174.203777512515,604
wave1,w50_physics_s0,physics,0,50,4,A,2,0.2372337950418355,False,919.4511249359429,12436.187463283055,604
wave1,w50_physics_s0,physics,0,50,4,A,3,0.4082826787521751,False,941.8086608585722,22581.642283993926,604
wave1,w50_physics_s0,physics,0,50,4,A,4,0.5917173212478248,False,544.5984159172389,44560.230074959996,604
wave1,w50_physics_s0,physics,0,50,4,A,5,0.7627662049581645,False,616.1386084192973,52706.003776860765,604
wave1,w50_physics_s0,physics,0,50,4,A,6,0.8983332387068134,False,846.4625780247932,54823.79598541524,604
wave1,w50_physics_s0,physics,0,50,4,A,7,0.9801449282487681,False,1216.2761284201524,51211.57287410832,604
wave1,w50_physics_s0,physics,0,50,4,A,8,1.0,True,1491.2787021250924,51305.41929269722,604
wave1,w50_physics_s0,physics,0,50,4,B,0,0.019855071751231912,False,2488.8356904541915,10784.372604624821,564
wave1,w50_physics_s0,physics,0,50,4,B,1,0.10166676129318664,False,1685.7190689946221,9856.161327538877,564
wave1,w50_physics_s0,physics,0,50,4,B,2,0.2372337950418355,False,2281.615449813046,13191.278888721523,564
wave1,w50_physics_s0,physics,0,50,4,B,3,0.4082826787521751,False,2567.0171971734917,24776.756671480765,564
wave1,w50_physics_s0,physics,0,50,4,B,4,0.5917173212478248,False,3710.4203247375053,42844.87786426424,564
wave1,w50_physics_s0,physics,0,50,4,B,5,0.7627662049581645,False,5030.225684324463,71634.32780394985,564
wave1,w50_physics_s0,physics,0,50,4,B,6,0.8983332387068134,False,4652.837243947218,72378.11788623712,564
wave1,w50_physics_s0,physics,0,50,4,B,7,0.9801449282487681,False,4612.319640553023,76332.78438005729,564
wave1,w50_physics_s0,physics,0,50,4,B,8,1.0,True,4575.952843555286,76226.08699230883,564
wave1,w50_physics_s0,physics,0,50,4,C,0,0.019855071751231912,False,529.5665870987705,4310.706086508863,2793
wave1,w50_physics_s0,physics,0,50,4,C,1,0.10166676129318664,False,481.46271423868825,3722.544467401621,2793
wave1,w50_physics_s0,physics,0,50,4,C,2,0.2372337950418355,False,507.67762401858363,3664.8399654962554,2793
wave1,w50_physics_s0,physics,0,50,4,C,3,0.4082826787521751,False,430.1361099948906,4033.1880160062583,2793
wave1,w50_physics_s0,physics,0,50,4,C,4,0.5917173212478248,False,575.2717403250642,4103.775750326909,2793
wave1,w50_physics_s0,physics,0,50,4,C,5,0.7627662049581645,False,620.8183045682887,4634.993856485927,2793
wave1,w50_physics_s0,physics,0,50,4,C,6,0.8983332387068134,False,495.99840163415365,4191.346563241427,2793
wave1,w50_physics_s0,physics,0,50,4,C,7,0.9801449282487681,False,596.3454805619683,4671.633383091989,2793
wave1,w50_physics_s0,physics,0,50,4,C,8,1.0,True,588.2174358878302,4967.767943756216,2793
wave1,w50_physics_s1,physics,1,50,4,A,0,0.019855071751231912,False,901.9043005211215,11388.080118797488,604
wave1,w50_physics_s1,physics,1,50,4,A,1,0.10166676129318664,False,731.6677535108633,10919.861557463308,604
wave1,w50_physics_s1,physics,1,50,4,A,2,0.2372337950418355,False,668.6934467847846,10807.44547440281,604
wave1,w50_physics_s1,physics,1,50,4,A,3,0.4082826787521751,False,585.764943637856,25966.929847354106,604
wave1,w50_physics_s1,physics,1,50,4,A,4,0.5917173212478248,False,869.7229231433128,45036.28937832027,604
wave1,w50_physics_s1,physics,1,50,4,A,5,0.7627662049581645,False,932.1864851492767,47159.95813189159,604
wave1,w50_physics_s1,physics,1,50,4,A,6,0.8983332387068134,False,843.1409647021156,46717.8201066259,604
wave1,w50_physics_s1,physics,1,50,4,A,7,0.9801449282487681,False,918.7008352420744,49567.77501223284,604
wave1,w50_physics_s1,physics,1,50,4,A,8,1.0,True,916.13412510441,46657.30009095856,604
wave1,w50_physics_s1,physics,1,50,4,B,0,0.019855071751231912,False,3072.372417336626,14312.24331890355,564
wave1,w50_physics_s1,physics,1,50,4,B,1,0.10166676129318664,False,2192.2239676420077,12591.718572247444,564
wave1,w50_physics_s1,physics,1,50,4,B,2,0.2372337950418355,False,2802.9436326089653,16530.694699516105,564
wave1,w50_physics_s1,physics,1,50,4,B,3,0.4082826787521751,False,3705.485757816112,26370.962576775706,564
wave1,w50_physics_s1,physics,1,50,4,B,4,0.5917173212478248,False,3018.6780918021586,40070.564015732256,564
wave1,w50_physics_s1,physics,1,50,4,B,5,0.7627662049581645,False,4747.765027747846,59758.72844485804,564
wave1,w50_physics_s1,physics,1,50,4,B,6,0.8983332387068134,False,4946.134082814595,63230.4043675934,564
wave1,w50_physics_s1,physics,1,50,4,B,7,0.9801449282487681,False,5017.546964151819,68261.17659533616,564
wave1,w50_physics_s1,physics,1,50,4,B,8,1.0,True,5176.882041890942,68782.65180857504,564
wave1,w50_physics_s1,physics,1,50,4,C,0,0.019855071751231912,False,568.6892574967715,4526.266444649902,2793
wave1,w50_physics_s1,physics,1,50,4,C,1,0.10166676129318664,False,421.5410105427395,3484.3866136128486,2793
wave1,w50_physics_s1,physics,1,50,4,C,2,0.2372337950418355,False,413.9696381439819,3401.697118585576,2793
wave1,w50_physics_s1,physics,1,50,4,C,3,0.4082826787521751,False,434.85290474908567,3539.022018066428,2793
wave1,w50_physics_s1,physics,1,50,4,C,4,0.5917173212478248,False,483.7960710244254,4017.0859369565483,2793
wave1,w50_physics_s1,physics,1,50,4,C,5,0.7627662049581645,False,580.0898663160945,4904.373114558961,2793
wave1,w50_physics_s1,physics,1,50,4,C,6,0.8983332387068134,False,421.1793822200889,4409.21946393072,2793
wave1,w50_physics_s1,physics,1,50,4,C,7,0.9801449282487681,False,491.5676443280699,4729.417748271501,2793
wave1,w50_physics_s1,physics,1,50,4,C,8,1.0,True,528.2206948985504,4881.778971440258,2793
wave1,w50_physics_s2,physics,2,50,4,A,0,0.019855071751231912,False,1265.6982516299859,13942.772976442982,604
wave1,w50_physics_s2,physics,2,50,4,A,1,0.10166676129318664,False,1143.374851657569,13336.471891876872,604
wave1,w50_physics_s2,physics,2,50,4,A,2,0.2372337950418355,False,1051.5784442079926,15333.383629615984,604
wave1,w50_physics_s2,physics,2,50,4,A,3,0.4082826787521751,False,1024.8968664284807,34098.96849731924,604
wave1,w50_physics_s2,physics,2,50,4,A,4,0.5917173212478248,False,878.3468210896845,72911.35361116871,604
wave1,w50_physics_s2,physics,2,50,4,A,5,0.7627662049581645,False,991.8108813011302,83318.98457055063,604
wave1,w50_physics_s2,physics,2,50,4,A,6,0.8983332387068134,False,882.3213323066614,99640.34387213169,604
wave1,w50_physics_s2,physics,2,50,4,A,7,0.9801449282487681,False,997.1779634836464,103099.42597687832,604
wave1,w50_physics_s2,physics,2,50,4,A,8,1.0,True,1102.0367400621767,101254.92645438078,604
wave1,w50_physics_s2,physics,2,50,4,B,0,0.019855071751231912,False,3285.590853809239,18944.75393458057,564
wave1,w50_physics_s2,physics,2,50,4,B,1,0.10166676129318664,False,3076.845681627252,14300.100962708526,564
wave1,w50_physics_s2,physics,2,50,4,B,2,0.2372337950418355,False,4141.345911989937,19797.551495621974,564
wave1,w50_physics_s2,physics,2,50,4,B,3,0.4082826787521751,False,5151.201136250826,37073.84874245279,564
wave1,w50_physics_s2,physics,2,50,4,B,4,0.5917173212478248,False,6209.924883942648,58121.691077850206,564
wave1,w50_physics_s2,physics,2,50,4,B,5,0.7627662049581645,False,8111.445759805094,77813.64290698843,564
wave1,w50_physics_s2,physics,2,50,4,B,6,0.8983332387068134,False,8045.600969078734,88532.09071396878,564
wave1,w50_physics_s2,physics,2,50,4,B,7,0.9801449282487681,False,8624.384418447222,104663.17253438028,564
wave1,w50_physics_s2,physics,2,50,4,B,8,1.0,True,9130.436226178317,107347.44046809594,564
wave1,w50_physics_s2,physics,2,50,4,C,0,0.019855071751231912,False,711.8789508934924,5080.830242840609,2793
