tag,mode,seed,width,depth,converged,split,leg,band,endpoint_med_um,endpoint_p95_um,stage_med_um,slope_med_mrad,rho_mean,rho_median,straight_med_um,n,ceiling_leg_um,ceiling_band_um,ceiling_band_n,ceiling_own_um,ceiling_own_p95_um
w100_physics_s4,physics,4,100,4,True,val,C,1-5GeV,487.72893541218565,3780.8018737026146,829.1979345653147,0.29174993978968444,0.0017177958945053275,1.5586770744350327e-05,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
w100_physics_s4,physics,4,100,4,True,val,C,5-20GeV,208.52644565545341,1580.9924002068528,344.9293083277212,0.09276079464537457,0.00022611414023480329,1.4380139941392677e-05,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
w100_physics_s4,physics,4,100,4,True,val,C,20-200GeV,144.44386299725386,601.9381349516059,229.1994570797957,0.07669566670924743,0.00016375081461151658,5.214910561573832e-05,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
w100_physics_s4,physics,4,100,4,True,val,C,all,313.6045542996575,2827.583174852383,536.1456271405043,0.15709270761407254,0.001053073319873833,1.6777158642102742e-05,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
w100_physics_s4,physics,4,100,4,True,test,A,1-5GeV,611.7801704792157,71901.99136157394,1029.0135946505263,0.35273921018111676,0.1217247599249035,0.008851402050372577,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
w100_physics_s4,physics,4,100,4,True,test,A,5-20GeV,234.31938898841764,12280.613290351084,473.4373099970659,0.1941164199703374,0.04577024791427877,0.012832176246143677,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
w100_physics_s4,physics,4,100,4,True,test,A,20-200GeV,259.30656125292086,3879.2858573919016,459.26452156175213,0.14961304339606782,0.043470026003341954,0.03089208102344857,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
w100_physics_s4,physics,4,100,4,True,test,A,all,353.6478928710523,33951.974967667236,662.6049093663901,0.22346385613884223,0.08617511900926061,0.012663783989511016,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
w100_physics_s4,physics,4,100,4,True,test,B,1-5GeV,6664.663567035518,114228.52999342354,8850.372205502992,3.0858372477214746,0.000439026519617827,1.951265634100651e-05,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
w100_physics_s4,physics,4,100,4,True,test,B,5-20GeV,1657.393668295498,24732.647152012592,2602.7734074504847,1.0539850736820262,0.0004955096775345453,1.489389148906659e-05,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
w100_physics_s4,physics,4,100,4,True,test,B,20-200GeV,1042.2474602566183,3001.3435419808043,1563.5337212928846,0.5180467325181861,0.000263821864638222,2.447730702194633e-05,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
w100_physics_s4,physics,4,100,4,True,test,B,all,2105.733348526087,48555.34686737748,3589.395619398374,1.1852420088094702,0.0004373560864224106,1.8412787132036538e-05,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
w100_physics_s4,physics,4,100,4,True,test,C,1-5GeV,505.6038724525962,4066.4414687235867,820.1023498737023,0.299551370490668,0.003337375517223342,1.605378182005048e-05,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
w100_physics_s4,physics,4,100,4,True,test,C,5-20GeV,204.77419719593826,1433.9929905743702,342.68703460247707,0.09730532944847783,0.0002182131057377479,1.2315545520777253e-05,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
